frame,widget_key,renderer,call_index,duration_ms,width,height,cache_hit_if_known
477,exposure_text,text,2,0.0134,144,51,1
477,temp_text,text,3,0.0139,114,51,1
477,alt_text,bar,4,0.8075,337,213,0
478,fit_distance_text,bar,0,1.279,2324,199,0
478,iso_text,text,1,0.0556,140,51,1
478,exposure_text,text,2,0.0197,144,51,1
478,temp_text,text,3,0.0168,114,51,1
478,alt_text,bar,4,1.3921,337,213,0
479,fit_distance_text,bar,0,0.8867,2324,199,0
479,iso_text,text,1,0.0227,140,51,1
479,exposure_text,text,2,0.0134,144,51,1
479,temp_text,text,3,0.0139,114,51,1
479,alt_text,bar,4,0.9189,337,213,0
480,fit_distance_text,bar,0,0.8302,2324,199,0
480,iso_text,text,1,0.0216,140,51,1
480,exposure_text,text,2,0.0128,144,51,1
480,temp_text,text,3,0.0117,114,51,1
480,alt_text,bar,4,0.8867,337,213,0
481,fit_distance_text,bar,0,0.8793,2324,199,0
481,iso_text,text,1,0.0309,140,51,1
481,exposure_text,text,2,0.0133,144,51,1
481,temp_text,text,3,0.0122,114,51,1
481,alt_text,bar,4,0.9655,337,213,0
482,fit_distance_text,bar,0,0.8608,2324,199,0
482,iso_text,text,1,0.0225,140,51,1
482,exposure_text,text,2,0.0129,144,51,1
482,temp_text,text,3,0.0118,114,51,1
482,alt_text,bar,4,0.8542,337,213,0
483,fit_distance_text,bar,0,1.1307,2324,199,0
483,iso_text,text,1,0.0432,140,51,1
483,exposure_text,text,2,0.0137,144,51,1
483,temp_text,text,3,0.0119,114,51,1
483,alt_text,bar,4,1.0154,337,213,0
484,fit_distance_text,bar,0,0.9409,2324,199,0
484,iso_text,text,1,0.0496,140,51,1
484,exposure_text,text,2,0.0203,144,51,1
484,temp_text,text,3,0.0172,114,51,1
484,alt_text,bar,4,1.2064,337,213,0
485,fit_distance_text,bar,0,0.9137,2324,199,0
485,iso_text,text,1,0.0224,140,51,1
485,exposure_text,text,2,0.0129,144,51,1
485,temp_text,text,3,0.012,114,51,1
485,alt_text,bar,4,0.8183,337,213,0
486,fit_distance_text,bar,0,0.9809,2324,199,0
486,iso_text,text,1,0.0245,140,51,1
486,exposure_text,text,2,0.0133,144,51,1
486,temp_text,text,3,0.0127,114,51,1
486,alt_text,bar,4,0.8189,337,213,0
487,fit_distance_text,bar,0,1.0055,2324,199,0
487,iso_text,text,1,0.0227,140,51,1
487,exposure_text,text,2,0.0134,144,51,1
487,temp_text,text,3,0.0131,114,51,1
487,alt_text,bar,4,0.8017,337,213,0
488,fit_distance_text,bar,0,0.9371,2324,199,0
488,iso_text,text,1,0.0228,140,51,1
488,exposure_text,text,2,0.0131,144,51,1
488,temp_text,text,3,0.0121,114,51,1
488,alt_text,bar,4,0.8422,337,213,0
489,fit_distance_text,bar,0,0.9307,2324,199,0
489,iso_text,text,1,0.0251,140,51,1
489,exposure_text,text,2,0.0131,144,51,1
489,temp_text,text,3,0.0124,114,51,1
489,alt_text,bar,4,0.9052,337,213,0
490,fit_distance_text,bar,0,1.8336,2324,199,0
490,iso_text,text,1,0.0734,140,51,1
490,exposure_text,text,2,0.0326,144,51,1
490,temp_text,text,3,0.0262,114,51,1
490,alt_text,bar,4,1.3975,337,213,0
491,fit_distance_text,bar,0,0.8511,2324,199,0
491,iso_text,text,1,0.0225,140,51,1
491,exposure_text,text,2,0.0132,144,51,1
491,temp_text,text,3,0.0125,114,51,1
491,alt_text,bar,4,0.8913,337,213,0
492,fit_distance_text,bar,0,0.7974,2324,199,0
492,iso_text,text,1,0.0217,140,51,1
492,exposure_text,text,2,0.013,144,51,1
492,temp_text,text,3,0.0123,114,51,1
492,alt_text,bar,4,0.8477,337,213,0
493,fit_distance_text,bar,0,0.7843,2324,199,0
493,iso_text,text,1,0.0215,140,51,1
493,exposure_text,text,2,0.0128,144,51,1
493,temp_text,text,3,0.012,114,51,1
493,alt_text,bar,4,1.0663,337,213,0
494,fit_distance_text,bar,0,0.8135,2324,199,0
494,iso_text,text,1,0.0279,140,51,1
494,exposure_text,text,2,0.0133,144,51,1
494,temp_text,text,3,0.0126,114,51,1
494,alt_text,bar,4,0.9518,337,213,0
495,fit_distance_text,bar,0,0.9805,2324,199,0
495,iso_text,text,1,0.0319,140,51,1
495,exposure_text,text,2,0.0134,144,51,1
495,temp_text,text,3,0.0126,114,51,1
495,alt_text,bar,4,1.1186,337,213,0
496,fit_distance_text,bar,0,0.9485,2324,199,0
496,iso_text,text,1,0.0336,140,51,1
496,exposure_text,text,2,0.014,144,51,1
496,temp_text,text,3,0.0128,114,51,1
496,alt_text,bar,4,1.0252,337,213,0
497,fit_distance_text,bar,0,0.881,2324,199,0
497,iso_text,text,1,0.0224,140,51,1
497,exposure_text,text,2,0.013,144,51,1
497,temp_text,text,3,0.0123,114,51,1
497,alt_text,bar,4,0.8887,337,213,0
498,fit_distance_text,bar,0,1.4732,2324,199,0
498,iso_text,text,1,0.0466,140,51,1
498,exposure_text,text,2,0.02,144,51,1
498,temp_text,text,3,0.0186,114,51,1
498,alt_text,bar,4,10.8177,337,213,0
499,fit_distance_text,bar,0,1.0824,2324,199,0
499,iso_text,text,1,0.0355,140,51,1
499,exposure_text,text,2,0.0142,144,51,1
499,temp_text,text,3,0.0128,114,51,1
499,alt_text,bar,4,1.0378,337,213,0
500,fit_distance_text,bar,0,1.0691,2324,199,0
500,iso_text,text,1,0.0314,140,51,1
500,exposure_text,text,2,0.0136,144,51,1
500,temp_text,text,3,0.0119,114,51,1
500,alt_text,bar,4,0.9172,337,213,0
501,fit_distance_text,bar,0,1.0787,2324,199,0
501,iso_text,text,1,0.0453,140,51,1
501,exposure_text,text,2,0.0137,144,51,1
501,temp_text,text,3,0.0261,114,51,1
501,alt_text,bar,4,1.0287,337,213,0
502,fit_distance_text,bar,0,0.9455,2324,199,0
502,iso_text,text,1,0.0313,140,51,1
502,exposure_text,text,2,0.0145,144,51,1
502,temp_text,text,3,0.0118,114,51,1
502,alt_text,bar,4,0.8966,337,213,0
503,fit_distance_text,bar,0,2.1363,2324,199,0
503,iso_text,text,1,0.0897,140,51,1
503,exposure_text,text,2,0.0355,144,51,1
503,temp_text,text,3,0.0263,114,51,1
503,alt_text,bar,4,3.1745,337,213,0
504,fit_distance_text,bar,0,3.714,2324,199,0
504,iso_text,text,1,0.0929,140,51,1
504,exposure_text,text,2,0.0413,144,51,1
504,temp_text,text,3,0.0381,114,51,1
504,alt_text,bar,4,3.5622,337,213,0
505,fit_distance_text,bar,0,1.9234,2324,199,0
505,iso_text,text,1,0.0786,140,51,1
505,exposure_text,text,2,0.0233,144,51,1
505,temp_text,text,3,0.0192,114,51,1
505,alt_text,bar,4,10.4439,337,213,0
506,fit_distance_text,bar,0,9.3514,2324,199,0
506,iso_text,text,1,0.0999,140,51,1
506,exposure_text,text,2,0.0449,144,51,1
506,temp_text,text,3,0.035,114,51,1
506,alt_text,bar,4,2.3581,337,213,0
507,fit_distance_text,bar,0,1.1522,2324,199,0
507,iso_text,text,1,0.0266,140,51,1
507,exposure_text,text,2,0.0153,144,51,1
507,temp_text,text,3,0.0136,114,51,1
507,alt_text,bar,4,0.9369,337,213,0
508,fit_distance_text,bar,0,0.9808,2324,199,0
508,iso_text,text,1,0.0308,140,51,1
508,exposure_text,text,2,0.0138,144,51,1
508,temp_text,text,3,0.0121,114,51,1
508,alt_text,bar,4,0.9273,337,213,0
509,fit_distance_text,bar,0,1.0035,2324,199,0
509,iso_text,text,1,0.0356,140,51,1
509,exposure_text,text,2,0.0133,144,51,1
509,temp_text,text,3,0.0119,114,51,1
509,alt_text,bar,4,0.9972,337,213,0
510,fit_distance_text,bar,0,1.008,2324,199,0
510,iso_text,text,1,0.0427,140,51,1
510,exposure_text,text,2,0.0136,144,51,1
510,temp_text,text,3,0.012,114,51,1
510,alt_text,bar,4,1.0437,337,213,0
511,fit_distance_text,bar,0,0.921,2324,199,0
511,iso_text,text,1,0.0363,140,51,1
511,exposure_text,text,2,0.0141,144,51,1
511,temp_text,text,3,0.024,114,51,1
511,alt_text,bar,4,1.0023,337,213,0
512,fit_distance_text,bar,0,0.9663,2324,199,0
512,iso_text,text,1,0.0349,140,51,1
512,exposure_text,text,2,0.0133,144,51,1
512,temp_text,text,3,0.0123,114,51,1
512,alt_text,bar,4,0.974,337,213,0
513,fit_distance_text,bar,0,0.9202,2324,199,0
513,iso_text,text,1,0.0228,140,51,1
513,exposure_text,text,2,0.0131,144,51,1
513,temp_text,text,3,0.0117,114,51,1
513,alt_text,bar,4,1.0271,337,213,0
514,fit_distance_text,bar,0,1.3626,2324,199,0
514,iso_text,text,1,0.0491,140,51,1
514,exposure_text,text,2,0.0187,144,51,1
514,temp_text,text,3,0.0169,114,51,1
514,alt_text,bar,4,1.7519,337,213,0
515,fit_distance_text,bar,0,0.9484,2324,199,0
515,iso_text,text,1,0.0342,140,51,1
515,exposure_text,text,2,0.0133,144,51,1
515,temp_text,text,3,0.0118,114,51,1
515,alt_text,bar,4,1.1019,337,213,0
516,fit_distance_text,bar,0,1.1758,2324,199,0
516,iso_text,text,1,0.0548,140,51,1
516,exposure_text,text,2,0.0195,144,51,1
516,temp_text,text,3,0.0149,114,51,1
516,alt_text,bar,4,1.5203,337,213,0
517,fit_distance_text,bar,0,0.997,2324,199,0
517,iso_text,text,1,0.0278,140,51,1
517,exposure_text,text,2,0.014,144,51,1
517,temp_text,text,3,0.0117,114,51,1
517,alt_text,bar,4,0.9529,337,213,0
518,fit_distance_text,bar,0,0.9992,2324,199,0
518,iso_text,text,1,0.024,140,51,1
518,exposure_text,text,2,0.013,144,51,1
518,temp_text,text,3,0.012,114,51,1
518,alt_text,bar,4,1.0067,337,213,0
519,fit_distance_text,bar,0,0.9736,2324,199,0
519,iso_text,text,1,0.0257,140,51,1
519,exposure_text,text,2,0.0129,144,51,1
519,temp_text,text,3,0.0119,114,51,1
519,alt_text,bar,4,0.9846,337,213,0
520,fit_distance_text,bar,0,0.9471,2324,199,0
520,iso_text,text,1,0.0424,140,51,1
520,exposure_text,text,2,0.0133,144,51,1
520,temp_text,text,3,0.0121,114,51,1
520,alt_text,bar,4,1.0257,337,213,0
521,fit_distance_text,bar,0,0.9915,2324,199,0
521,iso_text,text,1,0.0513,140,51,1
521,exposure_text,text,2,0.0137,144,51,1
521,temp_text,text,3,0.0118,114,51,1
521,alt_text,bar,4,1.032,337,213,0
522,fit_distance_text,bar,0,0.8693,2324,199,0
522,iso_text,text,1,0.0226,140,51,1
522,exposure_text,text,2,0.0128,144,51,1
522,temp_text,text,3,0.0116,114,51,1
522,alt_text,bar,4,0.8272,337,213,0
523,fit_distance_text,bar,0,0.8419,2324,199,0
523,iso_text,text,1,0.0223,140,51,1
523,exposure_text,text,2,0.0127,144,51,1
523,temp_text,text,3,0.0119,114,51,1
523,alt_text,bar,4,1.0002,337,213,0
524,fit_distance_text,bar,0,0.879,2324,199,0
524,iso_text,text,1,0.0302,140,51,1
524,exposure_text,text,2,0.0131,144,51,1
524,temp_text,text,3,0.0117,114,51,1
524,alt_text,bar,4,0.9431,337,213,0
525,fit_distance_text,bar,0,0.8754,2324,199,0
525,iso_text,text,1,0.0257,140,51,1
525,exposure_text,text,2,0.0145,144,51,1
525,temp_text,text,3,0.0123,114,51,1
525,alt_text,bar,4,0.8888,337,213,0
526,fit_distance_text,bar,0,0.8829,2324,199,0
526,iso_text,text,1,0.0227,140,51,1
526,exposure_text,text,2,0.0129,144,51,1
526,temp_text,text,3,0.0116,114,51,1
526,alt_text,bar,4,0.9161,337,213,0
527,fit_distance_text,bar,0,1.333,2324,199,0
527,iso_text,text,1,0.0888,140,51,1
527,exposure_text,text,2,0.0217,144,51,1
527,temp_text,text,3,0.013,114,51,1
527,alt_text,bar,4,1.0669,337,213,0
528,fit_distance_text,bar,0,1.2381,2324,199,0
528,iso_text,text,1,0.0379,140,51,1
528,exposure_text,text,2,0.013,144,51,1
528,temp_text,text,3,0.0116,114,51,1
528,alt_text,bar,4,1.0018,337,213,0
529,fit_distance_text,bar,0,0.9916,2324,199,0
529,iso_text,text,1,0.0375,140,51,1
529,exposure_text,text,2,0.0271,144,51,1
529,temp_text,text,3,0.0122,114,51,1
529,alt_text,bar,4,1.048,337,213,0
530,fit_distance_text,bar,0,1.3525,2324,199,0
530,iso_text,text,1,0.056,140,51,1
530,exposure_text,text,2,0.0141,144,51,1
530,temp_text,text,3,0.0125,114,51,1
530,alt_text,bar,4,1.1343,337,213,0
531,fit_distance_text,bar,0,0.9818,2324,199,0
531,iso_text,text,1,0.032,140,51,1
531,exposure_text,text,2,0.0137,144,51,1
531,temp_text,text,3,0.0121,114,51,1
531,alt_text,bar,4,0.9761,337,213,0
532,fit_distance_text,bar,0,0.9632,2324,199,0
532,iso_text,text,1,0.036,140,51,1
532,exposure_text,text,2,0.0136,144,51,1
532,temp_text,text,3,0.0116,114,51,1
532,alt_text,bar,4,0.8981,337,213,0
533,fit_distance_text,bar,0,1.0887,2324,199,0
533,iso_text,text,1,0.0398,140,51,1
533,exposure_text,text,2,0.0143,144,51,1
533,temp_text,text,3,0.0121,114,51,1
533,alt_text,bar,4,1.0106,337,213,0
534,fit_distance_text,bar,0,0.9395,2324,199,0
534,iso_text,text,1,0.0246,140,51,1
534,exposure_text,text,2,0.0128,144,51,1
534,temp_text,text,3,0.0121,114,51,1
534,alt_text,bar,4,0.9791,337,213,0
535,fit_distance_text,bar,0,0.9325,2324,199,0
535,iso_text,text,1,0.0218,140,51,1
535,exposure_text,text,2,0.0128,144,51,1
535,temp_text,text,3,0.0112,114,51,1
535,alt_text,bar,4,0.8564,337,213,0
536,fit_distance_text,bar,0,0.956,2324,199,0
536,iso_text,text,1,0.024,140,51,1
536,exposure_text,text,2,0.0132,144,51,1
536,temp_text,text,3,0.0116,114,51,1
536,alt_text,bar,4,0.8743,337,213,0
537,fit_distance_text,bar,0,1.0166,2324,199,0
537,iso_text,text,1,0.0233,140,51,1
537,exposure_text,text,2,0.0126,144,51,1
537,temp_text,text,3,0.0114,114,51,1
537,alt_text,bar,4,0.8442,337,213,0
538,fit_distance_text,bar,0,1.0824,2324,199,0
538,iso_text,text,1,0.0329,140,51,1
538,exposure_text,text,2,0.0131,144,51,1
538,temp_text,text,3,0.0129,114,51,1
538,alt_text,bar,4,0.9084,337,213,0
539,fit_distance_text,bar,0,1.4248,2324,199,0
539,iso_text,text,1,0.0609,140,51,1
539,exposure_text,text,2,0.0152,144,51,1
539,temp_text,text,3,0.0118,114,51,1
539,alt_text,bar,4,1.0443,337,213,0
540,fit_distance_text,bar,0,0.913,2324,199,0
540,iso_text,text,1,0.0222,140,51,1
540,exposure_text,text,2,0.0132,144,51,1
540,temp_text,text,3,0.0117,114,51,1
540,alt_text,bar,4,0.95,337,213,0
541,fit_distance_text,bar,0,1.0639,2324,199,0
541,iso_text,text,1,0.0473,140,51,1
541,exposure_text,text,2,0.0137,144,51,1
541,temp_text,text,3,0.0119,114,51,1
541,alt_text,bar,4,1.1517,337,213,0
542,fit_distance_text,bar,0,0.9295,2324,199,0
542,iso_text,text,1,0.0236,140,51,1
542,exposure_text,text,2,0.0128,144,51,1
542,temp_text,text,3,0.0115,114,51,1
542,alt_text,bar,4,0.9931,337,213,0
543,fit_distance_text,bar,0,0.9307,2324,199,0
543,iso_text,text,1,0.022,140,51,1
543,exposure_text,text,2,0.0126,144,51,1
543,temp_text,text,3,0.0116,114,51,1
543,alt_text,bar,4,0.9722,337,213,0
544,fit_distance_text,bar,0,1.018,2324,199,0
544,iso_text,text,1,0.0316,140,51,1
544,exposure_text,text,2,0.0135,144,51,1
544,temp_text,text,3,0.0129,114,51,1
544,alt_text,bar,4,1.0073,337,213,0
545,fit_distance_text,bar,0,1.0261,2324,199,0
545,iso_text,text,1,0.023,140,51,1
545,exposure_text,text,2,0.0128,144,51,1
545,temp_text,text,3,0.0116,114,51,1
545,alt_text,bar,4,1.0416,337,213,0
546,fit_distance_text,bar,0,0.9774,2324,199,0
546,iso_text,text,1,0.0225,140,51,1
546,exposure_text,text,2,0.013,144,51,1
546,temp_text,text,3,0.0112,114,51,1
546,alt_text,bar,4,0.9232,337,213,0
547,fit_distance_text,bar,0,0.948,2324,199,0
547,iso_text,text,1,0.0307,140,51,1
547,exposure_text,text,2,0.0151,144,51,1
547,temp_text,text,3,0.0116,114,51,1
547,alt_text,bar,4,1.0101,337,213,0
548,fit_distance_text,bar,0,1.0788,2324,199,0
548,iso_text,text,1,0.0461,140,51,1
548,exposure_text,text,2,0.0138,144,51,1
548,temp_text,text,3,0.0118,114,51,1
548,alt_text,bar,4,1.2162,337,213,0
549,fit_distance_text,bar,0,0.9699,2324,199,0
549,iso_text,text,1,0.0315,140,51,1
549,exposure_text,text,2,0.0137,144,51,1
549,temp_text,text,3,0.0115,114,51,1
549,alt_text,bar,4,0.9884,337,213,0
550,fit_distance_text,bar,0,0.9275,2324,199,0
550,iso_text,text,1,0.0244,140,51,1
550,exposure_text,text,2,0.0131,144,51,1
550,temp_text,text,3,0.0117,114,51,1
550,alt_text,bar,4,0.9097,337,213,0
551,fit_distance_text,bar,0,0.9272,2324,199,0
551,iso_text,text,1,0.0229,140,51,1
551,exposure_text,text,2,0.0131,144,51,1
551,temp_text,text,3,0.0114,114,51,1
551,alt_text,bar,4,0.924,337,213,0
552,fit_distance_text,bar,0,0.9962,2324,199,0
552,iso_text,text,1,0.024,140,51,1
552,exposure_text,text,2,0.0127,144,51,1
552,temp_text,text,3,0.0116,114,51,1
552,alt_text,bar,4,0.877,337,213,0
553,fit_distance_text,bar,0,1.0022,2324,199,0
553,iso_text,text,1,0.0225,140,51,1
553,exposure_text,text,2,0.0131,144,51,1
553,temp_text,text,3,0.0116,114,51,1
553,alt_text,bar,4,0.9343,337,213,0
554,fit_distance_text,bar,0,1.1178,2324,199,0
554,iso_text,text,1,0.0366,140,51,1
554,exposure_text,text,2,0.0149,144,51,1
554,temp_text,text,3,0.0116,114,51,1
554,alt_text,bar,4,1.0276,337,213,0
555,fit_distance_text,bar,0,0.955,2324,199,0
555,iso_text,text,1,0.0226,140,51,1
555,exposure_text,text,2,0.013,144,51,1
555,temp_text,text,3,0.0114,114,51,1
555,alt_text,bar,4,0.8608,337,213,0
556,fit_distance_text,bar,0,0.9849,2324,199,0
556,iso_text,text,1,0.0302,140,51,1
556,exposure_text,text,2,0.0133,144,51,1
556,temp_text,text,3,0.0116,114,51,1
556,alt_text,bar,4,0.8897,337,213,0
557,fit_distance_text,bar,0,1.0282,2324,199,0
557,iso_text,text,1,0.0226,140,51,1
557,exposure_text,text,2,0.0127,144,51,1
557,temp_text,text,3,0.0114,114,51,1
557,alt_text,bar,4,0.8499,337,213,0
558,fit_distance_text,bar,0,0.9941,2324,199,0
558,iso_text,text,1,0.0224,140,51,1
558,exposure_text,text,2,0.0129,144,51,1
558,temp_text,text,3,0.0116,114,51,1
558,alt_text,bar,4,0.8641,337,213,0
559,fit_distance_text,bar,0,1.0628,2324,199,0
559,iso_text,text,1,0.0427,140,51,1
559,exposure_text,text,2,0.0134,144,51,1
559,temp_text,text,3,0.0118,114,51,1
559,alt_text,bar,4,1.014,337,213,0
560,fit_distance_text,bar,0,1.0108,2324,199,0
560,iso_text,text,1,0.0227,140,51,1
560,exposure_text,text,2,0.0132,144,51,1
560,temp_text,text,3,0.0115,114,51,1
560,alt_text,bar,4,1.0001,337,213,0
561,fit_distance_text,bar,0,1.0167,2324,199,0
561,iso_text,text,1,0.022,140,51,1
561,exposure_text,text,2,0.0128,144,51,1
561,temp_text,text,3,0.0121,114,51,1
561,alt_text,bar,4,0.9033,337,213,0
562,fit_distance_text,bar,0,1.0755,2324,199,0
562,iso_text,text,1,0.0303,140,51,1
562,exposure_text,text,2,0.0156,144,51,1
562,temp_text,text,3,0.0133,114,51,1
562,alt_text,bar,4,0.9007,337,213,0
563,fit_distance_text,bar,0,1.0394,2324,199,0
563,iso_text,text,1,0.0321,140,51,1
563,exposure_text,text,2,0.0133,144,51,1
563,temp_text,text,3,0.0121,114,51,1
563,alt_text,bar,4,1.0053,337,213,0
564,fit_distance_text,bar,0,0.9665,2324,199,0
564,iso_text,text,1,0.0224,140,51,1
564,exposure_text,text,2,0.013,144,51,1
564,temp_text,text,3,0.012,114,51,1
564,alt_text,bar,4,0.9548,337,213,0
565,fit_distance_text,bar,0,0.9383,2324,199,0
565,iso_text,text,1,0.0233,140,51,1
565,exposure_text,text,2,0.0129,144,51,1
565,temp_text,text,3,0.0115,114,51,1
565,alt_text,bar,4,0.9442,337,213,0
566,fit_distance_text,bar,0,1.0011,2324,199,0
566,iso_text,text,1,0.0221,140,51,1
566,exposure_text,text,2,0.0132,144,51,1
566,temp_text,text,3,0.0118,114,51,1
566,alt_text,bar,4,1.0365,337,213,0
567,fit_distance_text,bar,0,0.9465,2324,199,0
567,iso_text,text,1,0.0228,140,51,1
567,exposure_text,text,2,0.013,144,51,1
567,temp_text,text,3,0.0116,114,51,1
567,alt_text,bar,4,1.0197,337,213,0
568,fit_distance_text,bar,0,0.9652,2324,199,0
568,iso_text,text,1,0.0299,140,51,1
568,exposure_text,text,2,0.0132,144,51,1
568,temp_text,text,3,0.0116,114,51,1
568,alt_text,bar,4,1.0315,337,213,0
569,fit_distance_text,bar,0,0.9592,2324,199,0
569,iso_text,text,1,0.0317,140,51,1
569,exposure_text,text,2,0.0128,144,51,1
569,temp_text,text,3,0.0119,114,51,1
569,alt_text,bar,4,1.1908,337,213,0
570,fit_distance_text,bar,0,0.9927,2324,199,0
570,iso_text,text,1,0.0223,140,51,1
570,exposure_text,text,2,0.0129,144,51,1
570,temp_text,text,3,0.0118,114,51,1
570,alt_text,bar,4,0.8805,337,213,0
571,fit_distance_text,bar,0,1.0277,2324,199,0
571,iso_text,text,1,0.0253,140,51,1
571,exposure_text,text,2,0.0127,144,51,1
571,temp_text,text,3,0.0118,114,51,1
571,alt_text,bar,4,0.8733,337,213,0
572,fit_distance_text,bar,0,1.0375,2324,199,0
572,iso_text,text,1,0.025,140,51,1
572,exposure_text,text,2,0.0132,144,51,1
572,temp_text,text,3,0.0117,114,51,1
572,alt_text,bar,4,0.8315,337,213,0
573,fit_distance_text,bar,0,1.0242,2324,199,0
573,iso_text,text,1,0.0235,140,51,1
573,exposure_text,text,2,0.013,144,51,1
573,temp_text,text,3,0.0115,114,51,1
573,alt_text,bar,4,0.9105,337,213,0
574,fit_distance_text,bar,0,1.0455,2324,199,0
574,iso_text,text,1,0.0239,140,51,1
574,exposure_text,text,2,0.013,144,51,1
574,temp_text,text,3,0.0114,114,51,1
574,alt_text,bar,4,0.9234,337,213,0
575,fit_distance_text,bar,0,1.0452,2324,199,0
575,iso_text,text,1,0.0212,140,51,1
575,exposure_text,text,2,0.0127,144,51,1
575,temp_text,text,3,0.0118,114,51,1
575,alt_text,bar,4,0.9227,337,213,0
576,fit_distance_text,bar,0,1.1176,2324,199,0
576,iso_text,text,1,0.0252,140,51,1
576,exposure_text,text,2,0.0131,144,51,1
576,temp_text,text,3,0.0119,114,51,1
576,alt_text,bar,4,0.9432,337,213,0
577,fit_distance_text,bar,0,1.4332,2324,199,0
577,iso_text,text,1,0.0433,140,51,1
577,exposure_text,text,2,0.015,144,51,1
577,temp_text,text,3,0.0122,114,51,1
577,alt_text,bar,4,1.3914,337,213,0
578,fit_distance_text,bar,0,1.1092,2324,199,0
578,iso_text,text,1,0.0267,140,51,1
578,exposure_text,text,2,0.0135,144,51,1
578,temp_text,text,3,0.0117,114,51,1
578,alt_text,bar,4,0.9488,337,213,0
579,fit_distance_text,bar,0,0.9743,2324,199,0
579,iso_text,text,1,0.0235,140,51,1
579,exposure_text,text,2,0.0129,144,51,1
579,temp_text,text,3,0.0116,114,51,1
579,alt_text,bar,4,0.9814,337,213,0
580,fit_distance_text,bar,0,1.018,2324,199,0
580,iso_text,text,1,0.0235,140,51,1
580,exposure_text,text,2,0.0131,144,51,1
580,temp_text,text,3,0.012,114,51,1
580,alt_text,bar,4,0.9428,337,213,0
581,fit_distance_text,bar,0,1.0507,2324,199,0
581,iso_text,text,1,0.0336,140,51,1
581,exposure_text,text,2,0.0137,144,51,1
581,temp_text,text,3,0.0118,114,51,1
581,alt_text,bar,4,0.9634,337,213,0
582,fit_distance_text,bar,0,1.03,2324,199,0
582,iso_text,text,1,0.0221,140,51,1
582,exposure_text,text,2,0.0126,144,51,1
582,temp_text,text,3,0.0114,114,51,1
582,alt_text,bar,4,0.8792,337,213,0
583,fit_distance_text,bar,0,1.163,2324,199,0
583,iso_text,text,1,0.0352,140,51,1
583,exposure_text,text,2,0.0137,144,51,1
583,temp_text,text,3,0.012,114,51,1
583,alt_text,bar,4,1.0263,337,213,0
584,fit_distance_text,bar,0,1.0798,2324,199,0
584,iso_text,text,1,0.0291,140,51,1
584,exposure_text,text,2,0.0138,144,51,1
584,temp_text,text,3,0.0123,114,51,1
584,alt_text,bar,4,1.0363,337,213,0
585,fit_distance_text,bar,0,1.0442,2324,199,0
585,iso_text,text,1,0.0228,140,51,1
585,exposure_text,text,2,0.0127,144,51,1
585,temp_text,text,3,0.0117,114,51,1
585,alt_text,bar,4,0.9578,337,213,0
586,fit_distance_text,bar,0,1.2443,2324,199,0
586,iso_text,text,1,0.0387,140,51,1
586,exposure_text,text,2,0.0135,144,51,1
586,temp_text,text,3,0.0118,114,51,1
586,alt_text,bar,4,0.9086,337,213,0
587,fit_distance_text,bar,0,1.0933,2324,199,0
587,iso_text,text,1,0.0308,140,51,1
587,exposure_text,text,2,0.0138,144,51,1
587,temp_text,text,3,0.012,114,51,1
587,alt_text,bar,4,0.8992,337,213,0
588,fit_distance_text,bar,0,1.0298,2324,199,0
588,iso_text,text,1,0.0333,140,51,1
588,exposure_text,text,2,0.0171,144,51,1
588,temp_text,text,3,0.0185,114,51,1
588,alt_text,bar,4,1.105,337,213,0
589,fit_distance_text,bar,0,0.993,2324,199,0
589,iso_text,text,1,0.0206,140,51,1
589,exposure_text,text,2,0.0128,144,51,1
589,temp_text,text,3,0.0121,114,51,1
589,alt_text,bar,4,0.9211,337,213,0
590,fit_distance_text,bar,0,1.1511,2324,199,0
590,iso_text,text,1,0.0245,140,51,1
590,exposure_text,text,2,0.0132,144,51,1
590,temp_text,text,3,0.012,114,51,1
590,alt_text,bar,4,1.0116,337,213,0
591,fit_distance_text,bar,0,1.0181,2324,199,0
591,iso_text,text,1,0.0231,140,51,1
591,exposure_text,text,2,0.0136,144,51,1
591,temp_text,text,3,0.0116,114,51,1
591,alt_text,bar,4,0.9799,337,213,0
592,fit_distance_text,bar,0,1.1061,2324,199,0
592,iso_text,text,1,0.0261,140,51,1
592,exposure_text,text,2,0.0148,144,51,1
592,temp_text,text,3,0.0117,114,51,1
592,alt_text,bar,4,0.9451,337,213,0
593,fit_distance_text,bar,0,1.1488,2324,199,0
593,iso_text,text,1,0.0499,140,51,1
593,exposure_text,text,2,0.0136,144,51,1
593,temp_text,text,3,0.0121,114,51,1
593,alt_text,bar,4,1.0729,337,213,0
594,fit_distance_text,bar,0,1.0292,2324,199,0
594,iso_text,text,1,0.0243,140,51,1
594,exposure_text,text,2,0.0138,144,51,1
594,temp_text,text,3,0.0126,114,51,1
594,alt_text,bar,4,0.9792,337,213,0
595,fit_distance_text,bar,0,1.3268,2324,199,0
595,iso_text,text,1,0.0307,140,51,1
595,exposure_text,text,2,0.0134,144,51,1
595,temp_text,text,3,0.0119,114,51,1
595,alt_text,bar,4,0.9885,337,213,0
596,fit_distance_text,bar,0,1.0499,2324,199,0
596,iso_text,text,1,0.0226,140,51,1
596,exposure_text,text,2,0.0134,144,51,1
596,temp_text,text,3,0.0113,114,51,1
596,alt_text,bar,4,0.9841,337,213,0
597,fit_distance_text,bar,0,1.0415,2324,199,0
