frame,widget,full_bbox_area,dynamic_bbox_area,bytes,changed,fallback_reason
123,exposure_text,6138,0,0,False,none
123,temp_text,8619,0,0,False,none
123,alt_text,82218,122,488,True,none
123,lean_indicator,104329,0,0,False,none
124,fit_distance_text,488040,0,0,False,none
124,iso_text,8415,0,0,False,none
124,exposure_text,6138,0,0,False,none
124,temp_text,8619,0,0,False,none
124,alt_text,82218,122,488,True,none
124,lean_indicator,104329,0,0,False,none
125,fit_distance_text,488040,0,0,False,none
125,iso_text,8415,0,0,False,none
125,exposure_text,6138,0,0,False,none
125,temp_text,8619,0,0,False,none
125,alt_text,82218,122,488,True,none
125,lean_indicator,104329,0,0,False,none
126,fit_distance_text,488040,0,0,False,none
126,iso_text,8415,0,0,False,none
126,exposure_text,6138,0,0,False,none
126,temp_text,8619,0,0,False,none
126,alt_text,82218,122,488,True,none
126,lean_indicator,104329,0,0,False,none
127,fit_distance_text,488040,0,0,False,none
127,iso_text,8415,0,0,False,none
127,exposure_text,6138,0,0,False,none
127,temp_text,8619,0,0,False,none
127,alt_text,82218,122,488,True,none
127,lean_indicator,104329,0,0,False,none
128,fit_distance_text,488040,0,0,False,none
128,iso_text,8415,0,0,False,none
128,exposure_text,6138,0,0,False,none
128,temp_text,8619,0,0,False,none
128,alt_text,82218,122,488,True,none
128,lean_indicator,104329,0,0,False,none
129,fit_distance_text,488040,0,0,False,none
129,iso_text,8415,0,0,False,none
129,exposure_text,6138,0,0,False,none
129,temp_text,8619,0,0,False,none
129,alt_text,82218,122,488,True,none
129,lean_indicator,104329,0,0,False,none
130,fit_distance_text,488040,0,0,False,none
130,iso_text,8415,0,0,False,none
130,exposure_text,6138,0,0,False,none
130,temp_text,8619,0,0,False,none
130,alt_text,82218,122,488,True,none
130,lean_indicator,104329,0,0,False,none
131,fit_distance_text,488040,0,0,False,none
131,iso_text,8415,0,0,False,none
131,exposure_text,6138,0,0,False,none
131,temp_text,8619,0,0,False,none
131,alt_text,82218,122,488,True,none
131,lean_indicator,104329,0,0,False,none
132,fit_distance_text,488040,0,0,False,none
132,iso_text,8415,0,0,False,none
132,exposure_text,6138,0,0,False,none
132,temp_text,8619,0,0,False,none
132,alt_text,82218,122,488,True,none
132,lean_indicator,104329,0,0,False,none
133,fit_distance_text,488040,0,0,False,none
133,iso_text,8415,0,0,False,none
133,exposure_text,6138,0,0,False,none
133,temp_text,8619,0,0,False,none
133,alt_text,82218,46,184,True,none
133,lean_indicator,104329,0,0,False,none
134,fit_distance_text,488040,0,0,False,none
134,iso_text,8415,0,0,False,none
134,exposure_text,6138,0,0,False,none
134,temp_text,8619,0,0,False,none
134,alt_text,82218,46,184,True,none
134,lean_indicator,104329,0,0,False,none
135,fit_distance_text,488040,0,0,False,none
135,iso_text,8415,0,0,False,none
135,exposure_text,6138,0,0,False,none
135,temp_text,8619,0,0,False,none
135,alt_text,82218,46,184,True,none
135,lean_indicator,104329,0,0,False,none
136,fit_distance_text,488040,0,0,False,none
136,iso_text,8415,0,0,False,none
136,exposure_text,6138,0,0,False,none
136,temp_text,8619,0,0,False,none
136,alt_text,82218,46,184,True,none
136,lean_indicator,104329,0,0,False,none
137,fit_distance_text,488040,0,0,False,none
137,iso_text,8415,0,0,False,none
137,exposure_text,6138,0,0,False,none
137,temp_text,8619,0,0,False,none
137,alt_text,82218,46,184,True,none
137,lean_indicator,104329,0,0,False,none
138,fit_distance_text,488040,0,0,False,none
138,iso_text,8415,0,0,False,none
138,exposure_text,6138,0,0,False,none
138,temp_text,8619,0,0,False,none
138,alt_text,82218,46,184,True,none
138,lean_indicator,104329,0,0,False,none
139,fit_distance_text,488040,0,0,False,none
139,iso_text,8415,0,0,False,none
139,exposure_text,6138,0,0,False,none
139,temp_text,8619,0,0,False,none
139,alt_text,82218,46,184,True,none
139,lean_indicator,104329,0,0,False,none
140,fit_distance_text,488040,0,0,False,none
140,iso_text,8415,0,0,False,none
140,exposure_text,6138,0,0,False,none
140,temp_text,8619,0,0,False,none
140,alt_text,82218,46,184,True,none
140,lean_indicator,104329,0,0,False,none
141,fit_distance_text,488040,0,0,False,none
141,iso_text,8415,0,0,False,none
141,exposure_text,6138,0,0,False,none
141,temp_text,8619,0,0,False,none
141,alt_text,82218,46,184,True,none
141,lean_indicator,104329,0,0,False,none
142,fit_distance_text,488040,0,0,False,none
142,iso_text,8415,0,0,False,none
142,exposure_text,6138,0,0,False,none
142,temp_text,8619,0,0,False,none
142,alt_text,82218,46,184,True,none
142,lean_indicator,104329,0,0,False,none
143,fit_distance_text,488040,0,0,False,none
143,iso_text,8415,0,0,False,none
143,exposure_text,6138,0,0,False,none
143,temp_text,8619,0,0,False,none
143,alt_text,82218,46,184,True,none
143,lean_indicator,104329,0,0,False,none
144,fit_distance_text,488040,0,0,False,none
144,iso_text,8415,0,0,False,none
144,exposure_text,6138,0,0,False,none
144,temp_text,8619,0,0,False,none
144,alt_text,82218,46,184,True,none
144,lean_indicator,104329,0,0,False,none
145,fit_distance_text,488040,0,0,False,none
145,iso_text,8415,0,0,False,none
145,exposure_text,6138,0,0,False,none
145,temp_text,8619,0,0,False,none
145,alt_text,82218,46,184,True,none
145,lean_indicator,104329,0,0,False,none
146,fit_distance_text,488040,0,0,False,none
146,iso_text,8415,0,0,False,none
146,exposure_text,6138,0,0,False,none
146,temp_text,8619,0,0,False,none
146,alt_text,82218,46,184,True,none
146,lean_indicator,104329,0,0,False,none
147,fit_distance_text,488040,0,0,False,none
147,iso_text,8415,0,0,False,none
147,exposure_text,6138,0,0,False,none
147,temp_text,8619,0,0,False,none
147,alt_text,82218,0,0,False,none
147,lean_indicator,104329,0,0,False,none
148,fit_distance_text,488040,0,0,False,none
148,iso_text,8415,0,0,False,none
148,exposure_text,6138,0,0,False,none
148,temp_text,8619,0,0,False,none
148,alt_text,82218,0,0,False,none
148,lean_indicator,104329,0,0,False,none
149,fit_distance_text,488040,0,0,False,none
149,iso_text,8415,0,0,False,none
149,exposure_text,6138,0,0,False,none
149,temp_text,8619,0,0,False,none
149,alt_text,82218,0,0,False,none
149,lean_indicator,104329,0,0,False,none
150,fit_distance_text,488040,0,0,False,none
150,iso_text,8415,0,0,False,none
150,exposure_text,6138,0,0,False,none
150,temp_text,8619,0,0,False,none
150,alt_text,82218,0,0,False,none
150,lean_indicator,104329,0,0,False,none
151,fit_distance_text,488040,0,0,False,none
151,iso_text,8415,0,0,False,none
151,exposure_text,6138,0,0,False,none
151,temp_text,8619,0,0,False,none
151,alt_text,82218,0,0,False,none
151,lean_indicator,104329,0,0,False,none
152,fit_distance_text,488040,0,0,False,none
152,iso_text,8415,0,0,False,none
152,exposure_text,6138,0,0,False,none
152,temp_text,8619,0,0,False,none
152,alt_text,82218,0,0,False,none
152,lean_indicator,104329,0,0,False,none
153,fit_distance_text,488040,0,0,False,none
153,iso_text,8415,0,0,False,none
153,exposure_text,6138,0,0,False,none
153,temp_text,8619,0,0,False,none
153,alt_text,82218,0,0,False,none
153,lean_indicator,104329,0,0,False,none
154,fit_distance_text,488040,0,0,False,none
154,iso_text,8415,0,0,False,none
154,exposure_text,6138,0,0,False,none
154,temp_text,8619,0,0,False,none
154,alt_text,82218,0,0,False,none
154,lean_indicator,104329,0,0,False,none
155,fit_distance_text,488040,0,0,False,none
155,iso_text,8415,0,0,False,none
155,exposure_text,6138,0,0,False,none
155,temp_text,8619,0,0,False,none
155,alt_text,82218,0,0,False,none
155,lean_indicator,104329,0,0,False,none
156,fit_distance_text,488040,0,0,False,none
156,iso_text,8415,0,0,False,none
156,exposure_text,6138,0,0,False,none
156,temp_text,8619,0,0,False,none
156,alt_text,82218,0,0,False,none
156,lean_indicator,104329,0,0,False,none
157,fit_distance_text,488040,0,0,False,none
157,iso_text,8415,0,0,False,none
157,exposure_text,6138,0,0,False,none
157,temp_text,8619,0,0,False,none
157,alt_text,82218,0,0,False,none
157,lean_indicator,104329,0,0,False,none
158,fit_distance_text,488040,0,0,False,none
158,iso_text,8415,0,0,False,none
158,exposure_text,6138,0,0,False,none
158,temp_text,8619,0,0,False,none
158,alt_text,82218,0,0,False,none
158,lean_indicator,104329,0,0,False,none
159,fit_distance_text,488040,0,0,False,none
159,iso_text,8415,0,0,False,none
159,exposure_text,6138,0,0,False,none
159,temp_text,8619,0,0,False,none
159,alt_text,82218,0,0,False,none
159,lean_indicator,104329,0,0,False,none
160,fit_distance_text,488040,0,0,False,none
160,iso_text,8415,0,0,False,none
160,exposure_text,6138,0,0,False,none
160,temp_text,8619,0,0,False,none
160,alt_text,82218,0,0,False,none
160,lean_indicator,104329,0,0,False,none
161,fit_distance_text,488040,0,0,False,none
161,iso_text,8415,0,0,False,none
161,exposure_text,6138,0,0,False,none
161,temp_text,8619,0,0,False,none
161,alt_text,82218,0,0,False,none
161,lean_indicator,104329,0,0,False,none
162,fit_distance_text,488040,0,0,False,none
162,iso_text,8415,0,0,False,none
162,exposure_text,6138,0,0,False,none
162,temp_text,8619,0,0,False,none
162,alt_text,82218,0,0,False,none
162,lean_indicator,104329,0,0,False,none
163,fit_distance_text,488040,0,0,False,none
163,iso_text,8415,0,0,False,none
163,exposure_text,6138,0,0,False,none
163,temp_text,8619,0,0,False,none
163,alt_text,82218,0,0,False,none
163,lean_indicator,104329,0,0,False,none
164,fit_distance_text,488040,0,0,False,none
164,iso_text,8415,0,0,False,none
164,exposure_text,6138,0,0,False,none
164,temp_text,8619,0,0,False,none
164,alt_text,82218,0,0,False,none
164,lean_indicator,104329,0,0,False,none
165,fit_distance_text,488040,0,0,False,none
165,iso_text,8415,0,0,False,none
165,exposure_text,6138,0,0,False,none
165,temp_text,8619,0,0,False,none
165,alt_text,82218,0,0,False,none
165,lean_indicator,104329,0,0,False,none
166,fit_distance_text,488040,0,0,False,none
166,iso_text,8415,0,0,False,none
166,exposure_text,6138,0,0,False,none
166,temp_text,8619,0,0,False,none
166,alt_text,82218,0,0,False,none
166,lean_indicator,104329,0,0,False,none
167,fit_distance_text,488040,0,0,False,none
167,iso_text,8415,0,0,False,none
167,exposure_text,6138,0,0,False,none
167,temp_text,8619,0,0,False,none
167,alt_text,82218,0,0,False,none
167,lean_indicator,104329,0,0,False,none
168,fit_distance_text,488040,0,0,False,none
168,iso_text,8415,0,0,False,none
168,exposure_text,6138,0,0,False,none
168,temp_text,8619,0,0,False,none
168,alt_text,82218,0,0,False,none
168,lean_indicator,104329,0,0,False,none
169,fit_distance_text,488040,0,0,False,none
169,iso_text,8415,0,0,False,none
169,exposure_text,6138,0,0,False,none
169,temp_text,8619,0,0,False,none
169,alt_text,82218,0,0,False,none
169,lean_indicator,104329,0,0,False,none
170,fit_distance_text,488040,0,0,False,none
170,iso_text,8415,0,0,False,none
170,exposure_text,6138,0,0,False,none
170,temp_text,8619,0,0,False,none
170,alt_text,82218,0,0,False,none
170,lean_indicator,104329,0,0,False,none
171,fit_distance_text,488040,0,0,False,none
171,iso_text,8415,0,0,False,none
171,exposure_text,6138,0,0,False,none
171,temp_text,8619,0,0,False,none
171,alt_text,82218,0,0,False,none
171,lean_indicator,104329,0,0,False,none
172,fit_distance_text,488040,0,0,False,none
172,iso_text,8415,0,0,False,none
172,exposure_text,6138,0,0,False,none
172,temp_text,8619,0,0,False,none
172,alt_text,82218,0,0,False,none
172,lean_indicator,104329,0,0,False,none
173,fit_distance_text,488040,0,0,False,none
173,iso_text,8415,0,0,False,none
173,exposure_text,6138,0,0,False,none
173,temp_text,8619,0,0,False,none
173,alt_text,82218,0,0,False,none
173,lean_indicator,104329,0,0,False,none
174,fit_distance_text,488040,0,0,False,none
174,iso_text,8415,0,0,False,none
174,exposure_text,6138,0,0,False,none
174,temp_text,8619,0,0,False,none
174,alt_text,82218,0,0,False,none
174,lean_indicator,104329,0,0,False,none
175,fit_distance_text,488040,0,0,False,none
175,iso_text,8415,0,0,False,none
175,exposure_text,6138,0,0,False,none
175,temp_text,8619,0,0,False,none
175,alt_text,82218,0,0,False,none
175,lean_indicator,104329,0,0,False,none
176,fit_distance_text,488040,0,0,False,none
176,iso_text,8415,0,0,False,none
176,exposure_text,6138,0,0,False,none
176,temp_text,8619,0,0,False,none
176,alt_text,82218,0,0,False,none
176,lean_indicator,104329,0,0,False,none
177,fit_distance_text,488040,0,0,False,none
177,iso_text,8415,0,0,False,none
177,exposure_text,6138,0,0,False,none
177,temp_text,8619,0,0,False,none
177,alt_text,82218,0,0,False,none
177,lean_indicator,104329,0,0,False,none
178,fit_distance_text,488040,0,0,False,none
178,iso_text,8415,0,0,False,none
178,exposure_text,6138,0,0,False,none
178,temp_text,8619,0,0,False,none
178,alt_text,82218,0,0,False,none
178,lean_indicator,104329,0,0,False,none
179,fit_distance_text,488040,0,0,False,none
179,iso_text,8415,0,0,False,none
179,exposure_text,6138,0,0,False,none
179,temp_text,8619,0,0,False,none
179,alt_text,82218,0,0,False,none
179,lean_indicator,104329,0,0,False,none
180,fit_distance_text,488040,0,0,False,none
180,iso_text,8415,0,0,False,none
180,exposure_text,6138,0,0,False,none
180,temp_text,8619,0,0,False,none
180,alt_text,82218,0,0,False,none
180,lean_indicator,104329,0,0,False,none
181,fit_distance_text,488040,0,0,False,none
181,iso_text,8415,0,0,False,none
181,exposure_text,6138,0,0,False,none
181,temp_text,8619,0,0,False,none
181,alt_text,82218,0,0,False,none
181,lean_indicator,104329,0,0,False,none
182,fit_distance_text,488040,0,0,False,none
182,iso_text,8415,0,0,False,none
182,exposure_text,6138,0,0,False,none
182,temp_text,8619,0,0,False,none
182,alt_text,82218,0,0,False,none
182,lean_indicator,104329,0,0,False,none
183,fit_distance_text,488040,0,0,False,none
183,iso_text,8415,0,0,False,none
183,exposure_text,6138,0,0,False,none
183,temp_text,8619,0,0,False,none
183,alt_text,82218,0,0,False,none
183,lean_indicator,104329,0,0,False,none
184,fit_distance_text,488040,0,0,False,none
184,iso_text,8415,0,0,False,none
184,exposure_text,6138,0,0,False,none
184,temp_text,8619,0,0,False,none
184,alt_text,82218,0,0,False,none
184,lean_indicator,104329,0,0,False,none
185,fit_distance_text,488040,0,0,False,none
185,iso_text,8415,0,0,False,none
185,exposure_text,6138,0,0,False,none
185,temp_text,8619,0,0,False,none
185,alt_text,82218,0,0,False,none
185,lean_indicator,104329,0,0,False,none
186,fit_distance_text,488040,0,0,False,none
186,iso_text,8415,0,0,False,none
186,exposure_text,6138,0,0,False,none
186,temp_text,8619,0,0,False,none
186,alt_text,82218,0,0,False,none
186,lean_indicator,104329,0,0,False,none
187,fit_distance_text,488040,0,0,False,none
187,iso_text,8415,0,0,False,none
187,exposure_text,6138,0,0,False,none
187,temp_text,8619,0,0,False,none
187,alt_text,82218,0,0,False,none
187,lean_indicator,104329,0,0,False,none
188,fit_distance_text,488040,0,0,False,none
188,iso_text,8415,0,0,False,none
188,exposure_text,6138,0,0,False,none
188,temp_text,8619,0,0,False,none
188,alt_text,82218,0,0,False,none
188,lean_indicator,104329,0,0,False,none
189,fit_distance_text,488040,0,0,False,none
189,iso_text,8415,0,0,False,none
189,exposure_text,6138,0,0,False,none
189,temp_text,8619,0,0,False,none
189,alt_text,82218,0,0,False,none
189,lean_indicator,104329,0,0,False,none
190,fit_distance_text,488040,0,0,False,none
190,iso_text,8415,0,0,False,none
190,exposure_text,6138,0,0,False,none
190,temp_text,8619,0,0,False,none
190,alt_text,82218,0,0,False,none
190,lean_indicator,104329,0,0,False,none
191,fit_distance_text,488040,0,0,False,none
191,iso_text,8415,0,0,False,none
191,exposure_text,6138,0,0,False,none
191,temp_text,8619,0,0,False,none
191,alt_text,82218,0,0,False,none
191,lean_indicator,104329,0,0,False,none
192,fit_distance_text,488040,0,0,False,none
192,iso_text,8415,0,0,False,none
192,exposure_text,6138,0,0,False,none
192,temp_text,8619,0,0,False,none
192,alt_text,82218,0,0,False,none
192,lean_indicator,104329,0,0,False,none
193,fit_distance_text,488040,0,0,False,none
193,iso_text,8415,0,0,False,none
193,exposure_text,6138,0,0,False,none
193,temp_text,8619,0,0,False,none
193,alt_text,82218,0,0,False,none
193,lean_indicator,104329,0,0,False,none
194,fit_distance_text,488040,0,0,False,none
194,iso_text,8415,0,0,False,none
194,exposure_text,6138,0,0,False,none
194,temp_text,8619,0,0,False,none
194,alt_text,82218,0,0,False,none
194,lean_indicator,104329,0,0,False,none
195,fit_distance_text,488040,0,0,False,none
195,iso_text,8415,0,0,False,none
195,exposure_text,6138,0,0,False,none
195,temp_text,8619,0,0,False,none
195,alt_text,82218,0,0,False,none
195,lean_indicator,104329,0,0,False,none
196,fit_distance_text,488040,0,0,False,none
196,iso_text,8415,0,0,False,none
196,exposure_text,6138,0,0,False,none
196,temp_text,8619,0,0,False,none
196,alt_text,82218,0,0,False,none
196,lean_indicator,104329,0,0,False,none
197,fit_distance_text,488040,0,0,False,none
197,iso_text,8415,0,0,False,none
197,exposure_text,6138,0,0,False,none
197,temp_text,8619,0,0,False,none
197,alt_text,82218,0,0,False,none
197,lean_indicator,104329,0,0,False,none
198,fit_distance_text,488040,0,0,False,none
198,iso_text,8415,0,0,False,none
198,exposure_text,6138,0,0,False,none
198,temp_text,8619,0,0,False,none
198,alt_text,82218,0,0,False,none
198,lean_indicator,104329,0,0,False,none
199,fit_distance_text,488040,0,0,False,none
199,iso_text,8415,0,0,False,none
199,exposure_text,6138,0,0,False,none
199,temp_text,8619,0,0,False,none
199,alt_text,82218,0,0,False,none
199,lean_indicator,104329,0,0,False,none
200,fit_distance_text,488040,0,0,False,none
200,iso_text,8415,0,0,False,none
200,exposure_text,6138,0,0,False,none
200,temp_text,8619,0,0,False,none
200,alt_text,82218,0,0,False,none
200,lean_indicator,104329,0,0,False,none
201,fit_distance_text,488040,0,0,False,none
201,iso_text,8415,0,0,False,none
201,exposure_text,6138,0,0,False,none
201,temp_text,8619,0,0,False,none
201,alt_text,82218,0,0,False,none
201,lean_indicator,104329,0,0,False,none
202,fit_distance_text,488040,0,0,False,none
202,iso_text,8415,0,0,False,none
202,exposure_text,6138,0,0,False,none
202,temp_text,8619,0,0,False,none
202,alt_text,82218,0,0,False,none
202,lean_indicator,104329,0,0,False,none
203,fit_distance_text,488040,0,0,False,none
203,iso_text,8415,0,0,False,none
203,exposure_text,6138,0,0,False,none
203,temp_text,8619,0,0,False,none
203,alt_text,82218,0,0,False,none
203,lean_indicator,104329,0,0,False,none
204,fit_distance_text,488040,0,0,False,none
204,iso_text,8415,0,0,False,none
204,exposure_text,6138,0,0,False,none
204,temp_text,8619,0,0,False,none
204,alt_text,82218,0,0,False,none
204,lean_indicator,104329,0,0,False,none
205,fit_distance_text,488040,0,0,False,none
205,iso_text,8415,0,0,False,none
205,exposure_text,6138,0,0,False,none
205,temp_text,8619,0,0,False,none
205,alt_text,82218,0,0,False,none
205,lean_indicator,104329,0,0,False,none
206,fit_distance_text,488040,0,0,False,none
206,iso_text,8415,0,0,False,none
206,exposure_text,6138,0,0,False,none
206,temp_text,8619,0,0,False,none
206,alt_text,82218,0,0,False,none
206,lean_indicator,104329,0,0,False,none
207,fit_distance_text,488040,0,0,False,none
207,iso_text,8415,0,0,False,none
207,exposure_text,6138,0,0,False,none
207,temp_text,8619,0,0,False,none
207,alt_text,82218,0,0,False,none
207,lean_indicator,104329,0,0,False,none
208,fit_distance_text,488040,0,0,False,none
208,iso_text,8415,0,0,False,none
208,exposure_text,6138,0,0,False,none
208,temp_text,8619,0,0,False,none
208,alt_text,82218,0,0,False,none
208,lean_indicator,104329,0,0,False,none
209,fit_distance_text,488040,0,0,False,none
209,iso_text,8415,0,0,False,none
209,exposure_text,6138,0,0,False,none
209,temp_text,8619,0,0,False,none
209,alt_text,82218,0,0,False,none
209,lean_indicator,104329,0,0,False,none
210,fit_distance_text,488040,0,0,False,none
210,iso_text,8415,0,0,False,none
210,exposure_text,6138,0,0,False,none
210,temp_text,8619,0,0,False,none
210,alt_text,82218,0,0,False,none
210,lean_indicator,104329,0,0,False,none
211,fit_distance_text,488040,0,0,False,none
211,iso_text,8415,0,0,False,none
211,exposure_text,6138,0,0,False,none
211,temp_text,8619,0,0,False,none
211,alt_text,82218,0,0,False,none
211,lean_indicator,104329,0,0,False,none
212,fit_distance_text,488040,0,0,False,none
212,iso_text,8415,0,0,False,none
212,exposure_text,6138,0,0,False,none
212,temp_text,8619,0,0,False,none
212,alt_text,82218,0,0,False,none
212,lean_indicator,104329,0,0,False,none
213,fit_distance_text,488040,0,0,False,none
213,iso_text,8415,0,0,False,none
213,exposure_text,6138,0,0,False,none
213,temp_text,8619,0,0,False,none
213,alt_text,82218,0,0,False,none
213,lean_indicator,104329,0,0,False,none
214,fit_distance_text,488040,0,0,False,none
214,iso_text,8415,0,0,False,none
214,exposure_text,6138,0,0,False,none
214,temp_text,8619,0,0,False,none
214,alt_text,82218,0,0,False,none
214,lean_indicator,104329,0,0,False,none
215,fit_distance_text,488040,0,0,False,none
215,iso_text,8415,0,0,False,none
215,exposure_text,6138,0,0,False,none
215,temp_text,8619,0,0,False,none
215,alt_text,82218,0,0,False,none
215,lean_indicator,104329,0,0,False,none
216,fit_distance_text,488040,0,0,False,none
216,iso_text,8415,0,0,False,none
216,exposure_text,6138,0,0,False,none
216,temp_text,8619,0,0,False,none
216,alt_text,82218,0,0,False,none
216,lean_indicator,104329,0,0,False,none
217,fit_distance_text,488040,0,0,False,none
217,iso_text,8415,0,0,False,none
217,exposure_text,6138,0,0,False,none
217,temp_text,8619,0,0,False,none
217,alt_text,82218,0,0,False,none
217,lean_indicator,104329,0,0,False,none
218,fit_distance_text,488040,0,0,False,none
218,iso_text,8415,0,0,False,none
218,exposure_text,6138,0,0,False,none
218,temp_text,8619,0,0,False,none
218,alt_text,82218,0,0,False,none
218,lean_indicator,104329,0,0,False,none
219,fit_distance_text,488040,0,0,False,none
219,iso_text,8415,0,0,False,none
219,exposure_text,6138,0,0,False,none
219,temp_text,8619,0,0,False,none
219,alt_text,82218,0,0,False,none
219,lean_indicator,104329,0,0,False,none
220,fit_distance_text,488040,0,0,False,none
220,iso_text,8415,0,0,False,none
220,exposure_text,6138,0,0,False,none
220,temp_text,8619,0,0,False,none
220,alt_text,82218,0,0,False,none
220,lean_indicator,104329,0,0,False,none
221,fit_distance_text,488040,0,0,False,none
221,iso_text,8415,0,0,False,none
221,exposure_text,6138,0,0,False,none
221,temp_text,8619,0,0,False,none
221,alt_text,82218,0,0,False,none
221,lean_indicator,104329,0,0,False,none
222,fit_distance_text,488040,0,0,False,none
222,iso_text,8415,0,0,False,none
222,exposure_text,6138,0,0,False,none
222,temp_text,8619,0,0,False,none
222,alt_text,82218,0,0,False,none
222,lean_indicator,104329,0,0,False,none
223,fit_distance_text,488040,0,0,False,none
223,iso_text,8415,0,0,False,none
223,exposure_text,6138,0,0,False,none
223,temp_text,8619,0,0,False,none
223,alt_text,82218,0,0,False,none
223,lean_indicator,104329,0,0,False,none
224,fit_distance_text,488040,0,0,False,none
224,iso_text,8415,0,0,False,none
224,exposure_text,6138,0,0,False,none
224,temp_text,8619,0,0,False,none
224,alt_text,82218,0,0,False,none
224,lean_indicator,104329,0,0,False,none
225,fit_distance_text,488040,0,0,False,none
225,iso_text,8415,0,0,False,none
225,exposure_text,6138,0,0,False,none
225,temp_text,8619,0,0,False,none
225,alt_text,82218,0,0,False,none
225,lean_indicator,104329,0,0,False,none
226,fit_distance_text,488040,0,0,False,none
226,iso_text,8415,0,0,False,none
226,exposure_text,6138,0,0,False,none
226,temp_text,8619,0,0,False,none
226,alt_text,82218,0,0,False,none
226,lean_indicator,104329,0,0,False,none
227,fit_distance_text,488040,0,0,False,none
227,iso_text,8415,0,0,False,none
227,exposure_text,6138,0,0,False,none
227,temp_text,8619,0,0,False,none
227,alt_text,82218,0,0,False,none
227,lean_indicator,104329,0,0,False,none
228,fit_distance_text,488040,0,0,False,none
228,iso_text,8415,0,0,False,none
228,exposure_text,6138,0,0,False,none
228,temp_text,8619,0,0,False,none
228,alt_text,82218,0,0,False,none
228,lean_indicator,104329,0,0,False,none
229,fit_distance_text,488040,0,0,False,none
229,iso_text,8415,0,0,False,none
229,exposure_text,6138,0,0,False,none
229,temp_text,8619,0,0,False,none
229,alt_text,82218,0,0,False,none
229,lean_indicator,104329,0,0,False,none
230,fit_distance_text,488040,0,0,False,none
230,iso_text,8415,0,0,False,none
230,exposure_text,6138,0,0,False,none
230,temp_text,8619,0,0,False,none
230,alt_text,82218,0,0,False,none
230,lean_indicator,104329,0,0,False,none
231,fit_distance_text,488040,0,0,False,none
231,iso_text,8415,0,0,False,none
231,exposure_text,6138,0,0,False,none
231,temp_text,8619,0,0,False,none
231,alt_text,82218,0,0,False,none
231,lean_indicator,104329,0,0,False,none
232,fit_distance_text,488040,0,0,False,none
232,iso_text,8415,0,0,False,none
232,exposure_text,6138,0,0,False,none
232,temp_text,8619,0,0,False,none
232,alt_text,82218,0,0,False,none
232,lean_indicator,104329,0,0,False,none
233,fit_distance_text,488040,0,0,False,none
233,iso_text,8415,0,0,False,none
233,exposure_text,6138,0,0,False,none
233,temp_text,8619,0,0,False,none
233,alt_text,82218,0,0,False,none
233,lean_indicator,104329,0,0,False,none
234,fit_distance_text,488040,0,0,False,none
234,iso_text,8415,0,0,False,none
234,exposure_text,6138,0,0,False,none
234,temp_text,8619,0,0,False,none
234,alt_text,82218,0,0,False,none
234,lean_indicator,104329,0,0,False,none
235,fit_distance_text,488040,0,0,False,none
235,iso_text,8415,0,0,False,none
235,exposure_text,6138,0,0,False,none
235,temp_text,8619,0,0,False,none
235,alt_text,82218,0,0,False,none
235,lean_indicator,104329,0,0,False,none
236,fit_distance_text,488040,0,0,False,none
236,iso_text,8415,0,0,False,none
236,exposure_text,6138,0,0,False,none
236,temp_text,8619,0,0,False,none
236,alt_text,82218,0,0,False,none
236,lean_indicator,104329,0,0,False,none
237,fit_distance_text,488040,0,0,False,none
237,iso_text,8415,0,0,False,none
237,exposure_text,6138,0,0,False,none
237,temp_text,8619,0,0,False,none
237,alt_text,82218,0,0,False,none
237,lean_indicator,104329,0,0,False,none
238,fit_distance_text,488040,0,0,False,none
238,iso_text,8415,0,0,False,none
238,exposure_text,6138,0,0,False,none
238,temp_text,8619,0,0,False,none
238,alt_text,82218,0,0,False,none
238,lean_indicator,104329,0,0,False,none
239,fit_distance_text,488040,0,0,False,none
239,iso_text,8415,0,0,False,none
239,exposure_text,6138,0,0,False,none
239,temp_text,8619,0,0,False,none
239,alt_text,82218,0,0,False,none
239,lean_indicator,104329,0,0,False,none
240,fit_distance_text,488040,0,0,False,none
240,iso_text,8415,0,0,False,none
240,exposure_text,6138,0,0,False,none
240,temp_text,8619,0,0,False,none
240,alt_text,82218,0,0,False,none
240,lean_indicator,104329,0,0,False,none
241,fit_distance_text,488040,0,0,False,none
241,iso_text,8415,0,0,False,none
241,exposure_text,6138,0,0,False,none
241,temp_text,8619,0,0,False,none
241,alt_text,82218,0,0,False,none
241,lean_indicator,104329,0,0,False,none
242,fit_distance_text,488040,0,0,False,none
242,iso_text,8415,0,0,False,none
242,exposure_text,6138,0,0,False,none
242,temp_text,8619,0,0,False,none
242,alt_text,82218,0,0,False,none
242,lean_indicator,104329,0,0,False,none
243,fit_distance_text,488040,0,0,False,none
243,iso_text,8415,0,0,False,none
243,exposure_text,6138,0,0,False,none
243,temp_text,8619,0,0,False,none
243,alt_text,82218,0,0,False,none
243,lean_indicator,104329,0,0,False,none
244,fit_distance_text,488040,0,0,False,none
244,iso_text,8415,0,0,False,none
244,exposure_text,6138,0,0,False,none
244,temp_text,8619,0,0,False,none
244,alt_text,82218,0,0,False,none
244,lean_indicator,104329,0,0,False,none
245,fit_distance_text,488040,0,0,False,none
245,iso_text,8415,0,0,False,none
245,exposure_text,6138,0,0,False,none
245,temp_text,8619,0,0,False,none
