ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
4106.9103,4105.1972,4074.8661,4104.0444,7,6,69,4076.055,4104.1269,4104.1376,4104.1282,4104.0488,4093.3869,4106.9221,4104.1351,4076.0027,4076.0073,4076.9853,4076.6276,4093.3869,45944,4093.3869,4077.0121,4076.5068,True,4105.1958,4,3813888,3813888,1
4108.2894,4106.9332,4076.0612,4104.0696,6,7,70,4077.4364,4104.1408,4104.1467,4104.142,4104.0706,4092.1978,4108.3105,4104.1442,4077.4007,4077.4045,4079.5658,4079.146,4092.1978,8088,4092.1978,4079.5777,4078.9874,True,4106.9319,3,3813888,3813888,1
4122.2804,4108.3376,4077.5718,4104.0781,5,3,71,4079.16,4104.1486,4104.1578,4104.1503,4104.0791,4088.6956,4122.2948,4104.1522,4079.025,4079.0341,4079.7583,4079.5473,4088.6956,8828,4088.6956,4079.7824,4079.4692,True,4108.3317,2,3813888,3813888,1
4123.875,4122.309,4079.1662,4104.0611,4,4,72,4083.3928,4104.1598,4104.1658,4104.1609,4104.0624,4097.0544,4123.8864,4104.1635,4083.349,4083.3536,4089.2197,4088.9343,4097.0544,8828,4097.0544,4089.2339,4088.8698,True,4122.3075,1,3813888,3813888,1
4125.5361,4123.8979,4083.3977,4104.0942,3,5,73,4088.3364,4104.167,4104.1738,4104.168,4104.0952,4102.149,4125.5526,4104.1717,4088.2216,4088.2331,4093.3056,4091.8227,4102.149,9232,4102.149,4093.3193,4091.7608,True,4123.8964,0,3813888,3813888,1
4126.8499,4125.8709,4088.3436,4125.7384,8,6,74,4089.773,4125.7837,4125.8,4125.785,4125.7415,4104.2588,4126.8624,4125.7898,4089.7245,4089.7286,4092.8906,4092.5486,4104.2588,8088,4104.2588,4092.8997,4092.4845,True,4125.8667,4,3813888,3813888,1
4129.1991,4126.8755,4089.7782,4125.7545,7,7,75,4104.0003,4125.8024,4125.809,4125.8034,4125.7555,4116.9594,4129.2433,4125.807,4103.9366,4103.9449,4105.0139,4104.7582,4116.9594,45944,4116.9594,4105.0244,4104.6934,True,4126.874,3,3813888,3813888,1
4144.4774,4129.2751,4104.1757,4125.7766,6,2,76,4105.7161,4125.81,4125.8161,4125.8108,4125.7774,4116.7095,4144.5049,4125.8141,4105.377,4105.3892,4106.3162,4106.1451,4116.7095,8828,4116.7095,4106.3362,4106.071,True,4129.2728,2,3813888,3813888,1
4145.8417,4144.5288,4105.7286,4125.7702,5,3,77,4107.0064,4125.8174,4125.8218,4125.8184,4125.7711,4120.414,4145.8578,4125.8201,4106.9615,4106.9661,4109.2775,4107.4739,4120.414,9232,4120.414,4109.2896,4107.3879,True,4144.5267,1,3813888,3813888,1
4147.521,4145.8739,4107.0098,4125.7617,4,4,78,4108.5724,4125.8228,4125.8269,4125.8236,4125.7626,4119.6991,4147.5334,4125.8254,4108.4174,4108.4359,4109.3522,4108.98,4119.6991,8088,4119.6991,4109.3688,4108.8988,True,4145.8719,0,3813888,3813888,1
4149.4988,4147.7399,4108.5759,4147.6784,8,5,79,4122.4762,4147.6866,4147.6967,4147.6876,4147.6791,4132.3712,4149.5146,4147.6912,4122.3711,4122.3819,4123.2727,4123.0526,4132.3712,8828,4132.3712,4123.3019,4122.9688,True,4147.7379,2,3813888,3813888,1
4153.8539,4149.547,4122.4899,4147.6642,7,6,80,4124.0729,4147.699,4147.7055,4147.7,4147.6654,4136.9131,4153.8791,4147.7023,4123.9897,4124.0043,4125.0597,4124.7933,4136.9131,45944,4136.9131,4125.0828,4124.714,True,4149.5451,1,3813888,3813888,1
4156.016,4153.9128,4124.0767,4147.672,6,7,81,4125.6885,4147.7065,4147.7115,4147.7075,4147.6729,4136.4554,4156.0358,4147.71,4125.6122,4125.619,4126.4902,4126.2336,4136.4554,8088,4136.4554,4126.5015,4126.1711,True,4153.9108,0,3813888,3813888,1
4165.4319,4164.0297,4125.8286,4163.806,8,3,82,4126.9366,4163.8317,4163.8693,4163.8334,4163.8091,4163.3376,4165.4425,4163.8465,4126.903,4126.9062,4127.7893,4127.3746,4163.3376,9232,4163.3376,4127.8127,4127.2669,True,4164.0175,4,3813888,3813888,1
4200.1384,4165.4695,4126.9391,4147.6528,7,4,83,4129.3836,4163.8769,4163.8889,4163.8787,4147.6552,4146.5472,4200.1544,4163.8859,4129.3184,4129.3234,4132.9097,4132.6796,4146.5472,8828,4146.5472,4132.921,4132.6302,True,4165.4669,3,3813888,3813888,1
4201.2521,4200.1727,4129.3885,4156.9691,6,5,84,4144.8043,4163.8906,4163.8984,4163.8929,4156.9732,4156.6713,4201.2801,4163.896,4144.6648,4144.6816,4145.8046,4145.4358,4156.6713,8088,4156.6713,4145.8167,4145.3426,True,4200.1708,5,3813888,3813888,1
4202.7613,4201.3146,4144.8147,4158.9158,5,6,85,4146.0007,4163.8997,4163.9057,4163.9014,4158.9189,4158.1741,4202.7741,4163.9038,4145.9115,4145.9155,4146.929,4146.6344,4158.1741,45944,4158.1741,4146.9423,4146.5272,True,4201.3106,4,3813888,3813888,1
4205.7941,4202.7928,4146.0131,4158.519,4,7,86,4147.6157,4163.9067,4163.9124,4163.9086,4158.5241,4158.1672,4205.8138,4163.9105,4147.57,4147.5736,4148.5278,4148.2214,4158.1672,8828,4158.1672,4148.5546,4148.1142,True,4202.7888,3,3813888,3813888,1
