ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2074.7749,2073.1591,2003.9349,2020.2882,4,20,62,2006.118,2046.057,2048.2021,2046.0589,2020.2892,2013.2388,2074.7737,2046.0642,2006.0642,2006.0711,2010.5923,2010.26,2013.2388,49112,2013.2388,2010.6028,2010.2087,True,2073.1569,0,5791200,5791200,1
2084.9751,2075.2723,2006.1221,2075.0516,24,21,63,2016.8227,2075.1582,2075.1774,2075.1594,2075.0525,2022.8108,2084.974,2075.1653,2016.6854,2016.6993,2019.4208,2017.3059,2022.8108,47572,2022.8108,2019.4409,2017.2483,True,2075.2668,7,5791200,5791200,1
2086.4976,2084.9961,2016.8282,2075.0983,23,22,64,2018.3674,2075.1814,2075.1914,2075.1829,2075.0991,2029.5501,2086.4966,2075.1877,2018.2198,2018.2348,2022.301,2018.7578,2029.5501,49112,2029.5501,2022.3304,2018.7035,True,2084.9942,7,5791200,5791200,1
2088.5653,2086.5175,2018.3878,2075.0583,22,23,65,2020.1332,2075.1932,2075.1991,2075.1944,2075.0596,2027.7238,2088.5636,2075.1972,2020.0781,2020.0852,2023.1938,2020.9993,2027.7238,51156,2027.7238,2023.2144,2020.9391,True,2086.5157,7,5791200,5791200,1
2090.0844,2088.589,2048.2122,2075.1132,21,3,66,2048.3193,2075.2,2075.2051,2075.2008,2075.1141,2057.1953,2090.0834,2075.2036,2048.2393,2048.2433,2051.2066,2050.932,2057.1953,42056,2057.1953,2051.2245,2050.8803,True,2088.5864,7,5791200,5791200,1
2092.264,2090.1004,2048.3233,2075.0651,20,4,67,2048.375,2075.206,2075.21,2075.2068,2075.0659,2056.5445,2092.2627,2075.2085,2048.3372,2048.3418,2053.1444,2050.9928,2056.5445,47572,2056.5445,2053.1652,2050.9295,True,2090.0987,7,5791200,5791200,1
2093.8648,2092.2839,2048.38,2075.1336,19,5,68,2048.4215,2075.2112,2075.2155,2075.2121,2075.1344,2056.5561,2093.8639,2075.2139,2048.3936,2048.3968,2051.3561,2051.0698,2056.5561,51156,2056.5561,2051.373,2050.9885,True,2092.2821,7,5791200,5791200,1
2096.0343,2093.884,2048.4236,2075.1394,18,6,69,2048.5026,2075.2163,2075.2221,2075.217,2075.1402,2057.2101,2096.0333,2075.22,2048.4641,2048.468,2053.2718,2051.2171,2057.2101,49112,2057.2101,2053.2885,2051.0667,True,2093.8823,7,5791200,5791200,1
2097.7926,2096.051,2048.5066,2075.1515,17,7,70,2048.544,2075.2228,2075.2266,2075.2236,2075.1524,2065.7348,2097.7911,2075.2252,2048.5189,2048.5219,2058.4941,2056.7198,2065.7348,51156,2065.7348,2058.5044,2056.6792,True,2096.0493,7,5791200,5791200,1
2109.008,2097.8065,2048.5474,2075.043,16,8,71,2048.5814,2075.2275,2075.4096,2075.2283,2075.0441,2061.6653,2109.0065,2075.2303,2048.558,2048.5609,2057.0137,2056.7659,2061.6653,47572,2061.6653,2057.0217,2056.7284,True,2097.8043,7,5791200,5791200,1
2110.8384,2109.024,2048.5843,2075.0925,15,9,72,2048.6159,2075.4158,2085.0663,2075.4183,2075.0932,2062.2198,2110.8372,2075.4262,2048.5942,2048.5972,2057.7726,2057.3523,2062.2198,42056,2062.2198,2057.7919,2057.3105,True,2109.0213,6,5791200,5791200,1
2112.8138,2110.8504,2048.6189,2075.1455,14,10,73,2048.6485,2085.0803,2086.5347,2085.0837,2075.1464,2060.3942,2112.8129,2085.0968,2048.6283,2048.6313,2057.846,2057.4124,2060.3942,49112,2060.3942,2057.8529,2057.3468,True,2110.8488,5,5791200,5791200,1
2114.6051,2112.8264,2048.6512,2075.0726,13,11,74,2048.6906,2086.5394,2088.6693,2086.5415,2075.0733,2064.3503,2114.6043,2086.5465,2048.661,2048.6637,2060.8665,2060.5384,2064.3503,49112,2064.3503,2060.8736,2060.5058,True,2112.8244,4,5791200,5791200,1
2116.9477,2114.6171,2048.6935,2075.126,12,12,75,2048.725,2088.7027,2090.1433,2088.7102,2075.1269,2067.6993,2116.9467,2088.7438,2048.7032,2048.7062,2064.1391,2061.8595,2067.6993,47572,2067.6993,2064.1558,2061.8089,True,2114.6155,3,5791200,5791200,1
