frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
40,0.041,1.2373,0.6509,0.0025,0.6482,0.6403,0.0063,0.0008,0.1872,0.5594,0.006,0.0096,0.0061,0.0745,0.0047,0.0452,0.0059,0.0058,0.0694,0.0655,0.002,0.0535,0.3081,0.0115,0.0167,0.0265,0.2508,0.1855,0.5878,2.5168,0,3222483744,3142833248,1,0,116476604,41,37,1,1,0,0,0,0
41,0.0451,2.2296,0.7387,0.0024,0.736,0.7227,0.0102,0.0013,0.8275,1.466,0.0093,0.0125,0.0102,0.1233,0.0046,0.2257,0.0039,0.0031,0.1067,0.0594,0.0015,0.0436,0.5587,0.0178,0.0155,0.0206,0.3913,0.2329,0.2307,3.2826,1,3222483744,3142834656,2,0,116476604,42,38,1,1,0,0,0,0
42,0.0404,1.5113,0.7163,0.0026,0.7135,0.7011,0.0096,0.0011,0.2282,0.7767,0.0089,0.0114,0.0118,0.1393,0.0071,0.0674,0.0054,0.0062,0.1044,0.0733,0.0066,0.0764,0.4608,0.0143,0.0101,0.0184,0.382,0.2299,0.3151,2.661,2,3222483744,3142838176,0,0,116476604,43,39,1,1,0,0,0,0
43,0.0427,1.4674,0.6873,0.0026,0.6845,0.6715,0.0101,0.0014,0.2324,0.7593,0.0094,0.0123,0.0106,0.0916,0.0041,0.0782,0.009,0.0056,0.0841,0.0703,0.0067,0.1095,0.4337,0.0175,0.0116,0.0192,0.319,0.1927,0.2927,2.4614,3,3222483744,3222477408,1,0,116476604,44,40,1,1,0,0,0,0
44,0.0402,1.5245,0.7436,0.0024,0.741,0.7329,0.0065,0.0007,0.2686,0.765,0.0087,0.0146,0.0063,0.1195,0.0059,0.0648,0.007,0.0064,0.0977,0.0976,0.0016,0.0395,0.4191,0.0083,0.0091,0.0142,0.3231,0.1649,0.3319,2.5097,4,3222483744,3222485152,2,0,116476604,45,41,1,1,0,0,0,0
45,0.041,1.3054,0.6367,0.0022,0.6343,0.6226,0.0091,0.0012,0.2148,0.6409,0.0088,0.0118,0.0132,0.0951,0.0082,0.0436,0.006,0.0027,0.0987,0.0521,0.0021,0.0582,0.3477,0.0104,0.0181,0.0259,0.2688,0.2301,0.2705,2.2782,5,3222483744,3222487264,0,0,116476604,46,42,1,1,0,0,0,0
46,0.0417,1.6603,0.781,0.0025,0.7783,0.7648,0.0109,0.0011,0.2543,0.8604,0.0098,0.0132,0.0111,0.1475,0.0107,0.1218,0.0097,0.007,0.1196,0.0775,0.0029,0.0431,0.5095,0.0146,0.0106,0.0174,0.3589,0.2445,0.3215,2.7805,6,3222483744,3222483040,1,0,116476604,47,43,1,1,0,0,0,0
47,0.0398,1.8196,0.7152,0.0023,0.7127,0.6992,0.0109,0.0012,0.2549,1.0842,0.009,0.012,0.0111,0.1458,0.0201,0.164,0.0047,0.0048,0.1977,0.0932,0.0123,0.1157,0.7164,0.0195,0.0108,0.0206,0.4765,0.2101,0.3794,3.094,7,3222483744,3222473184,2,0,116476604,48,44,1,1,0,0,0,0
48,0.0394,1.3534,0.6896,0.0023,0.6871,0.6785,0.0071,0.0006,0.2219,0.6339,0.0092,0.012,0.0111,0.0952,0.0036,0.0537,0.0065,0.0058,0.0765,0.0535,0.004,0.0562,0.3351,0.0095,0.0135,0.0202,0.2673,0.1705,0.2861,2.267,0,3222483744,3142833248,0,0,116476604,49,45,1,1,0,0,0,0
49,0.0407,1.5789,0.6999,0.0025,0.6972,0.685,0.0097,0.001,0.2189,0.8503,0.0091,0.0116,0.011,0.2554,0.0079,0.0665,0.0079,0.0094,0.0982,0.0666,0.0025,0.0532,0.5399,0.0148,0.0183,0.0277,0.4011,0.1637,0.5898,2.9493,1,3222483744,3142834656,1,0,116476604,50,46,1,1,0,0,0,0
50,0.0411,1.3149,0.66,0.0022,0.6576,0.6497,0.0063,0.0007,0.1649,0.6255,0.0058,0.0092,0.007,0.0912,0.0073,0.0553,0.0054,0.0095,0.102,0.0735,0.0034,0.0625,0.3845,0.0161,0.0168,0.0269,0.2573,0.1483,0.1742,2.0931,2,3222483744,3142838176,2,0,116476604,51,47,1,1,0,0,0,0
51,0.0397,1.4665,0.688,0.0022,0.6856,0.6731,0.0097,0.0014,0.2047,0.7612,0.0057,0.0085,0.0062,0.1925,0.0043,0.0593,0.0089,0.0068,0.1042,0.0671,0.0043,0.067,0.4901,0.0084,0.0097,0.0138,0.2946,0.176,0.2947,2.4071,3,3222483744,3222477408,0,0,116476604,52,48,1,1,0,0,0,0
52,0.0369,1.4031,0.6756,0.0023,0.6731,0.6614,0.0093,0.0012,0.2478,0.7007,0.0092,0.0122,0.0104,0.0842,0.0036,0.0717,0.0042,0.0081,0.0605,0.0794,0.0064,0.069,0.3648,0.0166,0.0181,0.0173,0.2848,0.2099,0.2267,2.2988,4,3222483744,3222485152,1,0,116476604,53,49,1,1,0,0,0,0
53,0.0413,1.3808,0.7089,0.0021,0.7064,0.6948,0.0089,0.0011,0.2304,0.6376,0.0092,0.0118,0.011,0.0866,0.0036,0.0413,0.011,0.004,0.0711,0.0555,0.008,0.0606,0.3151,0.0139,0.0197,0.028,0.2922,0.1698,0.1861,2.2048,5,3222483744,3222487264,2,0,116476604,54,50,1,1,0,0,0,0
54,0.0406,1.3168,0.6718,0.0026,0.669,0.6572,0.0093,0.001,0.2267,0.6161,0.0101,0.0113,0.01,0.0838,0.004,0.0459,0.0045,0.0068,0.062,0.0694,0.0045,0.0461,0.3072,0.0146,0.0173,0.0335,0.2844,0.1677,0.3077,2.2638,6,3222483744,3222483040,0,0,116476604,55,51,1,1,0,0,0,0
55,0.0389,1.5972,0.8225,0.0022,0.8201,0.8115,0.0071,0.0009,0.3008,0.7586,0.0095,0.0129,0.0109,0.119,0.0036,0.0838,0.0119,0.0074,0.0874,0.0514,0.0038,0.0243,0.3659,0.0148,0.0098,0.0148,0.2936,0.2449,0.3473,2.685,7,3222483744,3222473184,1,0,116476604,56,52,1,1,0,0,0,0
56,0.0405,1.3551,0.6929,0.0021,0.6905,0.6789,0.0093,0.0011,0.2194,0.6327,0.0095,0.0123,0.0108,0.0844,0.0041,0.0446,0.0042,0.0063,0.0621,0.0606,0.0042,0.0756,0.3273,0.0183,0.0175,0.0288,0.2747,0.189,0.2625,2.2608,0,3222483744,3142833248,2,0,116476604,57,53,1,1,0,0,0,0
57,0.0396,1.3848,0.6735,0.0025,0.6708,0.6588,0.0098,0.0011,0.1747,0.6741,0.006,0.0095,0.0062,0.1015,0.0079,0.0718,0.0048,0.0094,0.0953,0.075,0.0066,0.0743,0.4179,0.0175,0.0193,0.0173,0.3201,0.8047,1.024,4.1457,1,3222483744,3142834656,0,0,116476604,58,54,1,1,0,0,0,0
58,0.0434,1.6226,0.6721,0.0024,0.6694,0.661,0.0068,0.0008,0.4125,0.9307,0.0172,0.0291,0.0186,0.1357,0.0129,0.0462,0.0032,0.0054,0.0666,0.0833,0.0043,0.0488,0.3806,0.0165,0.0114,0.0191,0.2902,0.2323,0.3725,2.7379,2,3222483744,3142838176,1,0,116476604,59,55,1,1,0,0,0,0
59,0.0461,1.6565,0.7049,0.0035,0.7012,0.6896,0.0093,0.0009,0.3739,0.9282,0.012,0.0233,0.0125,0.1468,0.017,0.0545,0.0085,0.0068,0.0756,0.0721,0.0054,0.0727,0.4217,0.0216,0.0151,0.0226,0.3595,0.1912,0.2801,2.6769,3,3222483744,3222477408,2,0,116476604,60,56,1,1,0,0,0,0
60,0.0572,1.7159,0.7798,0.0064,0.7732,0.7606,0.0096,0.0015,0.3255,0.9099,0.0125,0.0128,0.0134,0.1318,0.0185,0.0555,0.0053,0.0172,0.1276,0.073,0.0058,0.065,0.4529,0.0228,0.0158,0.0278,0.4899,0.2767,0.2371,2.9716,4,3222483744,3222485152,0,0,116476604,61,57,1,1,0,0,0,0
61,0.0392,0.9678,0.572,0.0024,0.5694,0.5639,0.0038,0.0009,0.1478,0.3754,0.0058,0.0081,0.0067,0.0458,0.0019,0.0312,0.0019,0.0026,0.0395,0.0364,0.0018,0.026,0.1789,0.0094,0.007,0.027,0.3945,0.1727,0.1604,1.8581,5,3222483744,3222487264,1,0,116476604,62,58,1,1,0,0,0,0
62,0.0635,1.9681,0.8094,0.008,0.8011,0.7881,0.0095,0.002,0.3422,1.1346,0.0107,0.0142,0.0127,0.2041,0.0207,0.1101,0.0106,0.0128,0.1542,0.0828,0.004,0.1082,0.6594,0.0269,0.0139,0.0259,0.3756,0.2313,0.3237,3.1504,6,3222483744,3222483040,2,0,116476604,63,59,1,1,0,0,0,0
63,0.0436,2.5418,0.714,0.0025,0.7113,0.7036,0.0057,0.0008,0.2064,1.746,0.0063,0.0123,0.0089,0.0974,0.01,0.0716,0.0083,0.0314,0.1408,0.4765,0.0364,0.506,1.2923,0.1091,0.0528,0.0783,1.6622,1.2104,1.6682,7.8053,7,3222483744,3222473184,0,0,116476604,64,60,1,1,0,0,0,0
64,0.0518,1.5856,0.7444,0.0045,0.7397,0.7274,0.0095,0.0013,0.2463,0.8229,0.0085,0.0135,0.0102,0.1738,0.0067,0.0879,0.0055,0.0079,0.1254,0.0539,0.0022,0.0505,0.4915,0.0155,0.0118,0.0181,0.2971,0.2802,0.4237,2.9653,0,3222483744,3142833248,1,0,116476604,65,61,1,1,0,0,0,0
65,0.0699,1.9183,0.8445,0.0064,0.8378,0.8268,0.0074,0.0015,0.3225,1.0458,0.0108,0.0129,0.0123,0.1464,0.0069,0.1184,0.011,0.0082,0.1282,0.0808,0.0092,0.1315,0.6053,0.0253,0.0174,0.0255,0.474,0.277,0.4824,3.4157,1,3222483744,3142834656,2,0,116476604,66,62,1,1,0,0,0,0
66,0.0602,1.2499,0.8015,0.0031,0.7981,0.7913,0.0055,0.0007,0.1993,0.4353,0.0061,0.0109,0.0077,0.0598,0.0025,0.0227,0.0026,0.0028,0.0352,0.0349,0.0017,0.026,0.1786,0.0076,0.0044,0.0163,0.2324,0.1537,0.2009,1.9998,2,3222483744,3142838176,0,0,116476604,67,63,1,1,0,0,0,0
67,0.0409,1.0873,0.5457,0.0024,0.5431,0.5329,0.0074,0.0015,0.2148,0.5177,0.0088,0.0104,0.0104,0.0618,0.0041,0.0335,0.0042,0.0035,0.0504,0.043,0.0031,0.0386,0.2273,0.0141,0.0114,0.0308,0.2995,0.2476,0.3118,2.1615,3,3222483744,3222477408,1,0,116476604,68,64,1,1,0,0,0,0
