ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2422.7765,2420.4603,2390.9744,2400.2053,4,4,47,2393.5248,2400.3167,2400.3208,2400.3175,2400.2079,2398.1718,2422.7895,2400.3192,2393.4052,2393.4133,2394.2402,2393.8967,2398.1718,5696,2398.1718,2394.2508,2393.8411,True,2420.4587,0,5791200,5791200,1
2424.855,2423.136,2393.5353,2422.9876,8,5,48,2395.5676,2422.9947,2423.0098,2422.996,2422.9886,2400.1974,2424.8709,2423.0017,2395.3622,2395.3779,2396.544,2396.1027,2400.1974,14580,2400.1974,2396.5788,2396.0039,True,2423.1328,4,5791200,5791200,1
2427.1216,2424.8913,2395.5737,2422.9736,7,6,49,2398.0255,2423.013,2423.0214,2423.0144,2422.9748,2402.2097,2427.1375,2423.0181,2397.8441,2397.8587,2398.8085,2398.4499,2402.2097,35368,2402.2097,2398.8297,2398.3564,True,2424.8888,3,5791200,5791200,1
2429.5025,2427.1534,2398.0293,2422.9656,6,7,50,2400.1596,2423.0532,2423.0635,2423.0552,2422.9666,2405.0442,2429.5221,2423.0596,2400.1262,2400.1293,2401.1692,2400.8732,2405.0442,10408,2405.0442,2401.1829,2400.8069,True,2427.1513,2,5791200,5791200,1
2431.5694,2429.5517,2400.3223,2422.9476,5,3,51,2409.9154,2423.0654,2423.0751,2423.067,2422.9529,2418.0503,2431.5834,2423.0716,2409.7563,2409.7699,2411.0879,2410.2497,2418.0503,5696,2418.0503,2411.128,2410.195,True,2429.549,1,5791200,5791200,1
2442.5921,2431.6041,2409.9216,2422.9813,4,4,52,2411.3271,2423.0767,2423.0846,2423.0781,2422.982,2416.2107,2442.6141,2423.0816,2411.0994,2411.125,2413.5201,2411.7526,2416.2107,14580,2416.2107,2413.5423,2411.6565,True,2431.6023,0,5791200,5791200,1
2444.4144,2443.0169,2411.3329,2442.8767,8,5,53,2418.7451,2442.9078,2442.9221,2442.9089,2442.8776,2422.9518,2444.4251,2442.9149,2418.5433,2418.5598,2419.6526,2419.3521,2422.9518,35368,2422.9518,2419.6674,2419.2656,True,2443.0136,6,5791200,5791200,1
2446.5869,2444.4379,2418.7496,2442.8693,7,6,54,2420.7093,2442.926,2442.9345,2442.9276,2442.8705,2424.6157,2446.6005,2442.9315,2420.5205,2420.5363,2421.4378,2421.11,2424.6157,10408,2424.6157,2421.4547,2421.0408,True,2444.4361,5,5791200,5791200,1
2448.4572,2446.6146,2420.7146,2442.883,6,7,55,2422.8948,2442.9364,2442.9441,2442.9378,2442.8838,2428.5039,2448.4649,2442.9413,2422.832,2422.8372,2423.995,2423.6943,2428.5039,14580,2428.5039,2424.0092,2423.6383,True,2446.6132,4,5791200,5791200,1
2450.8147,2448.4735,2423.0869,2442.895,5,3,56,2425.0837,2442.9454,2442.9527,2442.9468,2442.8958,2430.553,2450.8286,2442.9498,2424.9629,2424.9677,2426.0947,2425.6321,2430.553,5696,2430.553,2426.1173,2425.5294,True,2448.4725,3,5791200,5791200,1
