frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
37,0.0532,5.3071,1.5961,0.0024,1.5933,1.5439,0.0382,0.0056,1.0979,3.6281,0.114,0.0266,0.0671,0.7424,0.0492,0.4466,0.026,0.0177,0.2577,0.2343,0.0149,0.3587,2.0397,0.0623,0.0499,0.0664,1.4488,0.6699,0.6418,8.6025,5,482829408,482831520,1,0,116476604,38,35,1,1,0,0,0,0
38,0.0502,1.4533,0.7863,0.0035,0.7824,0.7731,0.0075,0.0007,0.2006,0.6462,0.0197,0.0065,0.0092,0.1298,0.0195,0.1151,0.0074,0.0024,0.0454,0.0279,0.002,0.027,0.3452,0.0128,0.0137,0.0205,0.2452,0.17,0.2616,2.303,6,482829408,482835040,2,0,116476604,39,36,1,1,0,0,0,0
39,0.0384,1.2466,0.6371,0.0029,0.6339,0.6255,0.0066,0.0009,0.1933,0.5814,0.0151,0.0048,0.006,0.0648,0.0046,0.0734,0.008,0.0056,0.0515,0.0753,0.0022,0.0522,0.3172,0.0081,0.0153,0.0202,0.2387,0.1753,0.3731,2.1967,7,482829408,482835744,0,0,116476604,40,37,1,1,0,0,0,0
40,0.0579,1.8076,0.7589,0.0056,0.753,0.7395,0.0109,0.0014,0.2821,1.0183,0.0255,0.0082,0.012,0.1864,0.0121,0.0999,0.0111,0.0052,0.1216,0.1124,0.004,0.0872,0.6075,0.0244,0.0184,0.0251,0.3781,0.2769,0.325,3.0446,0,482829408,411903712,1,0,116476604,41,38,1,1,0,0,0,0
41,0.0554,1.9194,0.9668,0.0051,0.9613,0.9469,0.0111,0.0015,0.2847,0.9272,0.0261,0.0065,0.0129,0.1679,0.0204,0.1025,0.0094,0.0036,0.0903,0.0826,0.0029,0.0669,0.5102,0.0226,0.0157,0.0223,0.3473,0.2494,0.3683,3.1243,1,482829408,411905120,2,0,116476604,42,39,1,1,0,0,0,0
42,0.0752,3.0746,1.487,0.0033,1.4832,1.4715,0.0073,0.0019,0.3758,1.5244,0.0225,0.0076,0.0091,0.1454,0.0352,0.2088,0.0142,0.0143,0.1982,0.191,0.0121,0.1924,0.9358,0.0484,0.0357,0.061,1.5775,0.9519,1.054,7.2853,2,482829408,411892448,0,0,116476604,43,40,1,1,0,0,0,0
43,0.0453,1.2758,0.6295,0.0025,0.6268,0.6192,0.0057,0.001,0.2154,0.6159,0.0153,0.0048,0.0067,0.1138,0.0102,0.0729,0.0054,0.0069,0.0616,0.0399,0.0026,0.0288,0.317,0.0097,0.016,0.0334,0.3448,0.1874,0.4045,2.4111,3,482829408,482830816,1,0,116476604,44,41,1,1,0,0,0,0
44,0.0476,1.1717,0.6412,0.0038,0.6371,0.6287,0.0064,0.0009,0.1939,0.5027,0.0184,0.0054,0.009,0.0741,0.0046,0.0417,0.0046,0.0042,0.0412,0.038,0.0024,0.0343,0.2293,0.0098,0.0116,0.0369,0.32,0.2231,0.3477,2.284,4,482829408,482837856,2,0,116476604,45,42,1,1,0,0,0,0
45,0.0615,246.208,0.8275,0.0039,0.8233,0.8104,0.0101,0.0013,0.3206,245.359,0.0291,0.0183,0.014,0.1719,0.0132,0.0669,0.0047,0.0069,0.0533,0.0893,0.0059,0.0743,0.4557,0.0536,0.0099,0.0209,0.3049,0.219,0.2433,247.207,5,482829408,482831520,0,0,116476604,46,43,1,1,0,0,0,0
46,0.0654,1.4988,0.8978,0.0033,0.8941,0.8859,0.0047,0.0016,0.2787,0.5529,0.0193,0.0076,0.0078,0.0722,0.0031,0.0248,0.0032,0.005,0.0272,0.0271,0.0027,0.0393,0.1906,0.0105,0.0258,0.0287,0.5411,0.2685,0.2818,2.8567,6,482829408,482835040,1,0,116476604,47,44,1,1,0,0,0,0
47,0.0558,1.8516,0.879,0.0038,0.8748,0.8652,0.0076,0.0008,0.4103,0.9488,0.0271,0.0109,0.0114,0.2198,0.0105,0.0785,0.0042,0.0046,0.0433,0.0342,0.002,0.0334,0.4092,0.0147,0.0142,0.0209,0.3031,0.1734,0.2331,2.7527,7,482829408,482835744,2,0,116476604,48,45,1,1,0,0,0,0
48,0.0495,1.4181,0.738,0.0042,0.7336,0.723,0.0078,0.0013,0.239,0.6341,0.0218,0.0066,0.0103,0.0976,0.0077,0.0527,0.0045,0.0041,0.0535,0.0524,0.0038,0.0476,0.3038,0.0113,0.02,0.0184,0.4407,0.2636,0.4821,2.853,0,482829408,411903712,0,0,116476604,49,46,1,1,0,0,0,0
49,0.1672,4.7682,2.4659,0.0249,2.4401,2.4032,0.0289,0.0041,0.7807,2.26,0.0777,0.0196,0.0312,0.2405,0.0124,0.2395,0.0216,0.0195,0.2376,0.2654,0.0147,0.1825,1.1655,0.0419,0.0269,0.0361,0.6385,0.3672,0.3698,6.5482,1,482829408,411905120,1,0,116476604,50,47,1,1,0,0,0,0
50,0.0626,217.379,0.814,0.0036,0.8101,0.8049,0.0033,0.0011,0.1968,216.549,0.0303,0.0126,0.0082,0.1198,0.0115,0.0429,0.0027,0.0024,0.0291,0.1865,0.0018,0.0293,0.4076,0.0152,0.0076,0.0165,0.2476,0.1567,0.1941,218.147,2,482829408,411892448,2,0,116476604,51,48,1,1,0,0,0,0
51,0.1792,6.4938,2.199,0.0235,2.1746,2.115,0.0488,0.0045,1.2112,4.2356,0.086,0.0245,0.0408,0.8461,0.0262,0.517,0.0499,0.0346,0.4517,0.374,0.0343,0.3394,2.5282,0.0707,0.0358,0.0474,1.1056,0.4354,0.5787,9.0738,3,482829408,482830816,0,0,116476604,52,49,1,1,0,0,0,0
52,0.0482,1.5478,0.8543,0.0025,0.8514,0.8412,0.0073,0.0011,0.3044,0.6469,0.0235,0.0088,0.0094,0.0929,0.0063,0.0324,0.0044,0.0044,0.0367,0.0375,0.0023,0.0334,0.2329,0.0137,0.0271,0.0451,0.607,0.2464,0.248,2.869,4,482829408,482837856,1,0,116476604,53,50,1,1,0,0,0,0
