ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2006.372,1996.5386,1964.5128,1981.137,4,8,39,1966.4186,1981.2359,1981.3169,1981.2367,1981.1378,1972.9304,2006.3704,1981.2387,1966.2888,1966.3001,1969.0064,1966.7556,1972.9304,44404,1972.9304,1969.0249,1966.6867,True,1996.5372,1,5791200,5791200,1
2008.4445,2006.3966,1966.4273,1981.099,3,9,40,1967.6943,1981.3281,1982.7354,1981.3308,1981.1033,1974.2373,2008.4435,1981.3433,1967.6252,1967.6355,1970.1777,1968.2062,1974.2373,55328,1974.2373,1970.1942,1968.1549,True,2006.3944,0,5791200,5791200,1
2010.8975,2008.7647,1967.6986,2008.6394,12,10,41,1979.3509,2008.662,2008.6774,2008.6629,2008.6402,1985.0256,2010.8965,2008.6678,1979.2211,1979.2338,1980.1472,1979.8861,1985.0256,44380,1985.0256,1980.1679,1979.7869,True,2008.7596,7,5791200,5791200,1
2012.8147,2010.9201,1979.364,2008.6558,11,11,42,1981.0492,2008.6793,2008.6843,2008.6802,2008.6567,1993.6303,2012.8136,2008.6823,1981.0094,1981.0138,1983.9431,1981.8868,1993.6303,43500,1993.6303,1983.9694,1981.7576,True,2010.9173,7,5791200,5791200,1
2015.3873,2012.8293,1982.7466,2008.6161,10,2,43,1982.8584,2008.6854,2008.6905,2008.6862,2008.6169,1989.3955,2015.3862,2008.6881,1982.7714,1982.7753,1985.7728,1983.2118,1989.3955,44404,1989.3955,1985.8197,1983.1535,True,2012.8271,7,5791200,5791200,1
2017.4837,2015.4031,1982.8637,2008.6093,9,3,44,1984.6576,2008.6915,2008.6956,2008.6923,2008.6104,1991.3976,2017.4826,2008.694,1984.4691,1984.4841,1987.5605,1985.2252,1991.3976,55328,1991.3976,1987.6122,1985.1088,True,2015.4012,6,5791200,5791200,1
2019.628,2017.5147,1984.6688,2008.6505,8,4,45,1986.4998,2008.6963,2008.7004,2008.6971,2008.6512,1989.687,2019.627,2008.6989,1986.3954,1986.4065,1987.1462,1986.8313,1989.687,44380,1989.687,1987.1596,1986.7799,True,2017.5117,5,5791200,5791200,1
2021.7675,2019.6413,1986.507,2008.6336,7,5,46,1988.5423,2008.7012,2008.7051,2008.7019,2008.6343,1992.9581,2021.7666,2008.7036,1988.3467,1988.3689,1989.883,1989.6089,1992.9581,44404,1992.9581,1989.8901,1989.5678,True,2019.6396,4,5791200,5791200,1
2031.7491,2021.7785,1988.5504,2008.628,6,6,47,1990.5484,2008.7059,2008.7099,2008.7066,2008.6287,1994.9627,2031.7479,2008.7084,1990.4439,1990.4522,1991.2519,1990.9383,1994.9627,44380,1994.9627,1991.2861,1990.8609,True,2021.7771,3,5791200,5791200,1
2033.6615,2031.7688,1990.5573,2008.5973,5,7,48,1992.6638,2008.7106,2008.7146,2008.7114,2008.5999,1996.9181,2033.66,2008.7131,1992.5612,1992.5709,1993.4932,1993.1542,1996.9181,55328,1996.9181,1993.51,1993.092,True,2031.7664,2,5791200,5791200,1
2035.4696,2033.677,1992.6748,2008.6222,4,8,49,1994.6919,2008.716,2009.0083,2008.7167,2008.623,1998.7566,2035.4685,2008.7184,1994.5861,1994.5964,1995.3436,1995.0142,1998.7566,44404,1998.7566,1995.3522,1994.9607,True,2033.6749,1,5791200,5791200,1
2037.5291,2035.4821,1994.6984,2008.6448,3,9,50,1996.7612,2009.0836,2010.9756,2009.0866,2008.6455,2007.2041,2037.528,2009.0967,1996.5977,1996.6149,2000.0404,1997.3205,2007.2041,43500,2007.2041,2000.0551,1997.2237,True,2035.48,0,5791200,5791200,1
2039.9839,2037.8129,1996.7704,2037.6693,12,10,51,2006.6132,2037.7048,2037.7171,2037.7056,2037.6702,2011.4169,2039.9828,2037.7099,2006.4595,2006.4758,2007.5475,2007.265,2011.4169,44380,2011.4169,2007.5645,2007.1805,True,2037.8089,7,5791200,5791200,1
2043.557,2039.9963,2006.6174,2037.6817,11,11,52,2008.5377,2037.7197,2037.7248,2037.7206,2037.6825,2012.8554,2043.5554,2037.7228,2008.485,2008.4924,2009.7792,2009.4379,2012.8554,55328,2012.8554,2009.794,2009.3816,True,2039.9949,7,5791200,5791200,1
2045.4225,2043.5769,2010.9952,2037.6631,10,2,53,2011.167,2037.7257,2037.7299,2037.7265,2037.6639,2018.2976,2045.4215,2037.7284,2011.0305,2011.0417,2013.9851,2011.597,2018.2976,44404,2018.2976,2014.0679,2011.5136,True,2043.5746,6,5791200,5791200,1
2055.8085,2045.4342,2011.1735,2037.6931,9,3,54,2012.9131,2037.7306,2037.7345,2037.7314,2037.6938,2017.0831,2055.8072,2037.733,2012.8584,2012.8648,2013.8762,2013.5059,2017.0831,43500,2017.0831,2013.907,2013.4115,True,2045.4327,5,5791200,5791200,1
2057.915,2055.8272,2012.9163,2037.6758,8,4,55,2015.6806,2037.7353,2037.7392,2037.736,2037.6767,2019.5992,2057.9141,2037.7378,2015.5729,2015.5828,2016.2603,2016.013,2019.5992,44380,2019.5992,2016.2734,2015.9529,True,2055.8249,4,5791200,5791200,1
2059.8948,2057.9274,2015.6837,2037.6561,7,5,56,2017.844,2037.74,2037.7438,2037.7407,2037.6573,2022.0012,2059.8938,2037.7424,2017.6189,2017.6402,2018.6805,2018.3579,2022.0012,55328,2022.0012,2018.7035,2018.2717,True,2057.9258,3,5791200,5791200,1
2061.9261,2059.9072,2017.8586,2037.6442,6,6,57,2019.8767,2037.7446,2037.7485,2037.7453,2037.6465,2023.4789,2061.9252,2037.747,2019.6945,2019.7097,2020.5555,2020.2247,2023.4789,43500,2023.4789,2020.5711,2020.1621,True,2059.9057,2,5791200,5791200,1
2063.9819,2061.9371,2019.8849,2037.6988,5,7,58,2022.0502,2037.7492,2037.7532,2037.7499,2037.6994,2027.9686,2063.9804,2037.7518,2021.8153,2021.8257,2023.2926,2022.5765,2027.9686,44404,2027.9686,2023.3054,2022.4239,True,2061.9354,1,5791200,5791200,1
2066.0367,2063.9961,2022.0536,2037.6876,4,8,59,2031.9607,2037.7746,2037.853,2037.7756,2037.6882,2037.2784,2066.0357,2037.7774,2031.8269,2031.8405,2032.9057,2032.5488,2037.2784,44380,2037.2784,2032.9288,2032.4445,True,2063.9945,0,5791200,5791200,1
2068.5918,2066.3543,2031.9693,2066.2293,12,9,60,2033.8875,2066.2356,2066.2524,2066.2366,2066.2301,2038.0362,2068.5906,2066.2431,2033.7334,2033.7476,2034.6452,2034.3464,2038.0362,55328,2038.0362,2034.6599,2034.2584,True,2066.3491,7,5791200,5791200,1
2080.753,2068.6043,2033.8973,2066.2034,11,10,61,2035.5513,2066.2553,2066.2608,2066.2562,2066.2041,2043.1305,2080.7517,2066.2587,2035.5098,2035.5148,2036.4819,2036.0908,2043.1305,43500,2043.1305,2036.5136,2035.985,True,2068.6027,7,5791200,5791200,1
2082.645,2080.7981,2035.5546,2066.169,10,11,62,2037.5995,2066.2619,2066.2664,2066.2626,2066.1724,2042.419,2082.6438,2066.2644,2037.561,2037.5665,2038.5635,2038.2538,2042.419,44404,2042.419,2038.5809,2038.1888,True,2080.7934,6,5791200,5791200,1
2084.9754,2082.6579,2037.8634,2066.2223,9,3,63,2040.2137,2066.2672,2066.2717,2066.268,2066.2234,2043.9638,2084.9744,2066.2701,2040.0558,2040.074,2040.9848,2040.6609,2043.9638,44380,2043.9638,2041.0029,2040.5769,True,2082.6562,5,5791200,5791200,1
2086.8564,2084.9859,2040.2261,2066.1898,8,4,64,2043.7284,2066.2728,2066.2886,2066.2735,2066.1907,2048.1923,2086.8553,2066.2868,2043.617,2043.6318,2044.6204,2044.2525,2048.1923,55328,2048.1923,2044.6431,2044.168,True,2084.9846,4,5791200,5791200,1
2088.7421,2086.867,2043.7377,2066.2162,7,5,65,2045.5414,2066.2894,2066.2934,2066.2902,2066.2174,2051.6886,2088.741,2066.2919,2045.4703,2045.478,2046.3912,2046.0289,2051.6886,44404,2051.6886,2046.4188,2045.9475,True,2086.8654,3,5791200,5791200,1
2091.2023,2088.7519,2045.545,2066.21,6,6,66,2056.1191,2066.2943,2066.2982,2066.295,2066.211,2061.2442,2091.2008,2066.2967,2055.9805,2055.9984,2057.1298,2056.8632,2061.2442,43500,2061.2442,2057.1459,2056.7493,True,2088.7505,2,5791200,5791200,1
2092.9244,2091.219,2056.1241,2066.1823,5,7,67,2058.1101,2066.299,2066.303,2066.2997,2066.1835,2062.781,2092.9236,2066.3015,2057.9762,2057.9902,2058.6974,2058.4614,2062.781,44380,2062.781,2058.7128,2058.399,True,2091.2159,1,5791200,5791200,1
2101.6158,2092.9326,2058.1164,2066.1965,4,8,68,2060.041,2066.3037,2066.4051,2066.3045,2066.1975,2064.4959,2101.6145,2066.3067,2059.9424,2059.9523,2061.0541,2060.578,2064.4959,55328,2064.4959,2061.0761,2060.4833,True,2092.9314,0,5791200,5791200,1
2103.5949,2102.0505,2060.0482,2101.9134,12,9,69,2062.0359,2101.9412,2101.9556,2101.9421,2101.9143,2068.4091,2103.5938,2101.9475,2061.9742,2061.9814,2063.0052,2062.5353,2068.4091,44404,2068.4091,2063.0374,2062.4501,True,2102.0428,7,5791200,5791200,1
2105.7184,2103.6111,2062.0413,2101.8757,11,10,70,2064.145,2101.9578,2101.963,2101.9587,2101.8771,2072.1079,2105.7174,2101.961,2064.0366,2064.0467,2066.7389,2064.5778,2072.1079,43500,2072.1079,2066.7686,2064.511,True,2103.6094,7,5791200,5791200,1
2107.4294,2105.7382,2064.1512,2101.8657,10,11,71,2066.1192,2101.9641,2101.9692,2101.9649,2101.8673,2075.9303,2107.428,2101.9673,2066.0756,2066.0807,2067.2608,2066.9329,2075.9303,44380,2075.9303,2067.2881,2066.8555,True,2105.7362,7,5791200,5791200,1
2109.9022,2107.4405,2066.422,2101.9217,9,3,72,2068.8583,2101.9699,2101.9744,2101.9706,2101.9228,2073.8876,2109.9013,2101.9729,2068.6736,2068.6865,2069.5751,2069.3513,2073.8876,55328,2073.8876,2069.5859,2069.2998,True,2107.4388,7,5791200,5791200,1
2121.3052,2109.9124,2068.8624,2101.928,8,4,73,2081.0375,2101.9762,2101.9809,2101.977,2101.929,2092.4381,2121.3039,2101.9793,2080.8605,2080.875,2082.0618,2081.8218,2092.4381,44404,2092.4381,2082.0771,2081.7447,True,2109.9113,6,5791200,5791200,1
