frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
39,0.0395,1.1342,0.6623,0.0021,0.66,0.6534,0.0051,0.0008,0.1829,0.4437,0.0084,0.0046,0.0054,0.0678,0.0027,0.0357,0.0074,0.0038,0.0357,0.0319,0.0025,0.0342,0.2053,0.0041,0.0171,0.0356,0.2818,0.1852,0.1705,1.9471,7,1135711904,1135719648,0,0,116476604,40,37,1,1,0,0,0,0
40,0.0406,1.2186,0.7176,0.0023,0.7151,0.7075,0.0055,0.0008,0.2182,0.4817,0.0089,0.005,0.0091,0.0631,0.0039,0.0363,0.0046,0.0034,0.0358,0.0351,0.0028,0.034,0.2043,0.0038,0.008,0.0382,0.2981,0.3656,1.2333,3.4881,0,1135711904,1131186848,1,0,116476604,41,38,1,1,0,0,0,0
41,0.0489,1.5618,0.7872,0.0028,0.7842,0.7768,0.0054,0.0012,0.2078,0.7581,0.0083,0.0051,0.0083,0.1263,0.0198,0.0794,0.0075,0.0097,0.0982,0.0902,0.0044,0.0653,0.4594,0.0028,0.0065,0.0269,1.1272,1.0176,1.0063,5.2702,1,1135711904,1131176992,2,0,116476604,42,39,1,1,0,0,0,0
42,0.2067,5.071,2.8279,0.0282,2.7978,2.7726,0.0184,0.0035,0.6263,2.1959,0.0229,0.0128,0.0267,0.3913,0.0372,0.2869,0.0186,0.0185,0.2305,0.2197,0.016,0.2176,1.346,0.0169,0.0283,0.0398,0.6988,0.6081,0.375,7.2357,2,1135711904,1131181920,0,0,116476604,43,40,1,1,0,0,0,0
43,0.0433,1.6582,0.7098,0.0029,0.7065,0.7012,0.0035,0.001,0.2054,0.8792,0.0283,0.0143,0.0182,0.1399,0.0082,0.0413,0.005,0.0022,0.0298,0.1352,0.0118,0.1675,0.5137,0.0276,0.0466,0.0647,1.347,1.1148,1.128,5.9434,3,1135711904,1135715424,1,0,116476604,44,41,1,1,0,0,0,0
44,0.0559,2.1591,1.0518,0.0034,1.048,1.0358,0.0095,0.001,0.3072,1.0572,0.014,0.0069,0.0097,0.258,0.0075,0.1575,0.0055,0.0225,0.1119,0.0736,0.0049,0.0429,0.6439,0.0085,0.0342,0.0387,0.5598,0.2801,0.2184,3.4749,4,1135711904,1135706976,2,0,116476604,45,42,1,1,0,0,0,0
45,0.0414,197.214,0.7201,0.0021,0.7177,0.7106,0.0053,0.0009,0.1716,196.482,0.0121,0.0114,0.0069,0.102,0.0045,0.0623,0.0102,0.0047,0.0807,0.039,0.0038,0.0281,0.3121,0.0042,0.007,0.0311,0.3405,0.3089,0.2362,198.371,5,1135711904,1135718240,0,0,116476604,46,43,1,1,0,0,0,0
46,0.0412,1.3212,0.6797,0.0023,0.6772,0.6709,0.0046,0.0009,0.187,0.6045,0.0083,0.0051,0.0074,0.11,0.0123,0.0627,0.007,0.0059,0.056,0.058,0.0045,0.0532,0.3399,0.0054,0.0183,0.0198,0.3311,0.2065,0.3012,2.3262,6,1135711904,1135720352,1,0,116476604,47,44,1,1,0,0,0,0
47,0.0421,1.5227,0.7596,0.0025,0.7568,0.7456,0.0086,0.0013,0.2723,0.7485,0.0111,0.0103,0.0198,0.1248,0.0103,0.0664,0.0071,0.0074,0.0593,0.0553,0.0045,0.0631,0.3689,0.0087,0.0064,0.0171,0.3139,0.2333,0.3416,2.6246,7,1135711904,1135719648,2,0,116476604,48,45,1,1,0,0,0,0
48,0.0405,1.7448,0.7938,0.0022,0.7913,0.7728,0.0149,0.0019,0.303,0.9166,0.0112,0.0078,0.0169,0.1563,0.0081,0.0773,0.0064,0.0128,0.121,0.0771,0.0027,0.0797,0.5114,0.0101,0.0154,0.023,0.3647,0.2488,0.3354,2.9254,0,1135711904,1131186848,0,0,116476604,49,46,1,1,0,0,0,0
