frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
48,0.1927,3.8702,1.7492,0.0206,1.728,1.6989,0.0235,0.0027,0.8231,2.0616,0.025,0.012,0.0969,0.3034,0.0247,0.2258,0.0152,0.0094,0.1548,0.1649,0.0134,0.1397,0.9886,0.0133,0.0273,0.0322,0.7007,0.3128,0.2823,5.7169,0,1994869664,1996050208,0,0,116476604,49,46,1,1,0,0,0,0
49,0.0402,1.3113,0.6666,0.0028,0.6636,0.6563,0.0054,0.0008,0.2031,0.612,0.0079,0.005,0.0104,0.1047,0.003,0.0674,0.003,0.0024,0.0538,0.0463,0.0021,0.0789,0.3511,0.0066,0.0206,0.0288,0.3528,0.3009,0.2512,2.5175,1,1994869664,1996047392,1,0,116476604,50,47,1,1,0,0,0,0
50,0.0425,1.4268,0.7288,0.0034,0.7249,0.7099,0.0118,0.0016,0.2694,0.6814,0.008,0.0044,0.0075,0.131,0.0051,0.0781,0.0071,0.0043,0.0633,0.044,0.0026,0.0385,0.3549,0.0025,0.0093,0.0141,0.298,0.2227,0.8321,3.0866,2,1994869664,1996055136,2,0,116476604,51,48,1,1,0,0,0,0
51,0.0403,1.5426,0.6762,0.0025,0.6735,0.6634,0.0078,0.001,0.2365,0.8505,0.0086,0.0054,0.0071,0.0801,0.0037,0.1616,0.0075,0.007,0.1131,0.0818,0.0146,0.1036,0.5402,0.0038,0.0089,0.0169,0.3726,0.3137,0.8299,3.4435,3,1994869664,1996060768,0,0,116476604,52,49,1,1,0,0,0,0
52,0.0413,1.5734,0.6701,0.0026,0.667,0.6602,0.0049,0.0011,0.2888,0.8842,0.0104,0.0067,0.0123,0.1454,0.01,0.0702,0.0718,0.0064,0.0644,0.0545,0.0039,0.1142,0.4487,0.0055,0.0109,0.0199,0.3989,0.3303,0.303,2.8861,4,1994869664,1996060064,1,0,116476604,53,50,1,1,0,0,0,0
53,0.0442,1.5103,0.6814,0.0025,0.6787,0.6713,0.0053,0.0012,0.1926,0.8079,0.0085,0.0054,0.01,0.0832,0.0206,0.1361,0.0073,0.0126,0.1224,0.0906,0.0041,0.0881,0.5204,0.007,0.0123,0.0233,0.4081,0.3746,0.3024,2.8977,5,1994869664,1996045984,2,0,116476604,54,51,1,1,0,0,0,0
54,0.0399,1.5838,0.6715,0.0023,0.669,0.6599,0.006,0.0015,0.343,0.8872,0.027,0.0208,0.0172,0.1334,0.0074,0.0623,0.0054,0.0081,0.0847,0.0731,0.0051,0.0586,0.4121,0.0051,0.014,0.02,0.3412,0.2218,0.4504,2.81,6,1994869664,1996052320,0,0,116476604,55,52,1,1,0,0,0,0
55,0.0454,1.637,0.7491,0.0026,0.7463,0.7386,0.0054,0.0014,0.2505,0.8637,0.0081,0.005,0.0072,0.1981,0.0139,0.1111,0.0098,0.0063,0.0979,0.0628,0.0048,0.0637,0.5336,0.0063,0.0153,0.0218,0.2532,0.1999,0.2484,2.579,7,1994869664,1996053024,1,0,116476604,56,53,1,1,0,0,0,0
56,0.0424,1.4425,0.6822,0.0022,0.6797,0.6722,0.0056,0.001,0.3183,0.7458,0.0122,0.012,0.0173,0.1734,0.0092,0.0801,0.0039,0.0038,0.0341,0.0301,0.0019,0.0273,0.345,0.0026,0.0071,0.0226,0.4945,1.2304,0.837,4.8548,0,1994869664,1996050208,2,0,116476604,57,54,1,1,0,0,0,0
57,0.0439,1.588,0.7837,0.0039,0.7796,0.7709,0.0071,0.0008,0.3216,0.7864,0.0092,0.0071,0.0088,0.1546,0.0062,0.09,0.0085,0.0041,0.0609,0.052,0.0023,0.0434,0.4009,0.0028,0.009,0.0159,0.3197,0.2426,0.2633,2.6842,1,1994869664,1996047392,0,0,116476604,58,55,1,1,0,0,0,0
