frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,amf_submitted,amf_received,submit_result,query_result,decoder_copy
387,0.21,22.6059,21.8276,0.0196,21.8071,0.2605,0.77,0.0112,0.1526,0.1334,0.2071,0.0033,0.0084,0.0161,0.2906,0.1092,0.1135,23.4245,3,388,383,0,0,0
388,0.058,10.556,9.853,0.0027,9.85,0.3261,0.6927,0.0113,0.1809,0.0564,0.1134,0.0027,0.0113,0.0159,0.3458,0.0999,0.0888,11.245,0,389,384,0,0,0
389,0.0412,22.7719,22.0683,0.0025,22.0658,0.2876,0.6945,0.0103,0.1445,0.0816,0.1642,0.0042,0.0095,0.0152,0.2393,0.1033,0.0974,23.3454,1,390,385,0,0,0
390,0.0623,7.106,6.4484,0.0029,6.4451,0.2757,0.6464,0.0129,0.1265,0.0883,0.1376,0.0034,0.0119,0.0193,0.2889,0.1059,0.1766,7.8455,2,391,386,0,0,0
391,0.0379,21.6555,20.606,0.0023,20.6036,0.3516,1.0371,0.0143,0.2132,0.1519,0.2971,0.0063,0.0136,0.0222,0.4773,0.1551,0.136,22.5874,3,392,387,0,0,0
392,0.117,10.755,10.0862,0.005,10.0811,0.3002,0.6604,0.0134,0.203,0.0494,0.0894,0.0028,0.0093,0.0161,0.2455,0.1108,0.1036,11.4404,0,393,388,0,0,0
393,0.0378,13.5381,12.8706,0.0021,12.8684,0.2436,0.6591,0.0095,0.0996,0.1101,0.191,0.0035,0.0091,0.0153,0.2588,0.1055,0.0904,14.1323,1,394,389,0,0,0
394,0.038,24.7008,24.07,0.0024,24.0676,0.2566,0.6217,0.0092,0.1154,0.0667,0.1698,0.0024,0.0097,0.0167,0.3576,0.1195,0.105,25.4267,2,395,390,0,0,0
395,0.0375,12.8362,12.3486,0.0021,12.3464,0.2332,0.4807,0.0089,0.1006,0.0451,0.0881,0.0027,0.0079,0.0469,0.2483,0.1405,0.2355,13.6629,3,396,391,0,0,0
396,0.0368,18.1678,16.5165,0.0023,16.5141,0.5697,1.6354,0.0195,0.3295,0.2455,0.4577,0.0099,0.0173,0.0303,0.6194,0.2237,0.1845,19.4009,0,397,392,0,0,0
397,0.0513,10.7705,9.0845,0.0028,9.0816,0.6744,1.6668,0.0186,0.3298,0.1414,0.4859,0.0122,0.0208,0.0355,0.7952,0.2645,0.2055,12.2878,1,398,393,0,0,0
398,0.0926,5.5034,4.8827,0.0032,4.8793,0.2408,0.6093,0.0095,0.1374,0.0725,0.1419,0.0057,0.0116,0.0177,0.2943,0.1225,0.0893,6.2599,2,399,394,0,0,0
399,0.0384,22.2212,20.9669,0.0022,20.9645,0.389,1.2411,0.0136,0.2946,0.162,0.3711,0.008,0.014,0.025,0.4812,0.1972,0.2984,23.4028,3,400,395,0,0,0
400,0.0998,10.8324,10.2164,0.0078,10.2082,0.2922,0.6043,0.0133,0.1724,0.0585,0.0643,0.0017,0.0116,0.0182,0.3221,0.12,0.1347,11.6142,0,401,396,0,0,0
401,0.0392,11.595,10.8677,0.0022,10.8654,0.359,0.7198,0.0106,0.1695,0.0759,0.1002,0.0028,0.0082,0.0136,0.2526,0.1588,0.1425,12.3084,1,402,397,0,0,0
402,0.0387,12.1008,11.3676,0.0023,11.3652,0.2883,0.7222,0.0127,0.1502,0.0766,0.1866,0.0056,0.0116,0.0177,0.2749,0.111,0.0955,12.7231,2,403,398,0,0,0
403,0.0554,25.5035,24.7184,0.0024,24.7159,0.2676,0.7765,0.0114,0.1845,0.1477,0.1618,0.0016,0.0094,0.0144,0.2507,0.104,0.1103,26.1127,3,404,399,0,0,0
404,0.0408,13.0682,12.3559,0.0024,12.3534,0.2818,0.7002,0.0116,0.2077,0.077,0.1175,0.0027,0.0124,0.0162,0.2628,0.1038,0.0955,13.6785,0,405,400,0,0,0
405,0.0395,13.2682,12.589,0.0022,12.5867,0.2918,0.6721,0.0115,0.168,0.0594,0.137,0.0026,0.008,0.0133,0.2341,0.1001,0.0973,13.8319,1,406,401,0,0,0
406,0.0396,14.0732,13.3554,0.0022,13.3531,0.2928,0.7066,0.0124,0.1722,0.0641,0.1596,0.0038,0.0115,0.0216,0.3567,0.1301,0.11,14.8265,2,407,402,0,0,0
407,0.0369,24.7689,23.8715,0.0021,23.8693,0.2661,0.8881,0.0106,0.1864,0.1505,0.2653,0.0068,0.0103,0.0182,0.2751,0.1049,0.1,25.3808,3,408,403,0,0,0
408,0.0386,11.241,10.5902,0.0025,10.5876,0.2571,0.6402,0.0107,0.1386,0.0742,0.1516,0.0055,0.0119,0.0173,0.2979,0.0977,0.0874,11.8538,0,409,404,0,0,0
409,0.0374,25.3449,24.6136,0.0021,24.6113,0.2471,0.7218,0.008,0.152,0.0742,0.2342,0.0043,0.0102,0.0182,0.3589,0.1197,0.1005,26.0721,1,410,405,0,0,0
410,0.039,11.9987,11.3551,0.0022,11.3529,0.3029,0.6348,0.0137,0.116,0.0927,0.105,0.0026,0.0098,0.0172,0.2671,0.1169,0.1179,12.6435,2,411,406,0,0,0
411,0.043,25.3566,24.7087,0.0024,24.7063,0.2789,0.6376,0.0109,0.1126,0.0626,0.167,0.0035,0.0113,0.0193,0.3388,0.1056,0.0849,26.0307,3,412,407,0,0,0
412,0.037,23.8177,23.0952,0.002,23.0931,0.3033,0.7141,0.0108,0.1434,0.058,0.1928,0.004,0.0092,0.0176,0.3189,0.1031,0.1174,24.4941,0,413,408,0,0,0
413,0.0484,11.2946,10.6897,0.0027,10.6869,0.3029,0.5955,0.0128,0.1209,0.0515,0.1026,0.0028,0.0103,0.0169,0.2635,0.1043,0.1044,11.913,1,414,409,0,0,0
414,0.0407,14.2461,13.5995,0.0025,13.5969,0.3038,0.6368,0.0138,0.1503,0.0611,0.1038,0.0019,0.011,0.0175,0.27,0.1109,0.1046,14.8792,2,415,410,0,0,0
415,0.052,11.5753,11.0384,0.0022,11.036,0.2274,0.5289,0.0085,0.1183,0.064,0.1063,0.0028,0.0083,0.0142,0.252,0.0962,0.0889,12.1516,3,416,411,0,0,0
416,0.038,19.0935,17.4968,0.0022,17.4945,0.5559,1.5776,0.0172,0.3708,0.249,0.3765,0.0047,0.0199,0.0335,0.5914,0.2056,0.1401,20.2369,0,417,412,0,0,0
417,0.0592,11.9347,9.3488,0.0027,9.346,0.958,2.5623,0.0391,0.5942,0.2664,0.6815,0.0159,0.0259,0.0434,0.9552,0.2586,0.1658,13.5781,1,418,413,0,0,0
418,0.0474,1.3412,0.6552,0.0028,0.6523,0.2682,0.6779,0.0111,0.142,0.0699,0.1818,0.0032,0.0086,0.0155,0.2867,0.0979,0.0815,1.9406,2,419,414,0,0,0
419,0.0579,22.1302,21.4704,0.0027,21.4676,0.2415,0.6462,0.0087,0.1572,0.0728,0.155,0.0094,0.0136,0.0195,0.3953,0.1296,0.0924,22.9156,3,420,415,0,0,0
420,0.1159,15.8605,15.1338,0.0131,15.1203,0.3301,0.7166,0.0128,0.1593,0.0729,0.1343,0.0047,0.0109,0.0168,0.2998,0.1071,0.0959,16.5809,0,421,416,0,0,0
421,0.0416,12.9633,12.1864,0.0025,12.1838,0.311,0.7712,0.0354,0.1827,0.0772,0.1607,0.002,0.0065,0.0194,0.2531,0.0884,0.0848,13.5458,1,422,417,0,0,0
422,0.0387,25.6666,24.9595,0.0021,24.9573,0.2879,0.6966,0.0282,0.1678,0.0828,0.1215,0.0062,0.0113,0.0222,0.3664,0.1112,0.0808,26.3578,2,423,418,0,0,0
423,0.0397,12.6335,12.0647,0.0023,12.0623,0.2135,0.558,0.0096,0.1173,0.0829,0.1297,0.0036,0.0113,0.0165,0.3093,0.1036,0.0746,13.2515,3,424,419,0,0,0
424,0.0401,13.2342,12.5888,0.002,12.5867,0.2598,0.6342,0.0097,0.1336,0.0725,0.1514,0.0056,0.0113,0.0183,0.3683,0.1288,0.0913,13.9659,0,425,420,0,0,0
425,0.0377,12.4015,11.8631,0.0022,11.8609,0.2601,0.5307,0.0081,0.107,0.056,0.0968,0.0013,0.0082,0.0186,0.2267,0.1308,0.1544,13.0703,1,426,421,0,0,0
426,0.0372,12.7392,12.2365,0.0027,12.2337,0.1879,0.4926,0.0084,0.1329,0.0476,0.1129,0.0018,0.0103,0.0141,0.2574,0.0928,0.0816,13.2925,2,427,422,0,0,0
427,0.0381,13.316,12.4663,0.0024,12.4638,0.2679,0.8395,0.011,0.1853,0.1212,0.2462,0.0057,0.0112,0.0206,0.3342,0.0801,0.0702,13.9257,3,428,423,0,0,0
428,0.0397,21.0384,19.7528,0.0023,19.7503,0.4502,1.2694,0.0166,0.2706,0.1987,0.3258,0.0042,0.0166,0.0268,0.5292,0.1703,0.1229,22.042,0,429,424,0,0,0
429,0.0691,14.3984,13.1111,0.0032,13.1078,0.3931,1.2731,0.0149,0.2687,0.1973,0.3879,0.0083,0.0151,0.0265,0.5468,0.1697,0.1206,15.4445,1,430,425,0,0,0
430,0.0583,14.9654,13.7044,0.0031,13.701,0.4012,1.2442,0.0164,0.2715,0.2024,0.3403,0.0091,0.0179,0.0255,0.547,0.1706,0.1316,16.013,2,431,426,0,0,0
431,0.0753,15.2874,13.4799,0.0039,13.4757,0.7421,1.7901,0.0208,0.4036,0.177,0.4305,0.0112,0.0196,0.0256,0.7575,0.2257,0.1416,16.6557,3,432,427,0,0,0
432,0.1023,9.4687,6.6647,0.0029,6.6617,1.0128,2.7448,0.04,0.8577,0.3626,0.4394,0.0246,0.0603,0.0701,1.3943,0.365,0.2363,11.8614,0,433,428,0,0,0
433,0.1727,5.9232,4.582,0.0292,4.2393,0.4415,1.3266,0.0169,0.3242,0.1857,0.3468,0.0083,0.0154,0.026,0.6214,0.1869,0.1213,7.1658,1,434,429,0,0,0
434,0.0571,15.2827,14.1429,0.0027,14.1401,0.3989,1.1254,0.0193,0.2003,0.0952,0.3978,0.0111,0.0153,0.0264,0.5846,0.1736,0.1247,16.3698,2,435,430,0,0,0
435,0.0629,14.5584,13.3792,0.004,13.3751,0.3969,1.1661,0.0174,0.2455,0.1749,0.3214,0.0072,0.0138,0.0238,0.5018,0.1502,0.1036,15.5056,3,436,431,0,0,0
436,0.1575,15.9889,14.6872,0.0027,14.6845,0.4504,1.2873,0.0169,0.4425,0.149,0.2169,0.0084,0.0152,0.024,0.4659,0.1696,0.1212,17.0474,0,437,432,0,0,0
437,0.0766,5.7214,4.7767,0.0034,4.7732,0.2905,0.9322,0.0137,0.1953,0.1347,0.2898,0.0061,0.0133,0.022,0.3311,0.0792,0.0621,6.3621,1,438,433,0,0,0
438,0.0387,22.9896,21.9798,0.002,21.9777,0.3188,0.9961,0.0117,0.2217,0.1541,0.2809,0.0067,0.0144,0.0213,0.3966,0.1015,0.0997,23.7384,2,439,434,0,0,0
439,0.0374,23.8544,22.8791,0.0025,22.8765,0.3367,0.9652,0.014,0.1889,0.1514,0.2656,0.0056,0.0117,0.0208,0.4445,0.1375,0.0998,24.6919,3,440,435,0,0,0
440,0.0435,11.0167,10.1742,0.0035,10.1706,0.3065,0.832,0.013,0.1937,0.0914,0.221,0.004,0.0113,0.0158,0.2682,0.0885,0.0686,11.5668,0,441,436,0,0,0
441,0.0397,13.7104,12.7941,0.0026,12.7914,0.2719,0.9054,0.0122,0.214,0.1169,0.2825,0.0058,0.0117,0.0202,0.3503,0.0838,0.0696,14.3417,1,442,437,0,0,0
442,0.0539,13.326,12.4775,0.0025,12.475,0.2663,0.8416,0.0113,0.1812,0.1407,0.2375,0.0027,0.0076,0.0148,0.2272,0.0837,0.1326,13.9059,2,443,438,0,0,0
443,0.0497,6.0581,5.1695,0.003,5.1664,0.2895,0.8786,0.0111,0.2202,0.0882,0.2617,0.0054,0.011,0.0163,0.298,0.1187,0.0903,6.718,3,444,439,0,0,0
444,0.0387,18.5548,16.6957,0.0022,16.6935,0.6373,1.8295,0.0235,0.4873,0.2793,0.3835,0.0138,0.0305,0.0402,0.7502,0.2157,0.1405,19.8845,0,445,440,0,0,0
445,0.0415,3.1234,2.5898,0.0028,2.5869,0.1947,0.5255,0.0083,0.1076,0.0608,0.1495,0.0032,0.0087,0.0142,0.2517,0.0855,0.066,3.6485,1,446,441,0,0,0
446,0.0402,23.8707,22.9547,0.0024,22.9521,0.2655,0.9014,0.011,0.256,0.1514,0.2086,0.0065,0.0154,0.0199,0.4226,0.1395,0.16,24.7521,2,447,442,0,0,0
447,0.0374,12.2488,11.6317,0.0019,11.6298,0.3059,0.6052,0.0097,0.1087,0.0537,0.1223,0.0031,0.0127,0.0197,0.3039,0.0929,0.0581,12.8279,3,448,443,0,0,0
448,0.0364,13.8866,13.1122,0.0024,13.1098,0.272,0.7665,0.0129,0.2026,0.0942,0.1794,0.0036,0.0085,0.0143,0.2866,0.0853,0.0727,14.4564,0,449,444,0,0,0
449,0.0376,24.5071,23.6773,0.0021,23.6751,0.2813,0.8132,0.0128,0.1859,0.1054,0.2194,0.0063,0.0169,0.0197,0.4505,0.1387,0.0958,25.3467,1,450,445,0,0,0
450,0.0671,7.5483,6.6872,0.004,6.6827,0.2692,0.8502,0.0115,0.1862,0.1725,0.2009,0.0076,0.0113,0.0199,0.4434,0.1322,0.0986,8.4041,2,451,446,0,0,0
451,0.0401,12.6486,11.9338,0.0023,11.9313,0.2965,0.7075,0.0109,0.1858,0.0853,0.1248,0.0024,0.0083,0.0128,0.2321,0.0825,0.0701,13.1523,3,452,447,0,0,0
452,0.0552,12.2073,11.467,0.0027,11.4641,0.2656,0.7313,0.0111,0.1878,0.1037,0.1594,0.0017,0.0096,0.0181,0.2435,0.0794,0.1282,12.8008,0,453,448,0,0,0
453,0.0384,11.4847,10.8341,0.0021,10.8319,0.2528,0.6409,0.0098,0.127,0.0846,0.1603,0.0048,0.0103,0.0131,0.2383,0.075,0.0627,11.9769,1,454,449,0,0,0
454,0.039,14.6649,13.8923,0.0021,13.8902,0.266,0.7655,0.0106,0.1872,0.1023,0.1946,0.0027,0.0075,0.0132,0.2414,0.0735,0.0618,15.157,2,455,450,0,0,0
455,0.039,13.3629,12.4623,0.0022,12.46,0.2916,0.8827,0.0124,0.1925,0.1402,0.2315,0.0124,0.0177,0.0233,0.3748,0.1523,0.1753,14.2464,3,456,451,0,0,0
456,0.0571,22.0473,21.4789,0.0025,21.4763,0.2011,0.5572,0.0086,0.0873,0.0492,0.2006,0.0089,0.0117,0.0159,0.3187,0.1015,0.115,22.7291,0,457,452,0,0,0
457,0.061,1.8292,0.883,0.0058,0.8771,0.3122,0.9317,0.0125,0.2477,0.1532,0.1981,0.0059,0.015,0.0186,0.4847,0.1185,0.0945,2.7238,1,458,453,0,0,0
458,0.0779,8.0109,7.429,0.0057,7.4231,0.2481,0.5726,0.0119,0.131,0.0376,0.1402,0.002,0.01,0.0142,0.2934,0.0851,0.1346,8.6687,2,459,454,0,0,0
459,0.0391,21.7699,20.6252,0.0022,20.6229,0.3722,1.1309,0.0145,0.2688,0.1863,0.2817,0.0048,0.0144,0.0293,0.5142,0.1535,0.1112,22.7288,3,460,455,0,0,0
460,0.0634,15.9266,14.998,0.0025,14.9954,0.3023,0.9146,0.0658,0.1985,0.1292,0.2137,0.0031,0.0147,0.0215,0.4135,0.1212,0.0864,16.7298,0,461,456,0,0,0
461,0.0437,20.5936,19.7363,0.0022,19.734,0.3359,0.8456,0.0132,0.1698,0.1043,0.2133,0.0069,0.0127,0.0221,0.5201,0.1499,0.0947,21.5291,1,462,457,0,0,0
462,0.0356,22.0807,21.2793,0.0021,21.2771,0.3391,0.7902,0.0133,0.1486,0.0988,0.1845,0.0039,0.0119,0.0212,0.3665,0.1039,0.0782,22.7707,2,463,458,0,0,0
463,0.038,26.2392,25.5217,0.0023,25.5193,0.313,0.7052,0.0137,0.1521,0.0773,0.1415,0.0056,0.0131,0.0226,0.3936,0.0881,0.0802,26.9458,3,464,459,0,0,0
464,0.0361,21.3766,20.4955,0.0022,20.4932,0.3148,0.8705,0.0134,0.1851,0.1437,0.2052,0.0058,0.0113,0.018,0.4313,0.1315,0.1375,22.2247,0,465,460,0,0,0
465,0.0495,11.323,10.8312,0.0029,10.8281,0.2594,0.4807,0.01,0.0934,0.0366,0.0776,0.002,0.0119,0.0169,0.3704,0.0997,0.0732,12.0163,1,466,461,0,0,0
466,0.0376,24.689,23.8095,0.0022,23.8072,0.2943,0.8698,0.0116,0.2011,0.1136,0.2409,0.0061,0.0107,0.0185,0.37,0.0861,0.0719,25.3488,2,467,462,0,0,0
467,0.0464,23.2176,22.5702,0.0029,22.5672,0.3262,0.6372,0.0137,0.1436,0.0559,0.0909,0.0047,0.0109,0.0163,0.3105,0.1016,0.1528,23.9325,3,468,463,0,0,0
468,0.0373,13.9305,13.0513,0.0022,13.0491,0.306,0.8663,0.0132,0.2463,0.1267,0.1654,0.0065,0.0136,0.0194,0.3371,0.1015,0.0933,14.608,0,469,464,0,0,0
469,0.0396,25.9351,25.152,0.0021,25.1498,0.315,0.7695,0.0137,0.1629,0.0992,0.1699,0.0062,0.0146,0.0223,0.3963,0.0977,0.0826,26.6499,1,470,465,0,0,0
470,0.0434,11.375,10.7232,0.0027,10.7205,0.2965,0.6385,0.0138,0.1525,0.068,0.1024,0.0033,0.014,0.0185,0.2957,0.0941,0.137,12.0351,2,471,466,0,0,0
471,0.0381,21.559,20.5528,0.0021,20.5507,0.3312,0.9948,0.0133,0.2055,0.151,0.286,0.0057,0.0118,0.0197,0.4543,0.154,0.1033,22.4393,3,472,467,0,0,0
472,0.1106,13.124,12.618,0.0034,12.6146,0.2346,0.4918,0.0111,0.1255,0.043,0.0732,0.0023,0.0149,0.0231,0.3356,0.1078,0.1378,13.9551,0,473,468,0,0,0
473,0.0537,20.4927,19.6686,0.0023,19.6659,0.3556,0.8126,0.0139,0.1561,0.0781,0.1979,0.0086,0.0125,0.0206,0.4475,0.1554,0.1033,21.3916,1,474,469,0,0,0
474,0.0746,11.2948,10.4253,0.0032,10.4219,0.3559,0.8608,0.0302,0.2201,0.1327,0.1177,0.0016,0.0097,0.0149,0.248,0.1013,0.0909,11.9106,2,475,470,0,0,0
475,0.1761,17.2454,16.3923,0.0047,16.3875,0.3711,0.8405,0.0131,0.1584,0.1087,0.1815,0.0051,0.0137,0.0183,0.4496,0.1312,0.1011,18.2203,3,476,471,0,0,0
476,0.0807,12.3251,11.3786,0.0024,11.3759,0.5206,0.9402,0.0572,0.1895,0.0802,0.087,0.0029,0.0077,0.0217,0.2921,0.1265,0.0998,13.0493,0,477,472,0,0,0
477,0.1611,9.0696,8.4669,0.0044,8.4618,0.221,0.5906,0.0229,0.112,0.0561,0.1716,0.0055,0.0124,0.0213,0.3712,0.0788,0.0676,9.838,1,478,473,0,0,0
478,0.0411,16.6295,16.0287,0.0027,16.026,0.2258,0.5913,0.008,0.0961,0.0718,0.1862,0.0022,0.0099,0.016,0.3356,0.0939,0.0752,17.2787,2,479,474,0,0,0
479,0.0853,15.582,14.3357,0.0027,14.333,0.5461,1.2298,0.0231,0.2799,0.1311,0.2397,0.0065,0.0174,0.0295,0.5033,0.1059,0.1074,16.517,3,480,475,0,0,0
480,0.0525,9.1243,8.4556,0.0032,8.4524,0.2762,0.6608,0.0279,0.1387,0.0819,0.1287,0.0051,0.0086,0.0175,0.3488,0.1302,0.0923,9.8538,0,481,476,0,0,0
481,0.0413,14.8229,14.1422,0.0022,14.1399,0.2789,0.6721,0.0288,0.1435,0.0699,0.1436,0.0053,0.0091,0.0198,0.3552,0.1337,0.0929,15.5619,1,482,477,0,0,0
482,0.041,12.8296,12.1577,0.0025,12.1551,0.2645,0.6577,0.0117,0.1399,0.0562,0.1774,0.006,0.0142,0.0207,0.3594,0.1382,0.0755,13.5511,2,483,478,0,0,0
483,0.0385,23.7775,23.1615,0.0021,23.1593,0.2244,0.6078,0.0093,0.1255,0.056,0.1871,0.0039,0.0088,0.0156,0.3007,0.0986,0.1479,24.4604,3,484,479,0,0,0
484,0.0385,23.6635,22.9153,0.0021,22.913,0.2739,0.7348,0.011,0.1697,0.0733,0.1984,0.0062,0.014,0.0194,0.2999,0.1095,0.093,24.3262,0,485,480,0,0,0
485,0.044,10.7052,9.8822,0.0023,9.8798,0.2949,0.8108,0.0131,0.225,0.1379,0.135,0.0025,0.0132,0.0199,0.3084,0.1351,0.137,11.4508,1,486,481,0,0,0
486,0.0404,14.0191,13.3369,0.0022,13.3346,0.2385,0.6705,0.0114,0.1719,0.0987,0.1423,0.0056,0.0123,0.0181,0.2939,0.0887,0.0748,14.6136,2,487,482,0,0,0
487,0.0385,12.5309,11.8153,0.0021,11.8131,0.2812,0.7053,0.0112,0.1419,0.0716,0.192,0.0057,0.0107,0.0182,0.3487,0.0996,0.0735,13.1967,3,488,483,0,0,0
488,0.037,20.5438,19.8122,0.0024,19.8097,0.2735,0.7181,0.0113,0.1903,0.0667,0.1677,0.006,0.0139,0.0202,0.4214,0.1211,0.1035,21.3503,0,489,484,0,0,0
489,0.0436,22.1994,21.3635,0.0025,21.3609,0.2696,0.8202,0.0115,0.1502,0.1379,0.2417,0.0073,0.0158,0.0216,0.4264,0.1316,0.1025,23.0379,1,490,485,0,0,0
490,0.0448,24.1103,23.4246,0.0027,23.4216,0.3373,0.6745,0.0142,0.1262,0.072,0.1191,0.0034,0.0123,0.0178,0.3071,0.1139,0.0772,24.7707,2,491,486,0,0,0
491,0.0388,11.7255,10.9892,0.0027,10.9865,0.3056,0.7267,0.0121,0.1816,0.0892,0.1309,0.0051,0.0103,0.0172,0.3821,0.1441,0.0784,12.478,3,492,487,0,0,0
492,0.0377,12.6751,11.8116,0.0022,11.8094,0.2978,0.8506,0.0112,0.1803,0.1384,0.218,0.0027,0.0134,0.0207,0.3573,0.0849,0.0824,13.3313,0,493,488,0,0,0
493,0.0387,21.1255,20.2067,0.0021,20.2045,0.2751,0.9082,0.0119,0.1869,0.1627,0.2638,0.0057,0.0108,0.0204,0.4387,0.1428,0.1121,21.9845,1,494,489,0,0,0
494,0.0824,22.7364,22.0347,0.0041,22.0305,0.2962,0.689,0.0115,0.1339,0.0803,0.1591,0.0061,0.0132,0.0181,0.3449,0.0912,0.1839,23.554,2,495,490,0,0,0
495,0.0855,9.4123,8.7429,0.0031,8.7398,0.3833,0.6602,0.0099,0.1167,0.0421,0.1038,0.0026,0.0099,0.0171,0.2517,0.0832,0.0893,10.0293,3,496,491,0,0,0
496,0.0398,23.9646,22.9022,0.0023,22.8999,0.4353,1.0512,0.0129,0.1928,0.1381,0.2635,0.0058,0.0124,0.0201,0.4402,0.1263,0.069,24.7505,0,497,492,0,0,0
497,0.0605,16.0856,13.4371,0.0024,13.4347,0.9948,2.6148,0.039,0.7119,0.4344,0.4145,0.0139,0.0357,0.0356,0.8745,0.2086,0.1362,17.6102,1,498,493,0,0,0
498,0.1741,7.7747,6.723,0.0184,6.704,0.3632,1.0394,0.0134,0.2628,0.1681,0.2228,0.0068,0.0126,0.0192,0.4949,0.1447,0.0993,8.8196,2,499,494,0,0,0
499,0.1104,13.632,12.8873,0.0123,12.8746,0.3043,0.7322,0.0134,0.1956,0.0801,0.1332,0.0034,0.0125,0.0195,0.2984,0.09,0.1362,14.362,3,500,495,0,0,0
500,0.0385,21.7018,20.9264,0.0021,20.9243,0.2715,0.7658,0.0235,0.1472,0.1117,0.2056,0.0043,0.0102,0.0177,0.3561,0.1408,0.0853,22.4277,0,501,496,0,0,0
501,0.0364,10.6236,9.9082,0.0021,9.9059,0.2519,0.7019,0.0107,0.1867,0.09,0.1578,0.0028,0.014,0.0212,0.3611,0.1265,0.0869,11.3472,1,502,497,0,0,0
502,0.053,2.7642,2.2343,0.0027,2.2311,0.2286,0.5204,0.0102,0.1111,0.055,0.1113,0.0026,0.0101,0.0168,0.3025,0.1283,0.1094,3.4711,2,503,498,0,0,0
503,0.0397,25.3086,24.6369,0.0023,24.6341,0.2264,0.6588,0.0087,0.1287,0.0463,0.2419,0.005,0.0137,0.0175,0.3496,0.1032,0.0833,25.996,3,504,499,0,0,0
504,0.0385,12.6544,12.0546,0.0021,12.0525,0.2662,0.5931,0.011,0.1534,0.0578,0.1007,0.0019,0.0077,0.0142,0.233,0.0843,0.0893,13.1876,0,505,500,0,0,0
505,0.0394,12.3127,11.6178,0.0021,11.6157,0.3452,0.6876,0.0079,0.1655,0.0888,0.0763,0.0024,0.008,0.0148,0.2517,0.0881,0.1326,12.9138,1,506,501,0,0,0
506,0.0411,14.0888,13.2041,0.003,13.201,0.326,0.874,0.0124,0.1434,0.1293,0.2548,0.006,0.0112,0.0194,0.449,0.1361,0.1025,14.9404,2,507,502,0,0,0
507,0.0406,11.937,11.48,0.0022,11.4776,0.1846,0.4474,0.0081,0.1005,0.0429,0.1072,0.0029,0.01,0.0147,0.2749,0.0853,0.0763,12.5014,3,508,503,0,0,0
508,0.0501,13.3883,12.5152,0.0026,12.5125,0.2656,0.8644,0.0119,0.1757,0.137,0.2665,0.0055,0.0097,0.0131,0.2385,0.0873,0.133,13.9853,0,509,504,0,0,0
509,0.039,21.8394,20.6111,0.0023,20.6086,0.3974,1.2094,0.0144,0.2632,0.2071,0.3185,0.0053,0.0199,0.0271,0.5331,0.1684,0.1269,22.8571,1,510,505,0,0,0
510,0.0489,1.2458,0.6097,0.0034,0.6062,0.2309,0.6308,0.0216,0.1546,0.054,0.1646,0.0037,0.0056,0.0164,0.2983,0.0892,0.0773,1.8532,2,511,506,0,0,0
511,0.0382,25.1261,24.4529,0.0022,24.4507,0.2675,0.6657,0.011,0.138,0.0825,0.1617,0.0032,0.0082,0.0153,0.2797,0.1053,0.0928,25.7391,3,512,507,0,0,0
512,0.0367,12.5119,11.7231,0.0023,11.7206,0.2884,0.7783,0.0105,0.1504,0.0689,0.252,0.0056,0.0117,0.0198,0.3045,0.0942,0.0867,13.1349,0,513,508,0,0,0
513,0.0369,13.8081,13.0427,0.0024,13.0402,0.2686,0.7577,0.011,0.1859,0.1247,0.1641,0.0013,0.0086,0.0135,0.2329,0.0846,0.071,14.3206,1,514,509,0,0,0
514,0.0412,13.1301,12.3743,0.002,12.3723,0.2903,0.7487,0.0112,0.1517,0.126,0.1658,0.0018,0.0079,0.0146,0.3342,0.16,0.1477,13.9418,2,515,510,0,0,0
515,0.038,11.1645,10.6094,0.0021,10.6072,0.265,0.5481,0.0124,0.1477,0.0416,0.0768,0.0027,0.0081,0.0135,0.2407,0.119,0.1909,11.8707,3,516,511,0,0,0
516,0.0381,12.5814,11.961,0.002,11.9588,0.2644,0.6135,0.0111,0.1288,0.0614,0.1433,0.0027,0.0078,0.0135,0.2446,0.0975,0.0841,13.1383,0,517,512,0,0,0
517,0.039,13.6842,13.1332,0.0024,13.1308,0.228,0.5371,0.0098,0.1266,0.0463,0.1212,0.0033,0.0143,0.0188,0.3741,0.1187,0.0835,14.4192,1,518,513,0,0,0
518,0.0384,11.6671,10.8903,0.0021,10.888,0.2684,0.7651,0.0111,0.1822,0.116,0.1796,0.0058,0.0122,0.0188,0.2588,0.0819,0.0768,12.2126,2,519,514,0,0,0
519,0.0388,12.3597,11.7254,0.0022,11.7232,0.2652,0.6263,0.0113,0.145,0.0828,0.1189,0.0015,0.0082,0.0169,0.2193,0.093,0.0831,12.8887,3,520,515,0,0,0
520,0.0398,13.1181,12.4663,0.0024,12.4638,0.2756,0.6385,0.0113,0.1436,0.0782,0.1216,0.0061,0.0138,0.0188,0.3522,0.0921,0.0736,13.7669,0,521,516,0,0,0
521,0.042,21.156,20.0767,0.0021,20.0745,0.353,1.0662,0.0137,0.2215,0.0892,0.3773,0.0083,0.0143,0.0257,0.5239,0.1837,0.1477,22.2048,1,522,517,0,0,0
