frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
577,0.0498,1.1286,0.6673,0.003,0.6639,0.6534,0.0084,0.001,0.2289,0.4458,0.0077,0.0916,0.0507,0.0646,0.0018,0.0088,0.0142,0.2493,0.1257,0.0769,1.7302,1,806363936,2095941664,1,0,116476604,578,568,1,1,0,0,0
578,0.0368,1.4107,0.6595,0.0026,0.6567,0.6452,0.0093,0.0011,0.2407,0.7275,0.0082,0.1705,0.0712,0.229,0.0073,0.0147,0.0223,0.3955,0.1683,0.0643,2.1894,2,806363936,2095931104,2,0,116476604,579,569,1,1,0,0,0
579,0.0402,73.3212,72.22,0.0025,72.2173,72.1949,0.0184,0.0017,0.5024,1.0654,0.0194,0.2014,0.1021,0.2341,0.0057,0.0208,0.0312,0.4085,0.1325,0.1213,74.1682,3,806363936,806366752,0,0,116476604,580,570,1,1,0,0,0
580,0.0439,1.3496,0.7241,0.0026,0.7211,0.7094,0.0094,0.0013,0.228,0.6106,0.0074,0.0941,0.0724,0.2052,0.0032,0.0089,0.0147,0.3576,0.2262,0.2122,2.3868,4,806363936,806361824,1,0,116476604,581,571,1,1,0,0,0
581,0.04,29.3294,28.5818,0.0027,28.5789,28.557,0.0193,0.0012,0.2993,0.7274,0.0098,0.1373,0.1172,0.1571,0.006,0.0122,0.0181,0.3735,0.1701,0.0827,30.104,5,806363936,806373088,2,0,116476604,582,572,1,1,0,0,0
582,0.039,15.3908,13.108,0.0022,13.1056,13.0835,0.017,0.0022,0.5192,2.1965,0.0225,0.2059,0.4225,0.9929,0.0312,0.057,0.0738,2.0605,0.6627,0.4138,19.0282,6,806363936,806373792,0,0,116476604,583,573,1,1,0,0,0
583,0.075,2.2893,1.0753,0.0047,1.07,1.0548,0.0115,0.0026,0.5644,1.1906,0.02,0.2045,0.1319,0.2612,0.0074,0.0152,0.0218,0.4643,0.1827,0.1197,3.277,7,806363936,806358304,1,0,116476604,584,574,1,1,0,0,0
584,0.1084,1.3746,0.7251,0.0032,0.7217,0.7065,0.0123,0.0018,0.248,0.6279,0.0084,0.1199,0.0794,0.1677,0.0039,0.0119,0.0247,1.2302,0.7374,0.4723,4.379,0,806363936,2095940960,2,0,116476604,585,575,1,1,0,0,0
585,0.0453,1.5098,0.9648,0.0029,0.9615,0.9498,0.0092,0.0011,0.226,0.5224,0.0079,0.0907,0.0602,0.1261,0.0107,0.0152,0.0194,0.3105,0.1191,0.0843,2.1739,1,806363936,2095941664,0,0,116476604,586,576,1,1,0,0,0
586,0.0738,3.67,1.135,0.0031,1.1314,1.1208,0.0074,0.0015,0.5586,2.465,0.0365,0.6333,0.3943,0.8254,0.0137,0.0408,0.0667,2.227,0.8284,0.448,7.723,2,806363936,2095931104,1,0,116476604,587,577,1,1,0,0,0
587,0.0586,2.0482,0.8528,0.0054,0.8471,0.8336,0.0101,0.0015,0.4077,1.1726,0.0115,0.2287,0.1689,0.3499,0.0046,0.0137,0.0209,0.5105,0.2527,0.1473,3.1959,3,806363936,806366752,2,0,116476604,588,578,1,1,0,0,0
588,0.1162,2.4665,1.2589,0.009,1.2494,1.2333,0.0136,0.0013,0.4153,1.17,0.0133,0.2003,0.2036,0.3307,0.006,0.025,0.0316,0.5824,0.2578,0.2114,3.9125,4,806363936,806361824,0,0,116476604,589,579,1,1,0,0,0
589,0.0691,1.9012,1.0081,0.0046,1.003,0.9934,0.0079,0.0009,0.2869,0.8556,0.0126,0.1881,0.156,0.2005,0.0108,0.0241,0.0321,0.5269,0.1815,0.1547,3.013,5,806363936,806373088,1,0,116476604,590,580,1,1,0,0,0
590,0.0681,2.0511,1.1401,0.0032,1.1366,1.12,0.0121,0.0024,0.4115,0.8905,0.0155,0.1798,0.1061,0.1728,0.0044,0.0114,0.0241,0.4122,0.1591,0.1386,2.97,6,806363936,806373792,2,0,116476604,591,581,1,1,0,0,0
591,0.0498,1.634,0.7568,0.0032,0.7534,0.7392,0.0113,0.0013,0.3289,0.8611,0.0105,0.2153,0.0811,0.2206,0.0039,0.0091,0.0151,0.3187,0.1149,0.0805,2.2961,7,806363936,806358304,0,0,116476604,592,582,1,1,0,0,0
592,0.0472,1.5518,0.7458,0.0041,0.7414,0.7274,0.0115,0.0012,0.2769,0.79,0.0087,0.1868,0.1411,0.1732,0.0027,0.0093,0.0172,0.3723,0.1311,0.1301,2.3578,0,806363936,2095940960,1,0,116476604,593,583,1,1,0,0,0
593,0.0438,1.5588,0.7153,0.0031,0.7116,0.7003,0.0084,0.0014,0.2758,0.8229,0.0099,0.1892,0.1361,0.208,0.0032,0.0115,0.0204,0.5081,0.2289,0.2178,2.7611,1,806363936,2095941664,2,0,116476604,594,584,1,1,0,0,0
594,0.0475,1.3503,0.7328,0.0032,0.7293,0.7205,0.007,0.0009,0.1942,0.5901,0.0074,0.1152,0.0863,0.1841,0.0024,0.0133,0.0288,0.3745,0.1409,0.1275,2.2017,2,806363936,2095931104,0,0,116476604,595,585,1,1,0,0,0
595,0.0439,1.4027,0.6936,0.0028,0.6905,0.6819,0.0066,0.0009,0.184,0.6791,0.0079,0.1476,0.1093,0.2262,0.0034,0.0178,0.0307,0.3775,0.1398,0.2169,2.3365,3,806363936,806366752,1,0,116476604,596,586,1,1,0,0,0
596,0.0603,1.6474,0.8131,0.0043,0.8085,0.7959,0.01,0.0011,0.3047,0.8103,0.0092,0.1636,0.1426,0.1827,0.0066,0.0137,0.0185,0.4811,0.2244,0.1955,2.8384,4,806363936,806361824,2,0,116476604,597,587,1,1,0,0,0
597,0.0447,1.4052,0.7577,0.0026,0.7548,0.7454,0.0072,0.0008,0.2042,0.6191,0.0071,0.1236,0.1128,0.1666,0.0041,0.013,0.032,0.2794,0.148,0.1003,2.1316,5,806363936,806373088,0,0,116476604,598,588,1,1,0,0,0
598,0.0415,1.3654,0.7696,0.0029,0.7665,0.7534,0.0104,0.0014,0.1888,0.5603,0.0076,0.1022,0.0708,0.183,0.0068,0.018,0.0359,0.3798,0.1599,0.098,2.2002,6,806363936,806373792,1,0,116476604,599,589,1,1,0,0,0
599,0.0452,1.7013,0.9705,0.003,0.9673,0.9589,0.0064,0.0014,0.2587,0.7152,0.0105,0.1663,0.1003,0.1746,0.0045,0.008,0.0179,0.3754,0.1479,0.117,2.5041,7,806363936,806358304,2,0,116476604,600,590,1,1,0,0,0
600,0.0562,1.6552,0.7903,0.0029,0.7871,0.7742,0.01,0.0013,0.3135,0.8399,0.0114,0.1724,0.1204,0.2176,0.0037,0.0138,0.021,0.3195,0.1199,0.0872,2.3523,0,806363936,2095940960,0,0,116476604,601,591,1,1,0,0,0
601,0.0512,1.5029,0.8025,0.0041,0.7981,0.7839,0.011,0.0015,0.2561,0.6824,0.0084,0.1296,0.1221,0.1615,0.0042,0.0098,0.018,0.3426,0.1204,0.093,2.2243,1,806363936,2095941664,1,0,116476604,602,592,1,1,0,0,0
602,0.0597,1.893,0.7885,0.0052,0.783,0.7712,0.0087,0.0017,0.3565,1.0748,0.0123,0.2416,0.1623,0.2889,0.012,0.0185,0.0259,0.5296,0.2994,0.2421,3.2458,2,806363936,2095931104,2,0,116476604,603,593,1,1,0,0,0
603,0.0731,1.9508,0.9146,0.0055,0.9085,0.892,0.0133,0.0017,0.3568,1.0118,0.0125,0.2562,0.1014,0.2763,0.0074,0.014,0.0223,0.473,0.2135,0.1379,2.9993,3,806363936,806366752,0,0,116476604,604,594,1,1,0,0,0
604,0.0475,1.3983,0.6784,0.0035,0.6746,0.6642,0.0079,0.0014,0.1972,0.6836,0.0082,0.1352,0.1159,0.214,0.0125,0.0205,0.025,0.404,0.2248,0.1969,2.5056,4,806363936,806361824,1,0,116476604,605,595,1,1,0,0,0
605,0.049,2.0341,0.9418,0.0031,0.9385,0.925,0.0105,0.0014,0.2783,1.0661,0.0117,0.1502,0.2456,0.3726,0.0066,0.0164,0.0236,0.3361,0.1254,0.1026,2.7596,5,806363936,806373088,2,0,116476604,606,596,1,1,0,0,0
606,0.0497,1.5951,0.7276,0.0037,0.7237,0.7158,0.0056,0.0012,0.226,0.8335,0.0094,0.1706,0.1169,0.3018,0.0079,0.0204,0.0301,0.4685,0.2472,0.3379,2.9116,6,806363936,806373792,0,0,116476604,607,597,1,1,0,0,0
607,0.0559,1.4386,0.6866,0.003,0.6832,0.6725,0.0088,0.0008,0.2257,0.7378,0.0079,0.185,0.0975,0.2168,0.0042,0.0086,0.014,0.2733,0.1268,0.0953,2.0958,7,806363936,806358304,1,0,116476604,608,598,1,1,0,0,0
608,0.0531,1.7184,0.8776,0.0026,0.8746,0.8621,0.01,0.0012,0.3302,0.8152,0.0128,0.1667,0.0885,0.2086,0.0077,0.0158,0.0224,0.3233,0.1229,0.1084,2.4323,0,806363936,2095940960,2,0,116476604,609,599,1,1,0,0,0
609,0.0407,1.3487,0.6919,0.0028,0.6889,0.676,0.0103,0.0012,0.3091,0.6353,0.01,0.1279,0.052,0.1293,0.0063,0.0127,0.0193,0.3179,0.1676,0.082,2.0649,1,806363936,2095941664,0,0,116476604,610,600,1,1,0,0,0
610,0.0661,1.7072,0.9304,0.0047,0.9252,0.9113,0.0114,0.0014,0.338,0.7519,0.0114,0.1676,0.0855,0.1433,0.0053,0.0152,0.0233,0.3717,0.2675,0.3849,3.2095,2,806363936,2095931104,1,0,116476604,611,601,1,1,0,0,0
611,0.044,1.3501,0.7298,0.0027,0.7266,0.7132,0.01,0.0018,0.3062,0.6054,0.01,0.1189,0.049,0.1153,0.0053,0.0085,0.0156,0.2859,0.1813,0.0941,2.0803,3,806363936,806366752,2,0,116476604,612,602,1,1,0,0,0
612,0.0429,1.4004,0.6977,0.0028,0.6947,0.6836,0.0079,0.0017,0.2153,0.6806,0.0085,0.1631,0.129,0.1585,0.0055,0.0145,0.02,0.3201,0.125,0.0907,2.0755,4,806363936,806361824,0,0,116476604,613,603,1,1,0,0,0
613,0.0505,1.4852,0.6763,0.0032,0.6728,0.6627,0.0073,0.0014,0.2554,0.7867,0.008,0.1275,0.0858,0.3019,0.0073,0.0146,0.021,0.3201,0.099,0.073,2.1032,5,806363936,806373088,1,0,116476604,614,604,1,1,0,0,0
614,0.0466,88.3665,87.2125,0.0029,87.2094,87.1923,0.0119,0.0022,0.5015,1.1177,0.0229,0.2009,0.152,0.234,0.0058,0.0205,0.0367,1.8684,0.7015,0.4002,91.856,6,806363936,806373792,2,0,116476604,615,605,1,1,0,0,0
615,0.045,1.6639,0.7426,0.0043,0.738,0.7249,0.0105,0.0015,0.3084,0.9019,0.0103,0.17,0.1454,0.2606,0.0062,0.0118,0.0188,0.4113,0.1279,0.0814,2.4401,7,806363936,806358304,0,0,116476604,616,606,1,1,0,0,0
616,0.0509,1.6483,1.1014,0.0028,1.0983,1.091,0.0061,0.0007,0.1883,0.5324,0.0067,0.1001,0.0749,0.1588,0.0033,0.0074,0.0135,0.2565,0.1145,0.0961,2.2685,0,806363936,2095940960,1,0,116476604,617,607,1,1,0,0,0
617,0.122,6.431,5.3901,0.003,5.3867,5.3609,0.0217,0.0016,0.4399,0.9988,0.0221,0.2109,0.1265,0.1906,0.0076,0.0236,0.0415,0.5369,0.165,0.1016,7.5385,1,806363936,2095941664,2,0,116476604,618,608,1,1,0,0,0
618,0.0459,1.3663,0.6886,0.0025,0.6858,0.6742,0.0093,0.0011,0.2421,0.6594,0.0077,0.1013,0.1452,0.1599,0.0023,0.0108,0.0166,0.2873,0.1415,0.1351,2.1211,2,806363936,2095931104,0,0,116476604,619,609,1,1,0,0,0
619,0.0373,1.3463,0.7269,0.0027,0.724,0.7196,0.003,0.0009,0.2425,0.6113,0.0091,0.1282,0.0987,0.1304,0.002,0.0025,0.0142,0.2151,0.0893,0.0738,1.8807,3,806363936,806366752,1,0,116476604,620,610,1,1,0,0,0
620,0.0983,11.0465,10.1586,0.0094,10.1487,10.1358,0.0104,0.0014,0.3495,0.8522,0.0163,0.2008,0.1009,0.1798,0.004,0.0196,0.0349,0.5239,0.1528,0.1262,12.1259,4,806363936,806361824,2,0,116476604,621,611,1,1,0,0,0
621,0.0423,1.3911,0.657,0.0028,0.654,0.6411,0.0091,0.0023,0.2841,0.7144,0.0096,0.1372,0.085,0.1942,0.0035,0.0119,0.0174,0.409,0.1159,0.0719,2.1313,5,806363936,806373088,0,0,116476604,622,612,1,1,0,0,0
622,0.0674,6.5022,5.2077,0.0035,5.2038,5.1917,0.0084,0.0025,0.5451,1.2707,0.024,0.2632,0.1054,0.3269,0.005,0.0143,0.0231,0.5365,0.2079,0.1368,7.6362,6,806363936,806373792,1,0,116476604,623,613,1,1,0,0,0
623,0.0859,2.2534,1.1564,0.004,1.1519,1.13,0.0154,0.0031,0.5506,1.0704,0.0207,0.225,0.1099,0.1594,0.0039,0.0155,0.0186,0.4444,0.1734,0.2529,3.348,7,806363936,806358304,2,0,116476604,624,614,1,1,0,0,0
624,0.0591,1.5711,0.7709,0.0033,0.7672,0.7567,0.0085,0.0008,0.3145,0.7683,0.0141,0.143,0.1115,0.1798,0.0049,0.017,0.0332,0.5301,0.2123,0.2049,2.797,0,806363936,2095940960,0,0,116476604,625,615,1,1,0,0,0
625,0.0437,1.4196,0.757,0.0034,0.7534,0.7412,0.0097,0.0011,0.2478,0.6451,0.0083,0.1172,0.1025,0.1644,0.0042,0.0097,0.0154,0.2962,0.1189,0.0729,2.0503,1,806363936,2095941664,1,0,116476604,626,616,1,1,0,0,0
626,0.0476,1.9213,1.0811,0.0033,1.0775,1.0626,0.0098,0.0021,0.366,0.813,0.0155,0.1467,0.1206,0.1587,0.0049,0.0152,0.028,0.4338,0.2266,0.1394,2.9756,2,806363936,2095931104,2,0,116476604,627,617,1,1,0,0,0
627,0.0506,1.6277,0.7576,0.0041,0.7533,0.74,0.0105,0.0011,0.2814,0.8475,0.0098,0.1602,0.1374,0.2517,0.0062,0.0142,0.0203,0.413,0.1485,0.1714,2.5506,3,806363936,806366752,0,0,116476604,628,618,1,1,0,0,0
628,0.0823,2.2827,1.2333,0.0048,1.2278,1.2146,0.0109,0.0013,0.4149,1.018,0.0128,0.1771,0.1233,0.2819,0.0073,0.0178,0.029,0.501,0.1924,0.1324,3.3582,4,806363936,806361824,1,0,116476604,629,619,1,1,0,0,0
629,0.0618,1.9573,0.874,0.0053,0.8684,0.8494,0.016,0.0016,0.3691,1.0529,0.0119,0.2403,0.1476,0.2741,0.0088,0.0197,0.0298,0.524,0.2345,0.2567,3.2977,5,806363936,806373088,2,0,116476604,630,620,1,1,0,0,0
630,0.0581,1.9201,0.8462,0.0049,0.841,0.8231,0.0143,0.0017,0.3324,1.0553,0.011,0.2689,0.1481,0.2882,0.0057,0.0107,0.019,0.437,0.1595,0.0965,2.8006,6,806363936,806373792,0,0,116476604,631,621,1,1,0,0,0
631,0.0427,1.4969,0.7332,0.0028,0.7302,0.7179,0.0099,0.0011,0.2103,0.7392,0.0076,0.0999,0.1134,0.3003,0.0068,0.0152,0.0244,0.467,0.1828,0.163,2.4928,7,806363936,806358304,1,0,116476604,632,622,1,1,0,0,0
632,0.0457,1.6038,0.7294,0.0026,0.7265,0.7137,0.01,0.0014,0.2875,0.8496,0.0126,0.1732,0.1446,0.2268,0.004,0.0134,0.0228,0.3389,0.1435,0.1417,2.4323,0,806363936,2095940960,2,0,116476604,633,623,1,1,0,0,0
633,0.0453,1.6395,0.7063,0.0033,0.7024,0.6909,0.0084,0.0013,0.3427,0.9133,0.0109,0.2196,0.1178,0.2179,0.0037,0.0114,0.018,0.3338,0.1225,0.0814,2.3361,1,806363936,2095941664,0,0,116476604,634,624,1,1,0,0,0
634,0.0412,1.2163,0.6698,0.0028,0.6668,0.6598,0.0046,0.0013,0.2217,0.529,0.0079,0.1131,0.0621,0.1197,0.0041,0.0109,0.017,0.3543,0.1639,0.129,2.0593,2,806363936,2095931104,1,0,116476604,635,625,1,1,0,0,0
635,0.0532,1.4524,0.6482,0.003,0.645,0.6329,0.0087,0.0017,0.3492,0.7846,0.0113,0.1994,0.0786,0.1409,0.0041,0.0119,0.0175,0.331,0.1,0.0772,2.1237,3,806363936,806366752,2,0,116476604,636,626,1,1,0,0,0
636,0.0443,1.5328,0.7495,0.0027,0.7466,0.7344,0.0097,0.0012,0.3471,0.7631,0.0105,0.1797,0.0812,0.1398,0.0039,0.0121,0.0183,0.3122,0.103,0.1483,2.2492,4,806363936,806361824,0,0,116476604,637,627,1,1,0,0,0
637,0.0406,86.1702,85.277,0.0025,85.2743,85.2592,0.0122,0.0013,0.339,0.8752,0.0102,0.1831,0.1758,0.1601,0.0061,0.012,0.0128,0.3067,0.1104,0.0871,86.8255,5,806363936,806373088,1,0,116476604,638,628,1,1,0,0,0
638,0.0441,27.8631,27.006,0.0023,27.0035,26.9887,0.0122,0.0011,0.2697,0.8368,0.0109,0.1827,0.1458,0.2204,0.0062,0.0131,0.0172,0.384,0.1135,0.1441,28.6606,6,806363936,806373792,2,0,116476604,639,629,1,1,0,0,0
639,0.0394,17.7744,17.0539,0.0021,17.0516,17.0407,0.0089,0.0007,0.2378,0.6997,0.0087,0.1598,0.128,0.1598,0.0049,0.0126,0.0203,0.2882,0.1095,0.0931,18.4175,7,806363936,806358304,0,0,116476604,640,630,1,1,0,0,0
640,0.0407,27.2001,25.9793,0.0024,25.9767,25.9501,0.0224,0.0013,0.5392,1.1844,0.0193,0.2183,0.127,0.2728,0.0071,0.0218,0.0355,0.5166,0.3041,0.2533,28.5414,0,806363936,2095940960,1,0,116476604,641,631,1,1,0,0,0
641,0.0584,1.41,0.7047,0.0025,0.7019,0.6904,0.0091,0.0011,0.2337,0.6859,0.0081,0.0999,0.1462,0.1916,0.0055,0.0117,0.0176,0.283,0.1026,0.0841,2.0428,1,806363936,2095941664,2,0,116476604,642,632,1,1,0,0,0
642,0.1061,2.4146,1.2411,0.0065,1.2339,1.219,0.0117,0.0021,0.3785,1.1435,0.0326,0.2268,0.156,0.3393,0.0092,0.018,0.0318,0.5971,0.2518,0.1665,3.7492,2,806363936,2095931104,0,0,116476604,643,633,1,1,0,0,0
643,0.0486,2.286,1.1409,0.0037,1.1368,1.125,0.0092,0.0012,0.3721,1.1138,0.0567,0.277,0.1402,0.2616,0.0053,0.0122,0.0397,0.571,0.203,0.1559,3.4588,3,806363936,806366752,1,0,116476604,644,634,1,1,0,0,0
644,0.0487,1.2714,0.7203,0.0036,0.7161,0.7065,0.0074,0.0013,0.2275,0.5349,0.0084,0.1058,0.053,0.1358,0.004,0.0089,0.0152,0.2597,0.1096,0.0872,1.8819,4,806363936,806361824,2,0,116476604,645,635,1,1,0,0,0
645,0.1252,2.8369,1.4511,0.007,1.4432,1.4288,0.0104,0.0025,0.5789,1.3528,0.0219,0.287,0.2109,0.2452,0.0078,0.0187,0.0352,0.5771,0.2389,0.1717,4.1585,5,806363936,806373088,0,0,116476604,646,636,1,1,0,0,0
646,0.1074,2.2035,1.3824,0.0051,1.3767,1.3712,0.0038,0.0014,0.3669,0.8033,0.0146,0.1541,0.0903,0.1723,0.0043,0.0048,0.0276,0.4748,0.2272,0.1889,3.3797,6,806363936,806373792,1,0,116476604,647,637,1,1,0,0,0
647,0.0607,1.9851,1.026,0.0055,1.0199,1.0014,0.0151,0.0014,0.3666,0.9309,0.0124,0.1895,0.1466,0.2096,0.0052,0.0175,0.0219,0.4869,0.1805,0.1284,2.9939,7,806363936,806358304,2,0,116476604,648,638,1,1,0,0,0
648,0.0928,2.229,1.095,0.0059,1.0885,1.0714,0.0138,0.0014,0.3693,1.1108,0.0272,0.2739,0.1724,0.2599,0.0071,0.0144,0.0206,0.4462,0.1621,0.1157,3.1815,0,806363936,2095940960,0,0,116476604,649,639,1,1,0,0,0
649,0.0586,1.8274,0.8656,0.0052,0.86,0.8464,0.0104,0.0013,0.3254,0.9358,0.0116,0.1647,0.1529,0.2687,0.0115,0.0169,0.0232,0.4662,0.2214,0.2471,3.051,1,806363936,2095941664,1,0,116476604,650,640,1,1,0,0,0
650,0.045,1.3998,0.7143,0.0026,0.7114,0.6997,0.0093,0.0011,0.207,0.6514,0.0077,0.1023,0.1573,0.17,0.0064,0.019,0.0321,0.3783,0.1589,0.3035,2.4681,2,806363936,2095931104,2,0,116476604,651,641,1,1,0,0,0
651,0.0407,1.3013,0.6889,0.0021,0.6866,0.6741,0.01,0.0012,0.2087,0.583,0.0076,0.1118,0.0978,0.1538,0.0026,0.0165,0.0256,0.2854,0.1575,0.112,2.0328,3,806363936,806366752,0,0,116476604,652,642,1,1,0,0,0
652,0.0425,1.4716,0.6598,0.0026,0.6569,0.6455,0.0076,0.002,0.2941,0.7969,0.0104,0.2066,0.1319,0.1507,0.0024,0.0088,0.0147,0.2388,0.1106,0.0965,2.0633,4,806363936,806361824,1,0,116476604,653,643,1,1,0,0,0
653,0.0744,1.8564,1.1751,0.0033,1.1714,1.1584,0.0092,0.0021,0.3027,0.6519,0.0132,0.1292,0.064,0.131,0.0114,0.0177,0.0247,0.4099,0.1543,0.1379,2.7828,5,806363936,806373088,2,0,116476604,654,644,1,1,0,0,0
654,0.0502,1.7388,0.7528,0.0038,0.7485,0.7348,0.011,0.0012,0.3246,0.9629,0.0109,0.2088,0.1607,0.2484,0.0086,0.0148,0.021,0.3513,0.1385,0.1187,2.5141,6,806363936,806373792,0,0,116476604,655,645,1,1,0,0,0
655,0.0422,1.5271,0.6623,0.0025,0.6595,0.6483,0.0083,0.002,0.2705,0.8466,0.008,0.2334,0.1697,0.1568,0.0074,0.0109,0.0176,0.3386,0.1264,0.0849,2.2284,7,806363936,806358304,1,0,116476604,656,646,1,1,0,0,0
656,0.0428,1.3887,0.7053,0.0027,0.7024,0.6905,0.0094,0.0011,0.2357,0.663,0.0073,0.1071,0.0754,0.2314,0.0054,0.013,0.0191,0.2848,0.1052,0.0716,1.9863,0,806363936,2095940960,2,0,116476604,657,647,1,1,0,0,0
657,0.0456,1.2629,0.5984,0.0036,0.5946,0.5877,0.0056,0.0009,0.207,0.6469,0.0072,0.1521,0.1109,0.1644,0.0046,0.01,0.0185,0.329,0.114,0.154,2.0178,1,806363936,2095941664,0,0,116476604,658,648,1,1,0,0,0
658,0.0412,1.5236,0.9164,0.0025,0.9134,0.9006,0.0104,0.0012,0.2723,0.5921,0.0078,0.101,0.0506,0.1564,0.0034,0.0089,0.0155,0.3353,0.1767,0.0998,2.3015,2,806363936,2095931104,1,0,116476604,659,649,1,1,0,0,0
659,0.0418,90.9613,90.1427,0.0025,90.14,90.1197,0.0176,0.0011,0.3286,0.7986,0.0104,0.139,0.1242,0.1892,0.0063,0.0122,0.0184,0.3651,0.1084,0.0792,91.6599,3,806363936,806366752,2,0,116476604,660,650,1,1,0,0,0
660,0.0402,19.0845,17.4818,0.0025,17.479,17.4399,0.0332,0.0026,0.5105,1.5746,0.0179,0.3204,0.2496,0.4641,0.0104,0.0169,0.0267,0.6442,0.2378,0.2265,20.4132,4,806363936,806361824,0,0,116476604,661,651,1,1,0,0,0
661,0.0488,11.795,10.0858,0.0028,10.0828,10.0537,0.0238,0.0023,0.6069,1.672,0.0175,0.3066,0.2605,0.4667,0.0123,0.0244,0.0301,0.6276,0.2289,0.1397,13.0342,5,806363936,806373088,1,0,116476604,662,652,1,1,0,0,0
662,0.0575,17.7206,16.5343,0.0032,16.5308,16.5108,0.0161,0.0016,0.4862,1.1538,0.0192,0.217,0.1639,0.26,0.0066,0.0191,0.0324,0.5463,0.2082,0.1381,18.8542,6,806363936,806373792,2,0,116476604,663,653,1,1,0,0,0
663,0.0502,1.3088,0.6777,0.0026,0.6747,0.6656,0.0071,0.0011,0.1948,0.6161,0.0079,0.0908,0.0883,0.2305,0.0033,0.0084,0.014,0.2619,0.1098,0.0646,1.892,7,806363936,806358304,0,0,116476604,664,654,1,1,0,0,0
664,0.0567,12.2319,8.7389,0.003,8.7356,8.6823,0.0428,0.0049,1.0927,3.408,0.0368,0.6111,0.547,1.0879,0.0288,0.0564,0.0725,1.8131,0.5045,0.3294,15.2931,0,806363936,2095940960,1,0,116476604,665,655,1,1,0,0,0
665,0.0435,1.5209,0.6644,0.0035,0.6607,0.6493,0.0092,0.0009,0.2676,0.8329,0.0077,0.1572,0.1302,0.2573,0.0121,0.0152,0.0196,0.4012,0.1177,0.0864,2.291,1,806363936,2095941664,2,0,116476604,666,656,1,1,0,0,0
666,0.0929,9.0017,8.1265,0.0095,8.1166,8.1002,0.0126,0.0019,0.3413,0.8405,0.0144,0.1609,0.1278,0.1887,0.0066,0.0219,0.035,0.4537,0.1821,0.1677,10.0916,2,806363936,2095931104,0,0,116476604,667,657,1,1,0,0,0
667,0.0396,1.2878,0.6603,0.0022,0.6578,0.6462,0.0092,0.0011,0.2254,0.6061,0.0072,0.0881,0.0614,0.2134,0.01,0.0136,0.0192,0.3743,0.0939,0.064,1.9593,3,806363936,806366752,1,0,116476604,668,658,1,1,0,0,0
668,0.0549,22.3924,21.5093,0.0027,21.5064,21.4893,0.0128,0.002,0.4201,0.8547,0.0173,0.1755,0.0769,0.1608,0.0036,0.0151,0.0333,0.4623,0.1891,0.0969,23.3733,4,806363936,806361824,2,0,116476604,669,659,1,1,0,0,0
669,0.0444,1.5307,0.6947,0.0032,0.6911,0.6787,0.01,0.0008,0.2244,0.8218,0.0197,0.2165,0.1301,0.2264,0.0042,0.0068,0.0153,0.2789,0.111,0.0914,2.1962,5,806363936,806373088,0,0,116476604,670,660,1,1,0,0,0
670,0.0862,5.6435,4.2968,0.0043,4.292,4.2775,0.011,0.0017,0.5442,1.3037,0.0225,0.2445,0.1594,0.325,0.0073,0.0254,0.037,0.4479,0.2481,0.3501,7.0891,6,806363936,806373792,1,0,116476604,671,661,1,1,0,0,0
671,0.0676,2.1105,0.8574,0.0041,0.8528,0.839,0.0104,0.0018,0.448,1.2146,0.0188,0.2483,0.2176,0.2727,0.0082,0.0199,0.0486,0.6321,0.2085,0.1599,3.3959,7,806363936,806358304,2,0,116476604,672,662,1,1,0,0,0
672,0.0465,1.2934,0.6958,0.0034,0.6921,0.6837,0.006,0.0014,0.2427,0.5814,0.0081,0.1371,0.0677,0.1228,0.0026,0.009,0.0158,0.3638,0.1125,0.0845,2.0045,0,806363936,2095940960,0,0,116476604,673,663,1,1,0,0,0
673,0.0577,1.8287,0.8823,0.0051,0.8768,0.8598,0.0142,0.0013,0.3087,0.921,0.0255,0.1767,0.106,0.2953,0.0077,0.0162,0.0212,0.663,0.2137,0.1828,3.1015,1,806363936,2095941664,1,0,116476604,674,664,1,1,0,0,0
674,0.0437,1.4304,0.744,0.0031,0.7404,0.7274,0.0103,0.0012,0.2981,0.6671,0.0106,0.134,0.0749,0.1461,0.0027,0.012,0.0146,0.2956,0.1252,0.0824,2.085,2,806363936,2095931104,2,0,116476604,675,665,1,1,0,0,0
675,0.0452,1.2812,0.6788,0.0025,0.676,0.6686,0.0058,0.0007,0.2171,0.5833,0.0081,0.1372,0.0896,0.1267,0.0039,0.0115,0.0198,0.2735,0.0849,0.0875,1.8669,3,806363936,806366752,0,0,116476604,676,666,1,1,0,0,0
676,0.0583,1.6321,0.9435,0.0027,0.9406,0.9306,0.0078,0.0012,0.2899,0.6521,0.0105,0.1133,0.0462,0.178,0.0138,0.0235,0.0295,0.4413,0.1717,0.2188,2.6932,4,806363936,806361824,1,0,116476604,677,667,1,1,0,0,0
