frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,submit_result,query_result,decoder_copy
88,0.048,8.4317,7.8214,0.0027,7.8181,7.8069,0.0091,0.0008,0.2329,0.5977,0.0137,0.1471,0.0682,0.1304,0.0043,0.0121,0.0201,0.4979,0.2923,0.2716,9.718,0,190672352,2137264160,1,0,116476604,89,84,0,0,0
89,0.0453,1.184,0.7418,0.0021,0.7396,0.7335,0.005,0.0008,0.1898,0.4396,0.0159,0.1118,0.04,0.0803,0.0014,0.0026,0.0138,0.2213,0.1343,0.155,1.8354,1,190672352,2137255712,2,0,116476604,90,85,0,0,0
90,0.0444,1.0564,0.653,0.0025,0.6504,0.6422,0.0061,0.001,0.2014,0.3979,0.0197,0.0836,0.0313,0.0596,0.0018,0.0051,0.0134,0.1859,0.1081,0.1378,1.6183,2,190672352,2137256416,0,0,116476604,91,86,0,0,0
91,0.0595,6.6993,5.9744,0.0029,5.9715,5.9602,0.0083,0.0014,0.3037,0.7127,0.0127,0.1398,0.0665,0.1835,0.0054,0.0113,0.016,0.1994,0.1237,0.1534,7.3324,3,190672352,2137264864,1,0,116476604,92,87,0,0,0
92,0.0373,22.3924,21.545,0.0019,21.5429,21.5302,0.0097,0.0014,0.2617,0.8328,0.0127,0.2221,0.1295,0.2001,0.0058,0.0137,0.0204,0.3497,0.1944,0.2198,23.3314,0,190672352,2137264160,2,0,116476604,93,88,0,0,0
93,0.0418,22.7665,22.0359,0.0022,22.0337,22.0214,0.0089,0.0016,0.324,0.7202,0.0128,0.1988,0.0746,0.1064,0.0026,0.01,0.0142,0.2264,0.1357,0.1549,23.4309,1,190672352,2137255712,0,0,116476604,94,89,0,0,0
94,0.0372,14.3186,13.6618,0.0022,13.6596,13.65,0.0069,0.0008,0.2692,0.6434,0.0148,0.1599,0.0687,0.1261,0.0037,0.0125,0.019,0.3208,0.1263,0.1469,15.0443,2,190672352,2137256416,1,0,116476604,95,90,0,0,0
95,0.0373,23.6908,22.9159,0.0025,22.9134,22.898,0.0119,0.0017,0.2793,0.7569,0.0116,0.2062,0.1167,0.1368,0.0053,0.0172,0.0239,0.3612,0.2134,0.4623,24.9715,3,190672352,2137264864,2,0,116476604,96,91,0,0,0
96,0.0535,21.8844,21.2473,0.0025,21.2446,21.2311,0.0106,0.0015,0.27,0.625,0.0123,0.1405,0.0695,0.1276,0.004,0.0115,0.0181,0.3206,0.1812,0.194,22.7585,0,190672352,2137264160,0,0,116476604,97,92,0,0,0
97,0.0383,21.2324,20.2373,0.0024,20.2348,20.2163,0.0151,0.0015,0.3388,0.9787,0.0144,0.2157,0.0863,0.3174,0.0052,0.0152,0.0205,0.3318,0.1847,0.2134,22.1633,1,190672352,2137255712,1,0,116476604,98,93,0,0,0
98,0.0535,17.7635,16.5557,0.0032,16.5525,16.5291,0.0172,0.003,0.4987,1.1893,0.0227,0.2831,0.1454,0.2301,0.007,0.0175,0.0273,0.5258,0.3093,0.3209,19.1579,2,190672352,2137256416,2,0,116476604,99,94,0,0,0
99,0.1057,4.9389,4.4376,0.0037,4.4338,4.4218,0.009,0.0011,0.2475,0.4899,0.0116,0.108,0.042,0.0778,0.0023,0.0104,0.0179,0.2419,0.1311,0.1549,5.6741,3,190672352,2137264864,0,0,116476604,100,95,0,0,0
100,0.0396,24.8525,24.2643,0.0023,24.2618,24.2474,0.0113,0.0016,0.2733,0.578,0.012,0.1198,0.0537,0.1158,0.0027,0.0095,0.0158,0.2471,0.1785,0.18,25.64,0,190672352,2137264160,1,0,116476604,101,96,0,0,0
101,0.0511,12.1611,11.3996,0.0024,11.3972,11.3826,0.0113,0.0015,0.3687,0.7481,0.0143,0.1527,0.0706,0.1367,0.0038,0.0127,0.0179,0.2467,0.1213,0.1497,12.831,1,190672352,2137255712,2,0,116476604,102,97,0,0,0
102,0.0356,12.8481,12.2243,0.0027,12.2216,12.2084,0.0104,0.0013,0.2587,0.6125,0.0121,0.1416,0.0685,0.1269,0.0038,0.0108,0.0171,0.3121,0.1361,0.1555,13.5816,2,190672352,2137256416,0,0,116476604,103,98,0,0,0
103,0.0399,22.3538,21.7889,0.0021,21.7867,21.7724,0.0112,0.0015,0.2772,0.5554,0.0162,0.1154,0.0494,0.0936,0.0027,0.0092,0.0155,0.251,0.159,0.1941,23.1097,3,190672352,2137264864,1,0,116476604,104,99,0,0,0
104,0.0364,23.9639,23.3591,0.0026,23.3564,23.3417,0.0105,0.0022,0.3054,0.5936,0.0129,0.1175,0.0528,0.101,0.003,0.0105,0.0165,0.2673,0.1577,0.1916,24.7279,0,190672352,2137264160,2,0,116476604,105,100,0,0,0
105,0.0379,23.5608,22.8256,0.0019,22.8236,22.8092,0.0111,0.0015,0.3138,0.7228,0.0152,0.165,0.0763,0.1469,0.0045,0.0118,0.0197,0.3494,0.2174,0.2347,24.5468,1,190672352,2137255712,0,0,116476604,106,101,0,0,0
106,0.0373,24.8148,24.2358,0.0021,24.2336,24.2207,0.0096,0.0015,0.2871,0.5667,0.012,0.116,0.0519,0.0961,0.0028,0.0121,0.0202,0.2789,0.175,0.1926,25.6162,2,190672352,2137256416,1,0,116476604,107,102,0,0,0
107,0.0392,13.8517,13.0525,0.0026,13.0499,13.0353,0.0115,0.0016,0.3217,0.7876,0.014,0.2285,0.0752,0.1429,0.0043,0.0113,0.017,0.2795,0.1195,0.1524,14.5359,3,190672352,2137264864,2,0,116476604,108,103,0,0,0
108,0.037,23.6094,22.7784,0.0022,22.776,22.7609,0.0121,0.0015,0.3035,0.8153,0.0144,0.2481,0.1122,0.131,0.0051,0.0147,0.0213,0.3101,0.1508,0.175,24.3986,0,190672352,2137264160,0,0,116476604,109,104,0,0,0
109,0.0496,11.0924,10.5447,0.0024,10.5422,10.5275,0.0115,0.0015,0.2465,0.5369,0.011,0.0974,0.0426,0.1365,0.0024,0.0103,0.0167,0.239,0.1305,0.1493,11.7556,1,190672352,2137255712,1,0,116476604,110,105,0,0,0
110,0.038,25.2419,24.4836,0.0021,24.4815,24.467,0.0118,0.0011,0.2927,0.7466,0.0118,0.204,0.0975,0.1367,0.0031,0.0109,0.0181,0.3925,0.1862,0.1794,26.1552,2,190672352,2137256416,2,0,116476604,111,106,0,0,0
111,0.0778,21.7968,21.0789,0.0026,21.0762,21.0616,0.0112,0.0015,0.2862,0.706,0.0136,0.1446,0.0681,0.1884,0.0038,0.0114,0.0185,0.3264,0.2026,0.19,22.7215,3,190672352,2137264864,0,0,116476604,112,107,0,0,0
112,0.0539,10.5894,10.1358,0.0024,10.1332,10.1238,0.0074,0.001,0.2189,0.4434,0.0108,0.0993,0.0378,0.0739,0.0022,0.0097,0.0166,0.2409,0.1237,0.1385,11.2413,0,190672352,2137264160,1,0,116476604,113,108,0,0,0
113,0.0398,14.0559,13.3547,0.0021,13.3525,13.3393,0.0101,0.0015,0.3394,0.6895,0.0123,0.1395,0.068,0.1256,0.0039,0.0113,0.0184,0.2077,0.1278,0.1497,14.6789,1,190672352,2137255712,2,0,116476604,114,109,0,0,0
114,0.0408,12.1787,11.4009,0.0019,11.3989,11.3851,0.0104,0.0016,0.317,0.7693,0.0269,0.1495,0.069,0.2019,0.004,0.0081,0.0173,0.2233,0.1184,0.1589,12.8169,2,190672352,2137256416,0,0,116476604,115,110,0,0,0
115,0.0374,23.0059,22.4032,0.0023,22.4009,22.3885,0.009,0.0015,0.2608,0.5931,0.0123,0.142,0.0681,0.1065,0.0024,0.0094,0.0145,0.2354,0.1422,0.1673,23.6952,3,190672352,2137264864,1,0,116476604,116,111,0,0,0
116,0.0392,12.1609,11.7748,0.0026,11.772,11.7638,0.0063,0.0009,0.1766,0.378,0.0094,0.0851,0.0361,0.0684,0.002,0.0078,0.0141,0.1952,0.1219,0.143,12.7515,0,190672352,2137264160,2,0,116476604,117,112,0,0,0
117,0.0381,12.3679,11.7482,0.0019,11.7463,11.7312,0.012,0.0015,0.2625,0.6143,0.0271,0.1566,0.0733,0.0913,0.0023,0.0052,0.013,0.1857,0.1244,0.1385,12.9458,1,190672352,2137255712,0,0,116476604,118,113,0,0,0
118,0.0388,13.2835,12.6715,0.0021,12.6694,12.6566,0.01,0.0014,0.2422,0.6021,0.0089,0.1347,0.0664,0.1461,0.0032,0.0095,0.0173,0.3181,0.165,0.1554,14.0789,2,190672352,2137256416,1,0,116476604,119,114,0,0,0
119,0.0618,21.4241,20.7183,0.0025,20.7157,20.7019,0.0107,0.0014,0.2601,0.6911,0.0133,0.1765,0.1035,0.1313,0.0053,0.0142,0.0211,0.3337,0.1681,0.162,22.2509,3,190672352,2137264864,2,0,116476604,120,115,0,0,0
120,0.0675,7.7651,7.134,0.0022,7.1314,7.1183,0.0101,0.0014,0.2616,0.6182,0.0121,0.1418,0.07,0.1277,0.004,0.012,0.0189,0.264,0.1186,0.1376,8.4449,0,190672352,2137264160,0,0,116476604,121,116,0,0,0
121,0.0369,13.4791,12.7392,0.0023,12.7368,12.7219,0.0115,0.0015,0.3084,0.728,0.0138,0.1612,0.1096,0.1301,0.004,0.0112,0.0186,0.3162,0.2012,0.1971,14.3676,1,190672352,2137255712,1,0,116476604,122,117,0,0,0
122,0.0384,24.1929,23.5613,0.0022,23.5591,23.5457,0.0101,0.0014,0.284,0.6249,0.0263,0.1503,0.068,0.0926,0.0027,0.0064,0.0149,0.2477,0.1554,0.1839,24.9287,2,190672352,2137256416,2,0,116476604,123,118,0,0,0
123,0.0662,10.8403,10.1158,0.0029,10.1128,10.099,0.0107,0.0015,0.3194,0.7115,0.0124,0.1447,0.0714,0.1595,0.0033,0.0125,0.019,0.3607,0.206,0.2094,11.8239,3,190672352,2137264864,0,0,116476604,124,119,0,0,0
124,0.0386,13.9227,13.3518,0.0025,13.3492,13.3361,0.01,0.0013,0.2393,0.5603,0.0088,0.1375,0.0653,0.1055,0.0032,0.0104,0.0162,0.2122,0.1266,0.1441,14.5452,0,190672352,2137264160,1,0,116476604,125,120,0,0,0
125,0.0566,11.4857,10.9775,0.0022,10.9753,10.9617,0.0105,0.0013,0.2593,0.4996,0.0123,0.1181,0.0373,0.0698,0.002,0.0084,0.0728,0.2025,0.1831,0.2824,12.4205,1,190672352,2137255712,2,0,116476604,126,121,0,0,0
126,0.0378,13.133,12.3423,0.0021,12.3402,12.327,0.0103,0.0014,0.2876,0.7755,0.0122,0.1425,0.0699,0.2508,0.0115,0.0145,0.0207,0.3644,0.1801,0.2674,14.1353,2,190672352,2137256416,0,0,116476604,127,122,0,0,0
127,0.0361,24.2536,23.675,0.0023,23.6726,23.6589,0.011,0.0014,0.263,0.5694,0.0121,0.1415,0.0692,0.0803,0.0023,0.0085,0.0146,0.2162,0.1311,0.1488,24.8833,3,190672352,2137264864,1,0,116476604,128,123,0,0,0
128,0.0428,23.6541,22.958,0.0027,22.9552,22.9415,0.0106,0.0016,0.2727,0.691,0.0118,0.1447,0.0989,0.1523,0.0096,0.0046,0.0168,0.3492,0.1828,0.2084,24.5744,0,190672352,2137264160,2,0,116476604,129,124,0,0,0
129,0.0632,11.0441,10.439,0.0026,10.4363,10.4214,0.0116,0.0016,0.3386,0.5958,0.0149,0.0955,0.0476,0.0953,0.0028,0.009,0.0163,0.2248,0.1342,0.1648,11.7489,1,190672352,2137255712,0,0,116476604,130,125,0,0,0
130,0.0412,21.3099,20.4701,0.0028,20.4671,20.4537,0.0106,0.0013,0.2648,0.8316,0.0285,0.3061,0.0987,0.1291,0.0035,0.0077,0.0148,0.2037,0.1222,0.1538,21.9261,2,190672352,2137256416,1,0,116476604,131,126,0,0,0
131,0.0522,13.7458,12.886,0.0026,12.8834,12.8737,0.0075,0.0009,0.289,0.8442,0.0148,0.2493,0.1284,0.1562,0.0054,0.0148,0.0205,0.3119,0.1272,0.2098,14.552,3,190672352,2137264864,2,0,116476604,132,127,0,0,0
132,0.0387,22.2576,21.6184,0.0018,21.6165,21.603,0.0106,0.0013,0.262,0.6328,0.0263,0.1497,0.0695,0.1216,0.0029,0.0062,0.0149,0.2565,0.154,0.1727,22.9879,0,190672352,2137264160,0,0,116476604,133,128,0,0,0
133,0.3882,19.0243,18.3092,0.02,18.2886,18.2737,0.0113,0.0016,0.3712,0.7055,0.0126,0.1437,0.068,0.1065,0.0025,0.0088,0.0153,0.2203,0.1333,0.1538,20.0224,1,190672352,2137255712,1,0,116476604,134,129,0,0,0
134,0.046,21.3031,20.5594,0.0022,20.5571,20.5387,0.0149,0.0018,0.3476,0.7338,0.0154,0.1712,0.0767,0.119,0.0029,0.0094,0.0163,0.2475,0.1484,0.2011,22.0633,2,190672352,2137256416,2,0,116476604,135,130,0,0,0
135,0.0377,12.0854,11.6337,0.002,11.6316,11.6189,0.0106,0.0008,0.2171,0.4436,0.0101,0.0941,0.0381,0.0814,0.0023,0.0076,0.0141,0.1954,0.1233,0.1547,12.6894,3,190672352,2137264864,0,0,116476604,136,131,0,0,0
136,0.0391,25.5298,24.8738,0.0028,24.871,24.8558,0.012,0.0017,0.3091,0.6455,0.0128,0.1272,0.0563,0.136,0.0032,0.0101,0.0172,0.2719,0.1547,0.1686,26.2795,0,190672352,2137264160,1,0,116476604,137,132,0,0,0
137,0.0479,18.1189,16.2947,0.0026,16.2918,16.2404,0.0395,0.006,0.8986,1.8023,0.0287,0.3761,0.1959,0.291,0.0089,0.0213,0.0309,0.6268,0.3419,0.3465,19.7102,1,190672352,2137255712,2,0,116476604,138,133,0,0,0
138,0.0384,4.8632,4.2675,0.0019,4.2655,4.2521,0.0103,0.0016,0.2645,0.5872,0.0126,0.1556,0.0583,0.0925,0.0028,0.0074,0.0133,0.1987,0.1488,0.1557,5.5342,2,190672352,2137256416,0,0,116476604,139,134,0,0,0
139,0.0386,23.9541,23.2469,0.0022,23.2446,23.2301,0.0113,0.0015,0.3102,0.6952,0.015,0.1544,0.0709,0.1396,0.0042,0.0113,0.019,0.2933,0.1351,0.1755,24.7001,3,190672352,2137264864,1,0,116476604,140,135,0,0,0
140,0.0364,19.8109,18.0521,0.0022,18.0497,18.0272,0.0167,0.0031,0.7746,1.7398,0.0225,0.3516,0.2195,0.3617,0.0078,0.0178,0.0257,0.6658,0.2578,0.2416,21.1986,0,190672352,2137264160,2,0,116476604,141,136,0,0,0
141,0.2231,11.0768,10.3033,0.0187,10.2841,10.2671,0.0129,0.0017,0.3458,0.7579,0.0163,0.1642,0.0785,0.1475,0.0044,0.0147,0.0234,0.3851,0.2576,0.2236,12.3143,1,190672352,2137255712,0,0,116476604,142,137,0,0,0
142,0.0513,19.9499,18.8446,0.003,18.8416,18.8187,0.0175,0.0026,0.4424,1.09,0.02,0.2908,0.141,0.1886,0.0056,0.0147,0.0222,0.4002,0.2235,0.2324,21.0196,2,190672352,2137256416,1,0,116476604,143,138,0,0,0
143,0.0746,5.3972,4.6954,0.0032,4.6922,4.6774,0.0114,0.0016,0.3203,0.6933,0.0127,0.146,0.0707,0.1408,0.002,0.008,0.0137,0.1934,0.1124,0.2164,6.1011,3,190672352,2137264864,2,0,116476604,144,139,0,0,0
144,0.0482,21.5711,20.5925,0.0023,20.5901,20.5753,0.0113,0.0015,0.3365,0.9646,0.0145,0.2543,0.1741,0.1795,0.0046,0.0135,0.0179,0.258,0.1402,0.1655,22.2976,0,190672352,2137264160,0,0,116476604,145,140,0,0,0
145,0.0529,24.0109,23.2894,0.0023,23.287,23.2725,0.0108,0.0018,0.3243,0.7101,0.0129,0.1513,0.0757,0.1401,0.0044,0.0108,0.0187,0.3437,0.1411,0.163,24.8268,1,190672352,2137255712,1,0,116476604,146,141,0,0,0
146,0.0885,19.4553,18.2287,0.0042,18.2245,18.2011,0.0192,0.0019,0.392,1.2021,0.0158,0.3595,0.163,0.262,0.0081,0.0237,0.0297,0.6398,0.2898,0.2585,20.9291,2,190672352,2137256416,2,0,116476604,147,142,0,0,0
147,0.0914,5.6989,4.9472,0.0021,4.945,4.9313,0.011,0.0017,0.3396,0.7447,0.0121,0.1952,0.0878,0.1038,0.005,0.0068,0.0198,0.323,0.2008,0.1965,6.6439,3,190672352,2137264864,0,0,116476604,148,143,0,0,0
148,0.0378,20.0969,18.9472,0.0024,18.9446,18.9244,0.0167,0.0019,0.3874,1.1261,0.0152,0.3609,0.129,0.223,0.0089,0.0225,0.0308,0.4937,0.2481,0.2477,21.2939,0,190672352,2137264160,1,0,116476604,149,144,0,0,0
149,0.0707,5.2076,4.6569,0.0054,4.6514,4.6381,0.0105,0.0016,0.2898,0.5371,0.015,0.1062,0.0423,0.0811,0.0023,0.0124,0.0236,0.4346,0.2296,0.2209,6.3099,1,190672352,2137255712,2,0,116476604,150,145,0,0,0
150,0.0822,5.4928,4.915,0.0057,4.9092,4.8935,0.0131,0.0012,0.3165,0.566,0.0115,0.1288,0.0379,0.069,0.0018,0.0109,0.019,0.3565,0.1958,0.2257,6.4978,2,190672352,2137256416,0,0,116476604,151,146,0,0,0
151,0.0905,1.9828,1.2749,0.0031,1.2715,1.2602,0.0084,0.0022,0.2856,0.6845,0.0176,0.1488,0.0453,0.1746,0.0121,0.0216,0.0361,0.4192,0.273,0.1924,3.164,3,190672352,2137264864,1,0,116476604,152,147,0,0,0
152,0.0548,1.3819,0.8235,0.004,0.8193,0.8087,0.0077,0.0016,0.2555,0.5479,0.012,0.123,0.0571,0.0964,0.003,0.0101,0.0166,0.2852,0.1506,0.1761,2.1885,0,190672352,2137264160,2,0,116476604,153,148,0,0,0
153,0.0549,1.6546,0.874,0.0055,0.8684,0.8579,0.0077,0.0014,0.3557,0.7694,0.0123,0.1797,0.0668,0.1502,0.0038,0.0104,0.0161,0.4197,0.2064,0.1791,2.7128,1,190672352,2137255712,0,0,116476604,154,149,0,0,0
154,0.0645,6.7274,5.9905,0.0031,5.9874,5.9621,0.0112,0.0118,0.314,0.7252,0.0117,0.1378,0.1011,0.1538,0.0055,0.0111,0.0178,0.3322,0.1625,0.1694,7.5672,2,190672352,2137256416,1,0,116476604,155,150,0,0,0
155,0.0873,4.7045,3.9762,0.0042,3.9719,3.9556,0.0126,0.0018,0.3086,0.7143,0.0168,0.1707,0.0743,0.1382,0.0045,0.0133,0.0217,0.2369,0.2743,0.3778,5.9267,3,190672352,2137264864,2,0,116476604,156,151,0,0,0
156,0.0787,16.0741,15.0007,0.0038,14.9968,14.9711,0.0211,0.0022,0.4341,1.0581,0.02,0.1917,0.1594,0.2461,0.0056,0.0146,0.0232,0.3783,0.219,0.2553,17.1702,0,190672352,2137264160,0,0,116476604,157,152,0,0,0
157,0.0922,12.3072,11.5133,0.0093,11.5037,11.4882,0.0117,0.0017,0.346,0.7804,0.0157,0.1624,0.1114,0.1393,0.0043,0.0125,0.0184,0.2376,0.1241,0.1876,13.0497,1,190672352,2137255712,1,0,116476604,158,153,0,0,0
158,0.0398,19.2261,18.1745,0.0025,18.172,18.15,0.0166,0.0025,0.4493,1.0355,0.02,0.2506,0.1176,0.1902,0.0059,0.0155,0.0249,0.4506,0.2433,0.2763,20.4385,2,190672352,2137256416,2,0,116476604,159,154,0,0,0
159,0.1262,8.8742,7.9732,0.0055,7.9676,7.9521,0.0112,0.0016,0.311,0.8844,0.0321,0.2352,0.13,0.1683,0.0066,0.0157,0.0247,0.3881,0.1859,0.1105,9.8051,3,190672352,2137264864,0,0,116476604,160,155,0,0,0
160,0.0394,15.1578,14.4561,0.0022,14.4537,14.4345,0.015,0.0021,0.3175,0.6897,0.0146,0.1599,0.0678,0.1249,0.0041,0.0116,0.0204,0.3296,0.171,0.1854,16.0177,0,190672352,2137264160,1,0,116476604,161,156,0,0,0
161,0.0371,19.7044,18.6248,0.0022,18.6225,18.6001,0.0177,0.0024,0.4528,1.0619,0.0182,0.2373,0.124,0.2206,0.0073,0.017,0.0258,0.4874,0.2358,0.3144,20.9591,1,190672352,2137255712,2,0,116476604,162,157,0,0,0
162,0.1046,5.5656,4.9305,0.0034,4.927,4.9132,0.0103,0.0018,0.2453,0.6237,0.0129,0.141,0.0748,0.1435,0.0046,0.0103,0.0163,0.3079,0.1628,0.1806,6.4434,2,190672352,2137256416,0,0,116476604,163,158,0,0,0
163,0.0499,21.4786,20.8409,0.0029,20.838,20.8249,0.0101,0.0015,0.2653,0.6261,0.0123,0.1433,0.071,0.1291,0.004,0.011,0.0184,0.2646,0.1323,0.1444,22.1781,3,190672352,2137264864,1,0,116476604,164,159,0,0,0
164,0.0471,22.1676,21.4369,0.002,21.4346,21.4141,0.0169,0.0015,0.3033,0.7169,0.014,0.1807,0.0772,0.1365,0.0041,0.0135,0.0317,0.3102,0.1339,0.1509,22.9318,0,190672352,2137264160,2,0,116476604,165,160,0,0,0
165,0.1066,10.5664,9.9575,0.0033,9.9542,9.9404,0.0095,0.0021,0.3192,0.5984,0.0111,0.127,0.0458,0.0917,0.0029,0.0097,0.0166,0.2326,0.1395,0.1307,11.2694,1,190672352,2137255712,0,0,116476604,166,161,0,0,0
166,0.0382,23.9319,23.0807,0.0021,23.0786,23.0637,0.0117,0.0016,0.3077,0.8358,0.0126,0.2535,0.1164,0.1396,0.005,0.0145,0.0218,0.3449,0.1554,0.2452,24.8455,2,190672352,2137256416,1,0,116476604,167,162,0,0,0
167,0.0395,23.1025,22.3972,0.0023,22.3948,22.3798,0.0117,0.0015,0.335,0.6974,0.0272,0.1309,0.1041,0.0966,0.0027,0.0074,0.0188,0.2515,0.144,0.1596,23.8251,3,190672352,2137264864,2,0,116476604,168,163,0,0,0
168,0.0412,22.7487,22.1372,0.0025,22.1346,22.1192,0.0121,0.0016,0.2613,0.6001,0.0111,0.1122,0.0457,0.1665,0.0026,0.0111,0.0192,0.2663,0.1297,0.1397,23.4388,0,190672352,2137264160,0,0,116476604,169,164,0,0,0
169,0.0509,13.4296,12.8418,0.0022,12.8395,12.8242,0.0118,0.0015,0.31,0.5775,0.0137,0.1446,0.0366,0.07,0.0021,0.01,0.0169,0.2314,0.1119,0.1236,14.0407,1,190672352,2137255712,1,0,116476604,170,165,0,0,0
170,0.038,14.5222,13.6341,0.0024,13.6316,13.6229,0.0066,0.0007,0.2111,0.8769,0.0097,0.0926,0.3881,0.1714,0.0034,0.0105,0.0173,0.2352,0.1152,0.1321,15.1453,2,190672352,2137256416,2,0,116476604,171,166,0,0,0
171,0.0413,13.3472,12.7774,0.0022,12.7751,12.7621,0.0097,0.0017,0.2741,0.5588,0.0093,0.1331,0.0641,0.0747,0.0029,0.0106,0.0161,0.2151,0.1285,0.1474,13.9861,3,190672352,2137264864,0,0,116476604,172,167,0,0,0
172,0.0371,12.7238,12.1558,0.0021,12.1535,12.1403,0.0104,0.0014,0.2632,0.5562,0.009,0.1314,0.067,0.0814,0.0036,0.0112,0.0154,0.2056,0.1111,0.1373,13.3151,0,190672352,2137264160,1,0,116476604,173,168,0,0,0
173,0.0382,12.9635,12.375,0.0027,12.3723,12.3552,0.0137,0.0015,0.2753,0.5799,0.0124,0.1527,0.0644,0.0722,0.002,0.0081,0.0141,0.1991,0.1182,0.1437,13.5587,1,190672352,2137255712,2,0,116476604,174,169,0,0,0
174,0.0363,12.1305,11.3518,0.0021,11.3497,11.3363,0.0102,0.0014,0.2495,0.7635,0.0088,0.1734,0.11,0.216,0.005,0.0144,0.022,0.3388,0.1287,0.174,12.9144,2,190672352,2137256416,0,0,116476604,175,170,0,0,0
175,0.0458,12.1531,11.4365,0.0023,11.4341,11.4196,0.0106,0.0022,0.2604,0.7024,0.0079,0.1684,0.1085,0.1503,0.0058,0.0135,0.0208,0.3429,0.1303,0.1626,12.9478,3,190672352,2137264864,1,0,116476604,176,171,0,0,0
176,0.0394,12.8266,11.944,0.0021,11.9418,11.9286,0.0101,0.0014,0.2659,0.8702,0.0131,0.229,0.1619,0.1915,0.0075,0.0119,0.022,0.3485,0.1757,0.1428,13.6441,0,190672352,2137264160,2,0,116476604,177,172,0,0,0
177,0.057,21.8121,20.9834,0.0022,20.9812,20.9615,0.015,0.0025,0.3589,0.8141,0.0175,0.1774,0.0888,0.1647,0.0052,0.0139,0.0224,0.3924,0.2135,0.2152,22.8435,1,190672352,2137255712,0,0,116476604,178,173,0,0,0
178,0.0666,8.1983,7.4204,0.0028,7.4175,7.4025,0.0116,0.0015,0.3111,0.7582,0.0141,0.1645,0.0893,0.1635,0.0146,0.0187,0.0241,0.376,0.1147,0.1296,8.9935,2,190672352,2137256416,1,0,116476604,179,174,0,0,0
179,0.0369,24.4515,23.5711,0.0021,23.569,23.5543,0.0115,0.0015,0.3428,0.8649,0.0144,0.2174,0.1509,0.1332,0.005,0.0146,0.0207,0.3493,0.1817,0.1914,25.3612,3,190672352,2137264864,2,0,116476604,180,175,0,0,0
180,0.0516,3.7986,3.2274,0.0034,3.2238,3.2073,0.0131,0.0018,0.319,0.5624,0.0113,0.0954,0.0436,0.0899,0.0025,0.0084,0.0146,0.2088,0.1127,0.1764,4.4466,0,190672352,2137264160,0,0,116476604,181,176,0,0,0
181,0.036,13.6366,13.2324,0.002,13.2304,13.2217,0.0067,0.0008,0.1911,0.3947,0.0096,0.089,0.0354,0.0667,0.0024,0.009,0.0154,0.2054,0.1123,0.1844,14.2697,1,190672352,2137255712,1,0,116476604,182,177,0,0,0
182,0.0387,14.1157,13.5801,0.0022,13.5778,13.565,0.0101,0.0014,0.264,0.5266,0.0129,0.1425,0.0367,0.0677,0.0021,0.0081,0.0138,0.1914,0.1167,0.1348,14.6947,2,190672352,2137256416,2,0,116476604,183,178,0,0,0
183,0.0843,12.6685,11.9974,0.0101,11.9871,11.9778,0.0071,0.0009,0.2966,0.6595,0.0129,0.1426,0.0703,0.1317,0.0042,0.0109,0.018,0.2918,0.1215,0.1396,13.4099,3,190672352,2137264864,0,0,116476604,184,179,0,0,0
184,0.039,20.641,19.9647,0.0021,19.9625,19.9489,0.0105,0.0014,0.2661,0.6685,0.0258,0.1518,0.0921,0.1277,0.0038,0.0074,0.0175,0.2978,0.174,0.1998,21.4891,0,190672352,2137264160,1,0,116476604,185,180,0,0,0
185,0.0364,21.1911,20.235,0.002,20.2329,20.2171,0.0122,0.0016,0.313,0.9402,0.0155,0.2494,0.1513,0.2035,0.0064,0.0153,0.0214,0.2973,0.2223,0.4129,22.357,1,190672352,2137255712,2,0,116476604,186,181,0,0,0
186,0.1805,11.4823,10.773,0.0033,10.7696,10.7541,0.0119,0.0015,0.3104,0.6975,0.0137,0.161,0.0815,0.1257,0.0039,0.0114,0.02,0.2451,0.1053,0.1234,12.232,2,190672352,2137256416,0,0,116476604,187,182,0,0,0
187,0.0381,15.2078,14.4261,0.002,14.4241,14.4096,0.0111,0.0015,0.3375,0.7696,0.0142,0.1515,0.1336,0.1278,0.004,0.0117,0.0183,0.2351,0.1206,0.1345,15.8387,3,190672352,2137264864,1,0,116476604,188,183,0,0,0
188,0.0357,12.3173,11.8378,0.002,11.8356,11.8225,0.0101,0.0014,0.257,0.4708,0.0087,0.0856,0.0412,0.0752,0.0023,0.0084,0.0143,0.2028,0.1196,0.1353,12.9095,0,190672352,2137264160,2,0,116476604,189,184,0,0,0
189,0.0439,11.9662,11.3778,0.0024,11.3753,11.3623,0.01,0.0014,0.2735,0.5834,0.0286,0.152,0.0591,0.0674,0.002,0.0049,0.014,0.1934,0.1185,0.1464,12.5666,1,190672352,2137255712,0,0,116476604,190,185,0,0,0
