frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
832,0.0396,1.1748,0.646,0.0026,0.6432,0.6347,0.0052,0.0012,0.2039,0.4903,0.0077,0.0928,0.0598,0.1212,0.0043,0.0217,0.0328,0.3127,0.0974,0.1231,1.9038,0,2081825760,1579035872,1,0,116476604,833,823,1,1,0,0,0
833,0.0565,1.3437,0.5935,0.0026,0.5907,0.5796,0.0076,0.0019,0.291,0.7272,0.0118,0.1499,0.1447,0.1256,0.0035,0.013,0.0224,0.3762,0.1605,0.1267,2.2292,1,2081825760,1579037280,2,0,116476604,834,824,1,1,0,0,0
834,0.1709,4.554,2.1574,0.0181,2.1383,2.1048,0.0271,0.003,0.7996,2.3556,0.025,0.5289,0.4116,0.5745,0.0138,0.0263,0.0368,0.8608,0.2654,0.6197,6.8747,2,2081825760,1785561120,0,0,116476604,835,825,1,1,0,0,0
835,0.037,1.2233,0.6678,0.0021,0.6655,0.6543,0.0087,0.0012,0.2117,0.5218,0.0075,0.0834,0.0515,0.1615,0.0055,0.0182,0.0312,0.3036,0.0953,0.0929,1.9178,3,2081825760,1785564640,1,0,116476604,836,826,1,1,0,0,0
836,0.0448,1.4555,0.6392,0.002,0.6369,0.6248,0.0091,0.0015,0.2129,0.7943,0.0082,0.1354,0.1012,0.3294,0.0066,0.014,0.0201,0.2987,0.1097,0.1059,2.1622,4,2081825760,1785563232,2,0,116476604,837,827,1,1,0,0,0
837,0.0871,2.4092,1.0571,0.0088,1.0478,1.0257,0.0177,0.0021,0.5284,1.326,0.0155,0.2538,0.233,0.2861,0.0076,0.0147,0.0391,0.6438,0.2184,0.1688,3.7582,5,2081825760,1785563936,0,0,116476604,838,828,1,1,0,0,0
838,0.0426,1.334,0.6845,0.0023,0.6819,0.6675,0.0117,0.0013,0.2417,0.6163,0.0082,0.1024,0.0898,0.1711,0.0029,0.0178,0.0281,0.2863,0.0906,0.088,1.9709,6,2081825760,1785565344,1,0,116476604,839,829,1,1,0,0,0
839,0.0708,1.4018,0.599,0.0026,0.5961,0.5884,0.0059,0.0006,0.2825,0.78,0.0087,0.1634,0.1303,0.1887,0.0055,0.0126,0.02,0.4279,0.1509,0.0986,2.3239,7,2081825760,1785566048,2,0,116476604,840,830,1,1,0,0,0
840,0.0438,1.3616,0.731,0.0024,0.728,0.7154,0.0101,0.001,0.2053,0.5988,0.0074,0.1281,0.1212,0.1301,0.0058,0.0219,0.0178,0.3091,0.0992,0.1384,2.086,0,2081825760,1579035872,0,0,116476604,841,831,1,1,0,0,0
841,0.0394,1.4923,0.6451,0.002,0.6428,0.6311,0.0093,0.0012,0.3002,0.8243,0.0104,0.1977,0.1261,0.1828,0.0061,0.0145,0.0228,0.4641,0.1552,0.1062,2.4192,1,2081825760,1579037280,1,0,116476604,842,832,1,1,0,0,0
842,0.0377,1.5011,0.6431,0.0021,0.6407,0.6291,0.009,0.0013,0.2792,0.8396,0.0089,0.3021,0.106,0.1399,0.0027,0.0103,0.0218,0.3991,0.138,0.1825,2.4766,2,2081825760,1785561120,2,0,116476604,843,833,1,1,0,0,0
843,0.044,1.5294,0.7045,0.0022,0.7021,0.6902,0.0095,0.0012,0.2533,0.802,0.0098,0.1552,0.1289,0.2476,0.0063,0.0143,0.021,0.3701,0.142,0.3338,2.6099,3,2081825760,1785564640,0,0,116476604,844,834,1,1,0,0,0
844,0.0528,1.4677,0.7436,0.003,0.7402,0.7277,0.0095,0.0012,0.2578,0.7021,0.01,0.1355,0.102,0.1903,0.0059,0.0146,0.0166,0.3477,0.2202,0.1638,2.4913,4,2081825760,1785563232,1,0,116476604,845,835,1,1,0,0,0
845,0.0407,1.3924,0.6434,0.0022,0.641,0.6297,0.0091,0.0011,0.2972,0.7308,0.0091,0.1579,0.0869,0.1731,0.0057,0.0102,0.0185,0.387,0.1716,0.1496,2.2985,5,2081825760,1785563936,2,0,116476604,846,836,1,1,0,0,0
846,0.0467,1.2861,0.6314,0.0024,0.6288,0.6182,0.0083,0.0011,0.2399,0.6272,0.0234,0.1228,0.1038,0.1304,0.0061,0.0184,0.0191,0.3007,0.1017,0.0997,1.9772,6,2081825760,1785565344,0,0,116476604,847,837,1,1,0,0,0
847,0.039,1.2318,0.6253,0.0022,0.6229,0.6166,0.0045,0.0008,0.1806,0.5725,0.0095,0.1027,0.1443,0.1298,0.0048,0.0187,0.0208,0.3021,0.1113,0.1112,1.9334,7,2081825760,1785566048,1,0,116476604,848,838,1,1,0,0,0
848,0.0409,1.3087,0.6763,0.0024,0.6737,0.662,0.0093,0.0011,0.2512,0.6152,0.0099,0.1601,0.0526,0.135,0.0055,0.0102,0.0173,0.3159,0.1156,0.0987,2.0142,0,2081825760,1579035872,2,0,116476604,849,839,1,1,0,0,0
849,0.0387,1.3504,0.5877,0.002,0.5854,0.5747,0.0085,0.0011,0.3125,0.7395,0.0184,0.1964,0.0681,0.1368,0.0065,0.0137,0.0194,0.3529,0.1569,0.1905,2.2911,1,2081825760,1579037280,0,0,116476604,850,840,1,1,0,0,0
850,0.0458,1.4567,0.7227,0.0022,0.7204,0.7096,0.0085,0.001,0.2541,0.7124,0.0096,0.1358,0.1231,0.1799,0.0089,0.0136,0.019,0.2974,0.1908,0.2341,2.4057,2,2081825760,1785561120,1,0,116476604,851,841,1,1,0,0,0
851,0.0384,1.53,0.654,0.002,0.6518,0.6403,0.0092,0.0011,0.2384,0.8559,0.0081,0.3577,0.0908,0.1538,0.0063,0.013,0.0185,0.3574,0.1567,0.2364,2.4887,3,2081825760,1785564640,2,0,116476604,852,842,1,1,0,0,0
852,0.0458,1.7247,1.0105,0.0021,1.0082,0.996,0.0096,0.0011,0.2835,0.696,0.0117,0.1749,0.0791,0.1408,0.0052,0.0108,0.0178,0.4208,0.1908,0.1449,2.7176,4,2081825760,1785563232,0,0,116476604,853,843,1,1,0,0,0
853,0.0386,1.151,0.6119,0.0022,0.6094,0.6016,0.0062,0.001,0.2108,0.5138,0.0069,0.1038,0.066,0.122,0.0038,0.0141,0.0342,0.225,0.1072,0.2199,1.8888,5,2081825760,1785563936,1,0,116476604,854,844,1,1,0,0,0
854,0.0416,1.5848,0.6462,0.0023,0.6437,0.6317,0.0099,0.001,0.258,0.9235,0.0094,0.4046,0.0994,0.1484,0.003,0.0089,0.0149,0.3616,0.1209,0.1868,2.4525,6,2081825760,1785565344,2,0,116476604,855,845,1,1,0,0,0
855,0.042,1.4275,0.6774,0.002,0.6752,0.6636,0.009,0.001,0.2619,0.7261,0.0094,0.161,0.1292,0.1563,0.0072,0.0146,0.023,0.4233,0.1536,0.1263,2.319,7,2081825760,1785566048,0,0,116476604,856,846,1,1,0,0,0
856,0.0429,1.3615,0.7151,0.002,0.7128,0.7048,0.0062,0.0008,0.2149,0.6138,0.0082,0.1517,0.0979,0.1376,0.003,0.0173,0.0336,0.2258,0.0883,0.0915,1.9379,0,2081825760,1579035872,1,0,116476604,857,847,1,1,0,0,0
857,0.0402,1.4389,0.6944,0.0022,0.6919,0.6805,0.0091,0.001,0.2844,0.7259,0.0094,0.1871,0.1194,0.1194,0.0053,0.0109,0.0185,0.4098,0.1741,0.0966,2.3295,1,2081825760,1579037280,2,0,116476604,858,848,1,1,0,0,0
858,0.0593,1.6563,0.8578,0.0033,0.8542,0.8451,0.0068,0.0012,0.2483,0.746,0.0115,0.1323,0.0698,0.2665,0.0172,0.0331,0.0468,0.4041,0.1891,0.1769,2.8227,2,2081825760,1785561120,0,0,116476604,859,849,1,1,0,0,0
859,0.0522,1.2591,0.7216,0.0029,0.7184,0.7083,0.008,0.0009,0.2166,0.4975,0.0081,0.0905,0.0708,0.1062,0.0048,0.022,0.0362,0.2975,0.1099,0.1244,2.0145,3,2081825760,1785564640,1,0,116476604,860,850,1,1,0,0,0
860,0.0409,1.0772,0.5623,0.0022,0.5599,0.5537,0.0046,0.0008,0.1828,0.4813,0.0079,0.1042,0.0607,0.1228,0.0026,0.0193,0.0323,0.3085,0.1356,0.1523,1.8867,4,2081825760,1785563232,2,0,116476604,861,851,1,1,0,0,0
861,0.0387,1.2136,0.6334,0.0023,0.6308,0.6213,0.0069,0.0012,0.2197,0.5616,0.0071,0.1213,0.0765,0.1342,0.0023,0.01,0.0142,0.2525,0.1222,0.2427,2.0212,5,2081825760,1785563936,0,0,116476604,862,852,1,1,0,0,0
862,0.0401,1.2401,0.6419,0.0023,0.6394,0.6299,0.0067,0.0014,0.1961,0.5764,0.0078,0.0859,0.136,0.1458,0.0042,0.0144,0.0214,0.419,0.1598,0.4231,2.6909,6,2081825760,1785565344,1,0,116476604,863,853,1,1,0,0,0
863,0.0392,1.3589,0.617,0.002,0.6147,0.6048,0.0072,0.0013,0.2908,0.7239,0.0109,0.139,0.0853,0.1929,0.0043,0.0111,0.0183,0.3914,0.1467,0.1143,2.2114,7,2081825760,1785566048,2,0,116476604,864,854,1,1,0,0,0
864,0.0402,1.4322,0.6124,0.0023,0.6099,0.598,0.0093,0.0011,0.2486,0.8005,0.0096,0.1431,0.1732,0.2202,0.0049,0.0105,0.0218,0.4614,0.1941,0.2092,2.5594,0,2081825760,1579035872,0,0,116476604,865,855,1,1,0,0,0
865,0.0434,1.644,0.7246,0.0022,0.7222,0.7092,0.0099,0.0015,0.3277,0.8985,0.0104,0.1853,0.1181,0.2528,0.0034,0.0121,0.0209,0.3926,0.1366,0.1694,2.5809,1,2081825760,1579037280,1,0,116476604,866,856,1,1,0,0,0
866,0.044,1.4466,0.7179,0.0025,0.7152,0.6982,0.0141,0.0013,0.2188,0.6912,0.0088,0.1047,0.1096,0.2401,0.0083,0.0254,0.024,0.4252,0.1374,0.1723,2.4319,2,2081825760,1785561120,2,0,116476604,867,857,1,1,0,0,0
867,0.0417,1.5117,0.6642,0.002,0.6619,0.6499,0.0096,0.0011,0.2686,0.8266,0.0261,0.2419,0.1324,0.1521,0.0046,0.0117,0.0214,0.346,0.1591,0.2162,2.4324,3,2081825760,1785564640,0,0,116476604,868,858,1,1,0,0,0
868,0.0443,1.4123,0.6879,0.0021,0.6855,0.6729,0.0087,0.0024,0.209,0.6883,0.008,0.1451,0.1487,0.1703,0.0065,0.0198,0.0357,0.3536,0.1582,0.1699,2.3547,4,2081825760,1785563232,1,0,116476604,869,859,1,1,0,0,0
869,0.0515,1.5515,0.7226,0.0023,0.7201,0.7086,0.009,0.0012,0.2586,0.8064,0.01,0.1264,0.115,0.2891,0.0064,0.0135,0.0214,0.4351,0.1699,0.1137,2.511,5,2081825760,1785563936,2,0,116476604,870,860,1,1,0,0,0
870,0.0408,1.6131,0.7376,0.0026,0.7347,0.7235,0.0095,0.0009,0.2325,0.8543,0.008,0.1376,0.1762,0.2945,0.005,0.0129,0.0192,0.2949,0.1362,0.1721,2.453,6,2081825760,1785565344,0,0,116476604,871,861,1,1,0,0,0
871,0.0426,1.4599,0.6836,0.002,0.6814,0.6674,0.0111,0.0011,0.2845,0.7536,0.0088,0.1216,0.1133,0.2177,0.0067,0.0137,0.0187,0.4237,0.1524,0.1394,2.3882,7,2081825760,1785566048,1,0,116476604,872,862,1,1,0,0,0
872,0.0497,1.3437,0.5892,0.002,0.587,0.5796,0.0059,0.0006,0.2482,0.7254,0.0096,0.172,0.1071,0.1833,0.0045,0.0178,0.0245,0.4761,0.185,0.1374,2.3793,0,2081825760,1579035872,2,0,116476604,873,863,1,1,0,0,0
873,0.0378,1.1805,0.6494,0.0021,0.647,0.6348,0.0097,0.001,0.2036,0.4956,0.0069,0.0828,0.0822,0.1132,0.0063,0.0217,0.0333,0.3634,0.106,0.099,1.9316,1,2081825760,1579037280,0,0,116476604,874,864,1,1,0,0,0
874,0.0389,1.3156,0.6225,0.0023,0.62,0.6079,0.0084,0.0017,0.2278,0.6667,0.0071,0.1853,0.1051,0.1374,0.0034,0.019,0.0165,0.4099,0.1494,0.2413,2.3049,2,2081825760,1785561120,1,0,116476604,875,865,1,1,0,0,0
875,0.0371,1.3062,0.592,0.0029,0.589,0.5803,0.0071,0.0007,0.2029,0.6942,0.0093,0.1208,0.0837,0.2703,0.0064,0.0119,0.0178,0.3675,0.1501,0.1904,2.244,3,2081825760,1785564640,2,0,116476604,876,866,1,1,0,0,0
876,0.0387,1.5857,0.6752,0.0019,0.6731,0.6617,0.0091,0.0011,0.2424,0.8894,0.0093,0.203,0.1466,0.2808,0.0064,0.0133,0.0212,0.3784,0.1788,0.1619,2.4941,4,2081825760,1785563232,0,0,116476604,877,867,1,1,0,0,0
877,0.0403,1.5185,0.664,0.0022,0.6616,0.6498,0.0095,0.001,0.2667,0.8288,0.0095,0.2015,0.112,0.2312,0.0069,0.0146,0.0222,0.4717,0.1523,0.143,2.4741,5,2081825760,1785563936,1,0,116476604,878,868,1,1,0,0,0
878,0.0439,1.4012,0.7056,0.0024,0.7029,0.6906,0.0095,0.0011,0.2145,0.6672,0.0077,0.0862,0.0559,0.2977,0.0044,0.017,0.0205,0.2493,0.139,0.1551,2.1567,6,2081825760,1785565344,2,0,116476604,879,869,1,1,0,0,0
879,0.0665,1.3141,0.6927,0.0024,0.6899,0.6834,0.005,0.001,0.2255,0.5972,0.0078,0.0896,0.0958,0.1738,0.0045,0.0079,0.0319,0.3163,0.1629,0.1692,2.2512,7,2081825760,1785566048,0,0,116476604,880,870,1,1,0,0,0
880,0.0367,1.3411,0.67,0.002,0.6678,0.6606,0.0058,0.0006,0.1964,0.6502,0.0082,0.189,0.0998,0.1514,0.0048,0.0126,0.0171,0.3058,0.2151,0.3371,2.4801,0,2081825760,1579035872,1,0,116476604,881,871,1,1,0,0,0
881,0.0368,1.2682,0.6477,0.0022,0.6453,0.6339,0.0091,0.0011,0.2391,0.5849,0.0088,0.1238,0.0975,0.1123,0.0028,0.0202,0.0183,0.3317,0.2236,0.1376,2.2172,1,2081825760,1579037280,2,0,116476604,882,872,1,1,0,0,0
882,0.0391,1.5653,0.6741,0.0023,0.6716,0.6592,0.0096,0.0014,0.3122,0.8717,0.0115,0.2304,0.147,0.1641,0.0056,0.0112,0.0169,0.3717,0.1467,0.2063,2.4826,2,2081825760,1785561120,0,0,116476604,883,873,1,1,0,0,0
883,0.0427,1.6653,0.6818,0.0028,0.6787,0.6675,0.0083,0.0014,0.3072,0.9516,0.0241,0.2442,0.1082,0.2592,0.0077,0.0187,0.0309,0.5586,0.2229,0.254,2.994,3,2081825760,1785564640,1,0,116476604,884,874,1,1,0,0,0
884,0.0504,1.4837,0.7633,0.003,0.7601,0.7526,0.0052,0.0007,0.2855,0.6946,0.013,0.1842,0.0591,0.1491,0.0032,0.0166,0.0154,0.2243,0.0854,0.0791,2.0408,4,2081825760,1785563232,2,0,116476604,885,875,1,1,0,0,0
885,0.0365,1.4993,0.7026,0.0022,0.7003,0.6873,0.0097,0.0013,0.2883,0.7778,0.0106,0.1687,0.1516,0.1541,0.0036,0.0107,0.0163,0.328,0.1351,0.1115,2.2961,5,2081825760,1785563936,0,0,116476604,886,876,1,1,0,0,0
886,0.0468,1.7483,0.7978,0.0032,0.7943,0.7827,0.0092,0.0011,0.284,0.9247,0.01,0.2118,0.1539,0.257,0.0068,0.0147,0.0244,0.4448,0.1347,0.1453,2.6917,6,2081825760,1785565344,1,0,116476604,887,877,1,1,0,0,0
887,0.045,1.3199,0.6596,0.0022,0.6572,0.6495,0.0058,0.0006,0.2331,0.6253,0.0098,0.1503,0.0705,0.1537,0.0073,0.0197,0.0274,0.4978,0.1471,0.0976,2.2731,7,2081825760,1785566048,2,0,116476604,888,878,1,1,0,0,0
888,0.0386,1.4582,0.6913,0.0025,0.6886,0.6782,0.0077,0.0012,0.2898,0.7476,0.0103,0.1755,0.0968,0.1705,0.0038,0.0112,0.0195,0.3695,0.1396,0.1659,2.334,0,2081825760,1579035872,0,0,116476604,889,879,1,1,0,0,0
889,0.0421,1.3895,0.6947,0.0022,0.6921,0.6801,0.0096,0.0011,0.2538,0.6583,0.0082,0.0871,0.1458,0.1594,0.0036,0.023,0.0207,0.2936,0.1294,0.1562,2.1868,1,2081825760,1579037280,1,0,116476604,890,880,1,1,0,0,0
890,0.0395,1.1188,0.6064,0.0021,0.6041,0.5928,0.0091,0.001,0.2022,0.4793,0.0074,0.081,0.0769,0.1083,0.0032,0.0181,0.0298,0.2897,0.1031,0.1281,1.8351,2,2081825760,1785561120,2,0,116476604,891,881,1,1,0,0,0
891,0.0388,1.2856,0.6481,0.0021,0.6458,0.6329,0.0092,0.0018,0.1998,0.5987,0.0078,0.1286,0.0821,0.1743,0.0053,0.0215,0.0276,0.2916,0.1266,0.1749,2.1067,3,2081825760,1785564640,0,0,116476604,892,882,1,1,0,0,0
892,0.0444,1.3511,0.5864,0.0022,0.5839,0.5714,0.0095,0.0016,0.2907,0.7298,0.0127,0.1726,0.0957,0.1532,0.0042,0.0185,0.0341,0.3982,0.1852,0.2447,2.4379,4,2081825760,1785563232,1,0,116476604,893,883,1,1,0,0,0
893,0.045,1.2957,0.6637,0.0026,0.6608,0.6481,0.0102,0.0012,0.2394,0.6005,0.0077,0.0899,0.0957,0.1652,0.0022,0.0154,0.0299,0.3362,0.1109,0.129,2.0959,5,2081825760,1785563936,2,0,116476604,894,884,1,1,0,0,0
894,0.0431,1.3208,0.6257,0.0022,0.6233,0.616,0.0055,0.0008,0.1986,0.6686,0.0082,0.1347,0.1139,0.21,0.0028,0.011,0.0158,0.2279,0.1047,0.1126,1.9481,6,2081825760,1785565344,0,0,116476604,895,885,1,1,0,0,0
895,0.0432,1.6513,0.929,0.0022,0.9266,0.9146,0.0095,0.001,0.253,0.6939,0.0103,0.1311,0.1203,0.1763,0.0024,0.014,0.0173,0.2918,0.1357,0.1659,2.4765,7,2081825760,1785566048,1,0,116476604,896,886,1,1,0,0,0
896,0.0427,1.2665,0.7061,0.0027,0.7031,0.6943,0.0065,0.0011,0.223,0.5244,0.0082,0.1124,0.0723,0.1046,0.0034,0.0192,0.0331,0.3034,0.1194,0.1322,2.0632,0,2081825760,1579035872,2,0,116476604,897,887,1,1,0,0,0
897,0.043,1.2446,0.659,0.0028,0.656,0.6438,0.0091,0.0015,0.2112,0.547,0.0087,0.0972,0.0672,0.157,0.0053,0.022,0.0378,0.407,0.2423,0.1716,2.3798,1,2081825760,1579037280,0,0,116476604,898,888,1,1,0,0,0
898,0.0466,1.2701,0.5963,0.002,0.5941,0.5837,0.0083,0.0013,0.2456,0.6561,0.0068,0.0896,0.0897,0.2192,0.0046,0.0096,0.0164,0.2769,0.1171,0.1576,2.0667,2,2081825760,1785561120,1,0,116476604,899,889,1,1,0,0,0
899,0.0402,1.5747,0.6378,0.002,0.6357,0.6228,0.0101,0.0012,0.288,0.9155,0.0101,0.229,0.1623,0.219,0.0059,0.0122,0.0216,0.4176,0.1217,0.154,2.4933,3,2081825760,1785564640,2,0,116476604,900,890,1,1,0,0,0
900,0.0388,1.6222,0.6786,0.0023,0.6761,0.6631,0.0105,0.0011,0.2973,0.9215,0.0093,0.2318,0.1715,0.2047,0.006,0.0125,0.0208,0.4194,0.1153,0.1291,2.5757,4,2081825760,1785563232,0,0,116476604,901,891,1,1,0,0,0
901,0.039,1.3463,0.6286,0.0021,0.6263,0.6144,0.0091,0.0012,0.2647,0.7007,0.0097,0.1526,0.0967,0.173,0.0033,0.0105,0.0171,0.2969,0.0928,0.088,1.9814,5,2081825760,1785563936,1,0,116476604,902,892,1,1,0,0,0
902,0.05,1.6402,0.783,0.0036,0.7792,0.7673,0.0096,0.001,0.3017,0.8332,0.0187,0.2154,0.106,0.1863,0.0044,0.0147,0.0225,0.3121,0.1379,0.168,2.5028,6,2081825760,1785565344,2,0,116476604,903,893,1,1,0,0,0
903,0.0382,1.3726,0.631,0.0023,0.6285,0.6174,0.0089,0.001,0.2549,0.7218,0.0088,0.1495,0.1042,0.1974,0.0063,0.0121,0.0221,0.3898,0.1382,0.2124,2.2986,7,2081825760,1785566048,0,0,116476604,904,894,1,1,0,0,0
904,0.0437,1.5158,0.6877,0.002,0.6855,0.6732,0.0093,0.0013,0.3152,0.8102,0.0106,0.1481,0.1056,0.2244,0.0054,0.0109,0.0187,0.3772,0.2078,0.2229,2.6066,0,2081825760,1579035872,1,0,116476604,905,895,1,1,0,0,0
905,0.0375,1.4405,0.6575,0.0021,0.6551,0.6418,0.0107,0.0014,0.2456,0.764,0.0081,0.1812,0.1047,0.2169,0.0067,0.011,0.0209,0.3029,0.159,0.1315,2.2735,1,2081825760,1579037280,2,0,116476604,906,896,1,1,0,0,0
906,0.039,1.4298,0.668,0.0021,0.6657,0.6541,0.0088,0.0011,0.2696,0.7428,0.0148,0.1296,0.108,0.2145,0.0054,0.0117,0.019,0.3995,0.1686,0.095,2.2964,2,2081825760,1785561120,0,0,116476604,907,897,1,1,0,0,0
907,0.0396,1.7211,0.867,0.0022,0.8646,0.853,0.0095,0.001,0.2934,0.8367,0.0093,0.1896,0.1333,0.2069,0.0033,0.01,0.018,0.3834,0.1512,0.1286,2.5738,3,2081825760,1785564640,1,0,116476604,908,898,1,1,0,0,0
908,0.0411,1.1516,0.6362,0.0021,0.6338,0.6264,0.0058,0.0007,0.1862,0.4839,0.0072,0.0972,0.0664,0.1227,0.004,0.0153,0.0326,0.4057,0.1561,0.1214,2.0578,4,2081825760,1785563232,2,0,116476604,909,899,1,1,0,0,0
909,0.0409,1.414,0.7523,0.0023,0.7498,0.737,0.0101,0.0013,0.2126,0.6363,0.0078,0.1509,0.1085,0.1506,0.0054,0.0193,0.0156,0.3042,0.1026,0.1002,2.102,5,2081825760,1785563936,0,0,116476604,910,900,1,1,0,0,0
910,0.0384,1.3404,0.6624,0.0023,0.6598,0.6481,0.0095,0.001,0.2705,0.6603,0.0085,0.1134,0.0711,0.1904,0.0054,0.0108,0.0173,0.3605,0.163,0.1664,2.2417,6,2081825760,1785565344,1,0,116476604,911,901,1,1,0,0,0
911,0.0438,1.494,0.699,0.0023,0.6963,0.684,0.0099,0.0011,0.3178,0.7763,0.0104,0.1392,0.1143,0.1882,0.0055,0.0112,0.0178,0.3674,0.1573,0.3491,2.6135,7,2081825760,1785566048,2,0,116476604,912,902,1,1,0,0,0
912,0.0452,1.7218,0.7087,0.0024,0.7058,0.6916,0.0117,0.0011,0.286,0.9771,0.0097,0.2333,0.196,0.2359,0.0153,0.0228,0.0335,0.4149,0.1749,0.2183,2.8594,0,2081825760,1579035872,0,0,116476604,913,903,1,1,0,0,0
913,0.0439,1.4128,0.6595,0.0023,0.6566,0.645,0.009,0.0012,0.269,0.7401,0.0097,0.1461,0.1641,0.1482,0.0022,0.0066,0.015,0.2435,0.1058,0.1335,2.0943,1,2081825760,1579037280,1,0,116476604,914,904,1,1,0,0,0
914,0.0582,1.4945,0.6841,0.0038,0.68,0.6689,0.0092,0.0009,0.2481,0.7932,0.0088,0.1151,0.1339,0.282,0.0047,0.0101,0.018,0.3244,0.122,0.1355,2.3154,2,2081825760,1785561120,2,0,116476604,915,905,1,1,0,0,0
915,0.0442,1.7597,0.8551,0.0021,0.8528,0.8395,0.0107,0.0012,0.3027,0.8831,0.0096,0.2135,0.1289,0.2215,0.0058,0.0125,0.0221,0.3296,0.1483,0.1508,2.6337,3,2081825760,1785564640,0,0,116476604,916,906,1,1,0,0,0
916,0.0509,1.5204,0.6451,0.0024,0.6425,0.6308,0.0092,0.0012,0.2905,0.8515,0.0101,0.1928,0.1077,0.2408,0.0089,0.0147,0.0208,0.3346,0.1248,0.1522,2.3695,4,2081825760,1785563232,1,0,116476604,917,907,1,1,0,0,0
917,0.0451,1.5477,0.7684,0.0025,0.7656,0.7535,0.0096,0.0011,0.2691,0.7578,0.0092,0.2089,0.1022,0.1618,0.0058,0.0131,0.02,0.3611,0.1406,0.281,2.5611,5,2081825760,1785563936,2,0,116476604,918,908,1,1,0,0,0
918,0.0431,1.0902,0.6028,0.0021,0.6004,0.5945,0.0047,0.0009,0.1824,0.4661,0.0075,0.0941,0.0586,0.1193,0.0038,0.0057,0.0343,0.3755,0.1481,0.2106,2.0762,6,2081825760,1785565344,0,0,116476604,919,909,1,1,0,0,0
919,0.0542,1.4584,0.7548,0.0029,0.7515,0.7437,0.0061,0.0009,0.2588,0.6712,0.0107,0.1305,0.1112,0.1525,0.0065,0.0151,0.0385,0.413,0.166,0.1714,2.4903,7,2081825760,1785566048,1,0,116476604,920,910,1,1,0,0,0
920,0.038,1.5822,0.6076,0.0025,0.605,0.5936,0.0089,0.0013,0.2757,0.9534,0.0097,0.4346,0.1075,0.1182,0.0069,0.0135,0.0236,0.3827,0.1597,0.148,2.4954,0,2081825760,1579035872,2,0,116476604,921,911,1,1,0,0,0
921,0.044,1.4399,0.7659,0.0022,0.7633,0.7539,0.0078,0.0007,0.2079,0.6336,0.0082,0.0981,0.0677,0.2422,0.0088,0.026,0.043,0.5194,0.1759,0.1871,2.5867,1,2081825760,1579037280,0,0,116476604,922,912,1,1,0,0,0
922,0.0403,1.1531,0.6341,0.0021,0.6318,0.6261,0.0042,0.0009,0.1702,0.4921,0.0077,0.099,0.0506,0.1597,0.0047,0.0146,0.034,0.3586,0.114,0.0939,1.8676,2,2081825760,1785561120,1,0,116476604,923,913,1,1,0,0,0
923,0.0439,1.2775,0.6529,0.0019,0.6507,0.6425,0.006,0.0009,0.1932,0.6004,0.0093,0.1656,0.097,0.1316,0.0034,0.0151,0.0192,0.2963,0.1403,0.198,2.1403,3,2081825760,1785564640,2,0,116476604,924,914,1,1,0,0,0
924,0.0421,1.0738,0.5803,0.0023,0.5778,0.5736,0.003,0.0008,0.1959,0.4623,0.0086,0.093,0.0498,0.1113,0.0035,0.0175,0.0314,0.5369,0.7245,0.4319,3.4875,4,2081825760,1785563232,0,0,116476604,925,915,1,1,0,0,0
925,0.0426,1.5521,0.6773,0.0023,0.6747,0.662,0.0104,0.001,0.2987,0.8518,0.0087,0.1842,0.1827,0.1718,0.0049,0.0138,0.0212,0.404,0.1582,0.2093,2.5626,5,2081825760,1785563936,1,0,116476604,926,916,1,1,0,0,0
926,0.0384,1.4675,0.6579,0.0024,0.6552,0.6428,0.0101,0.0012,0.2564,0.7861,0.0091,0.152,0.1221,0.2363,0.0092,0.0151,0.0232,0.5069,0.192,0.168,2.5371,6,2081825760,1785565344,2,0,116476604,927,917,1,1,0,0,0
927,0.0412,1.3158,0.6748,0.0022,0.6723,0.6645,0.0059,0.0006,0.2111,0.6057,0.01,0.0987,0.0996,0.182,0.0038,0.021,0.0238,0.232,0.1212,0.1807,2.0507,7,2081825760,1785566048,0,0,116476604,928,918,1,1,0,0,0
928,0.0464,1.2957,0.6749,0.0022,0.6724,0.6621,0.0076,0.0014,0.2363,0.5851,0.0074,0.0862,0.0904,0.1585,0.0055,0.022,0.033,0.3974,0.1934,0.1182,2.2327,0,2081825760,1579035872,1,0,116476604,929,919,1,1,0,0,0
929,0.0381,1.2428,0.6264,0.0021,0.6241,0.6124,0.0093,0.0012,0.255,0.5891,0.0089,0.1262,0.0542,0.1401,0.0039,0.0132,0.015,0.26,0.1137,0.0988,1.8812,1,2081825760,1579037280,2,0,116476604,930,920,1,1,0,0,0
930,0.0375,1.4842,0.6749,0.0022,0.6725,0.6609,0.0092,0.001,0.2681,0.7953,0.0099,0.1573,0.1673,0.1897,0.002,0.007,0.0187,0.2526,0.1116,0.1689,2.189,2,2081825760,1785561120,0,0,116476604,931,921,1,1,0,0,0
