frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
47,0.1109,4.5459,0.1267,0.0093,0.1171,0.0665,0.0147,0.0012,0.3698,0.3995,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0119,0.0179,0.1954,0.096,0.0889,5.1168,7,1369726368,865801184,2,0,378072108,48,40,1,1,0,0,0,0
48,0.1411,60.9605,0.0491,0.0093,0.0395,0.0345,0.0018,0.0011,0.2444,0.2729,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0052,0.029,0.2976,0.1303,0.1247,61.7957,0,1369726368,865797664,0,0,378072108,49,41,1,1,0,0,0,0
49,0.0609,6.0931,0.4823,0.0062,0.4758,0.4553,0.0026,0.0012,0.2825,0.3075,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.011,0.0208,0.2056,0.0967,0.1095,6.6484,1,1369726368,865799072,1,0,378072108,50,42,1,1,0,0,0,0
50,0.0343,22.4157,0.0736,0.003,0.0703,0.0621,0.0045,0.0006,0.1738,0.4458,0.0195,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0117,0.0268,0.2485,0.1098,0.1092,23.0174,2,1369726368,865804000,2,0,378072108,51,43,1,1,0,0,0,0
51,0.2341,6.988,0.065,0.0128,0.052,0.0382,0.009,0.0017,0.3722,0.3919,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0083,0.0142,0.1538,0.0994,0.106,7.6601,3,1369726368,865794848,0,0,378072108,52,44,1,1,0,0,0,0
52,0.2202,26.478,0.1256,0.0195,0.1057,0.0915,0.0094,0.0017,0.3177,0.3489,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.011,0.0229,0.2205,0.1123,0.1203,27.2474,4,1369726368,865795552,1,0,378072108,53,45,1,1,0,0,0,0
53,0.149,5.0471,0.7268,0.0089,0.7176,0.6981,0.015,0.0015,0.2672,0.2949,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0067,0.012,0.1424,0.0971,0.0988,5.6031,5,1369726368,865799776,2,0,378072108,54,46,1,1,0,0,0,0
54,0.038,23.3552,0.1582,0.0049,0.1531,0.0456,0.0038,0.0009,0.1291,0.1453,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0038,0.0259,0.2476,0.1172,0.1087,23.964,6,1369726368,865800480,0,0,378072108,55,47,1,1,0,0,0,0
55,0.0871,5.1154,0.3125,0.0051,0.307,0.058,0.0166,0.0018,0.3373,0.3633,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0113,0.0139,0.15,0.0926,0.1637,5.6791,7,1369726368,865801184,1,0,378072108,56,48,1,1,0,0,0,0
56,0.1,40.2353,0.1056,0.0173,0.0877,0.0689,0.014,0.0021,0.3047,0.3339,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0081,0.023,0.2395,0.0993,0.1075,40.8712,0,1369726368,865797664,2,0,378072108,57,49,1,1,0,0,0,0
57,0.1601,6.2611,0.1441,0.0099,0.1338,0.1156,0.0135,0.0019,0.31,0.3392,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0064,0.022,0.2285,0.1165,0.1036,6.963,1,1369726368,865799072,0,0,378072108,58,50,1,1,0,0,0,0
58,0.2367,39.2751,0.095,0.0268,0.0678,0.0559,0.0068,0.0015,0.3952,0.4213,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0066,0.0227,0.2259,0.1135,0.1219,40.0727,2,1369726368,865804000,1,0,378072108,59,51,1,1,0,0,0,0
59,0.2812,6.4626,0.0869,0.0171,0.0693,0.0478,0.0159,0.002,0.3204,0.3502,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0061,0.0125,0.1418,0.1046,0.1057,7.1758,3,1369726368,865794848,2,0,378072108,60,52,1,1,0,0,0,0
60,0.1324,42.9015,0.0473,0.0089,0.0381,0.0325,0.0031,0.0007,0.4964,0.5231,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0092,0.0258,0.2826,0.1224,0.1269,43.6723,4,1369726368,865795552,0,0,378072108,61,53,1,1,0,0,0,0
61,0.0482,4.3198,0.0911,0.0048,0.086,0.077,0.0052,0.0008,0.1499,0.1668,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0075,0.0135,0.146,0.108,0.1063,4.8081,5,1369726368,865799776,1,0,378072108,62,54,1,1,0,0,0,0
62,0.0348,39.3177,0.1422,0.0031,0.1389,0.0304,0.0041,0.0009,0.1479,0.1649,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0057,0.022,0.2196,0.1182,0.1336,39.9272,6,1369726368,865800480,2,0,378072108,63,55,1,1,0,0,0,0
63,0.0454,5.6212,0.132,0.0042,0.1275,0.0802,0.0117,0.0015,0.3097,0.3395,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0106,0.0161,0.1742,0.1011,0.0899,6.1197,7,1369726368,865801184,0,0,378072108,64,56,1,1,0,0,0,0
64,0.1507,44.0391,0.0499,0.01,0.0394,0.0324,0.0042,0.001,0.2759,0.3024,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0067,0.0334,0.369,0.2314,0.2009,45.1551,0,1369726368,865797664,1,0,378072108,65,57,1,1,0,0,0,0
65,0.062,4.5747,0.3468,0.0047,0.3419,0.0508,0.0113,0.0014,0.2358,0.2602,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0092,0.0249,0.2786,0.1655,0.1172,5.3199,1,1369726368,865799072,2,0,378072108,66,58,1,1,0,0,0,0
66,0.1552,36.5099,0.0693,0.0105,0.0584,0.0499,0.0053,0.0009,0.2618,0.2888,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0073,0.0244,0.2497,0.1179,0.1173,37.2451,2,1369726368,865804000,0,0,378072108,67,59,1,1,0,0,0,0
67,0.2098,5.3178,0.1004,0.0108,0.0893,0.0814,0.0044,0.0009,0.1735,0.1942,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0037,0.0131,0.1394,0.1024,0.1635,6.0057,3,1369726368,865794848,1,0,378072108,68,60,1,1,0,0,0,0
68,0.17,39.1578,0.0607,0.01,0.0505,0.0354,0.0112,0.0015,0.2956,0.3232,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.006,0.022,0.2068,0.1507,0.3307,40.1511,4,1369726368,865795552,2,0,378072108,69,61,1,1,0,0,0,0
69,0.2903,5.1013,0.1166,0.0225,0.0938,0.0732,0.0142,0.0016,0.2587,0.2816,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0073,0.0218,0.2324,0.1195,0.0893,5.919,5,1369726368,865799776,0,0,378072108,70,62,1,1,0,0,0,0
70,0.1373,41.6162,0.0701,0.0181,0.0513,0.0414,0.0059,0.0012,0.213,0.233,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0041,0.0318,0.361,0.1314,0.122,42.4826,6,1369726368,865800480,1,0,378072108,71,63,1,1,0,0,0,0
71,0.0583,5.4089,0.2176,0.0052,0.2122,0.0469,0.0098,0.0017,0.3261,0.3557,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0058,0.0132,0.1456,0.1004,0.099,5.8839,7,1369726368,865801184,2,0,378072108,72,64,1,1,0,0,0,0
72,0.1308,44.932,0.0476,0.0085,0.0388,0.0339,0.002,0.0009,0.2472,0.2679,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0051,0.0584,0.6541,0.3484,0.2929,46.5952,0,1369726368,865797664,0,0,378072108,73,65,1,1,0,0,0,0
73,0.3853,5.0193,0.1148,0.0261,0.0884,0.0713,0.0109,0.0021,0.3581,0.392,0.0103,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0093,0.016,0.2043,0.1475,0.1309,5.9789,1,1369726368,865799072,1,0,378072108,74,66,1,1,0,0,0,0
74,0.2205,41.6655,0.1245,0.015,0.1092,0.0906,0.0135,0.0019,0.3491,0.3758,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0108,0.0416,0.4983,0.2321,0.2372,43.0457,2,1369726368,865804000,2,0,378072108,75,67,1,1,0,0,0,0
