frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total
142,29.0069000038784,0.032500000088475645,28.974400003789924,0.018999999156221747,0.9141,0.007100010407157242,27.871599988429807,0.2144,25.55375,26.0947,0.4624,0.3324,0.2124,28.959100003703497
143,6.837999986601062,0.049700000090524554,6.788299986510538,0.029100003303028643,1.2051,0.007199996616691351,5.430300006992184,0.2721,3.927,3.9838,0.2585,0.1466,0.1221,6.777500006137416
144,29.45660000841599,0.029000002541579306,29.42760000587441,0.015900004655122757,0.7325,0.001400010660290718,28.528300012112595,0.1732,26.13573,26.3789,0.7334,0.3983,0.3017,29.41070000815671
145,7.255900010932237,0.058200006606057286,7.19770000432618,0.03279998782090843,1.2332,0.0037999998312443495,5.830199996125884,0.2553,4.25296,4.352,0.3127,0.1465,0.1474,7.186200004070997
146,39.63330000988208,0.029000002541579306,39.6043000073405,0.015999990864656866,0.9853,0.0023000029614195228,38.51110000687186,0.2125,37.35019,37.4441,0.2381,0.1148,0.1036,39.59640000539366
147,12.445199987269007,0.02469999890308827,12.420499988365918,0.01340000017080456,0.5004,0.001700012944638729,11.578600009670481,0.1418,8.52518,8.6035,0.9151,0.6819,0.592,12.382999993860722
148,41.30100000475068,0.18840000848285854,41.11259999626782,0.07860000187065452,2.9983,0.006100002792663872,37.87430000375025,0.3621,36.25803,36.4419,0.2684,0.124,0.1774,41.081400006078184
149,15.814100013813004,0.023800006601959467,15.790300007211044,0.014399993233382702,1.8979,0.007299997378140688,13.612499998998828,0.1541,10.67008,10.9661,1.0371,0.4576,0.3117,15.720499999588355
150,57.86519999674056,0.06549998943228275,57.799700007308275,0.03819999983534217,1.524,0.0034999975468963385,56.094899991876446,0.2876,53.79543,54.075,0.5762,0.2337,0.2101,57.783500000368804
151,6.654699987848289,0.04429998807609081,6.6103999997721985,0.02510000194888562,0.9713,0.006299989763647318,5.483300003106706,0.2654,3.84665,3.95,0.264,0.1562,0.2295,6.6002000094158575
152,38.04640000453219,0.031000003218650818,38.01540000131354,0.015500001609325409,0.6258,0.0040000013541430235,37.265899998601526,0.5194,36.17821,36.0463,0.2094,0.126,0.1172,38.006300004781224
153,13.268700000480749,0.02579999272711575,13.242900007753633,0.01170000177808106,0.4822,0.0028999929782003164,12.477700001909398,0.2175,8.94164,8.9873,0.9117,0.7811,0.89,13.206699994043447
154,39.10290000203531,0.08900000830180943,39.0138999937335,0.052499992307275534,2.3141,0.006100002792663872,36.52739999233745,0.3043,35.00144,35.1194,0.2322,0.1011,0.1047,39.00160000193864
155,5.842200000188313,0.02439999661874026,5.817800003569573,0.011800002539530396,0.8997,0.0024999899324029684,4.8322999937227,0.1398,4.10932,3.9079,0.155,0.0992,0.1069,5.810199989355169
156,49.757300002966076,0.022200008970685303,49.73509999399539,0.0109999964479357,0.5712,0.003100009053014219,48.76510000030976,0.1294,44.53112,44.7813,1.1208,0.8248,1.0367,49.696700007189065
157,10.104400003910996,0.15379999240394682,9.95060001150705,0.07870000263210386,2.7864,0.010599993402138352,6.87909999396652,0.3339,4.90781,5.015,0.2502,0.1543,0.1468,9.928300001774915
158,26.05970000149682,0.03800001286435872,26.021699988632463,0.01959998917300254,0.7901,0.004999994416721165,25.065499998163432,0.2077,22.99808,23.3062,0.6316,0.2117,0.1896,26.006899992353283
159,6.630799995036796,0.04539999645203352,6.585399998584762,0.02710000262595713,1.2019,0.005500012775883079,5.171700002392754,0.2292,3.86136,3.9277,0.2618,0.1125,0.1034,6.507600002805702
160,44.026799994753674,0.02849999873433262,43.99829999601934,0.015000012353993952,0.8696,0.005299996701069176,42.981199992937036,0.1958,41.21157,41.4541,0.4643,0.1944,0.1605,43.98550000041723
161,5.531100003281608,0.03840000135824084,5.492700001923367,0.020399995264597237,0.8065,0.002800006768666208,4.572799996822141,0.1817,3.3184,3.4718,0.1808,0.1323,0.1351,5.4825999977765605
162,31.853699998464435,0.027399990358389914,31.826300008106045,0.014000004739500582,0.5733,0.0023999891709536314,31.018400011816993,0.269,27.80816,27.9252,1.0583,0.4951,0.7287,31.80189999693539
163,8.895099992514588,0.06849999772384763,8.82659999479074,0.0501000031363219,1.7091,0.006600006599910557,6.9491000031121075,0.3009,4.72125,4.8044,1.2304,0.0093,0.0,8.813599997665733
164,42.608799994923174,0.031499992473982275,42.57730000244919,0.018000006093643606,0.6484,0.0022000021999701858,41.75740000209771,0.1667,37.29257,37.4701,2.488,0.4014,0.6378,42.559800000162795
165,7.294800001545809,0.058299992815591395,7.236500008730218,0.03290000313427299,1.387,0.005399997462518513,5.691500002285466,0.3545,4.18135,4.2041,0.2114,0.1497,0.1474,7.22499999392312
166,41.57400000258349,0.030400013201870024,41.54359998938162,0.01589999010320753,0.8673,0.0043000036384910345,40.5620999954408,0.2145,39.17113,39.3935,0.2434,0.122,0.1007,41.53479999513365
167,12.226799997733906,0.023500004317611456,12.203299993416294,0.011600001016631722,0.5115,0.0032999960239976645,11.521499996888451,0.2417,9.68581,9.7041,0.4825,0.3528,0.2659,12.18700000026729
168,21.769200000562705,0.05729999975301325,21.711900000809692,0.0315000070258975,1.391,0.0045000051613897085,20.183700005873106,0.3157,18.76852,18.8902,0.2305,0.1105,0.1005,21.70230000047013
169,14.90419999754522,0.024200009647756815,14.879999987897463,0.012499993317760527,0.4596,0.0031999952625483274,14.199199998984113,0.1464,11.31109,11.4418,2.3384,0.0188,0.0,14.81910000438802
170,142.45549999759533,0.06320000102277845,142.39229999657255,0.03190001007169485,1.4939,0.0039000005926936865,140.7632000045851,0.3128,138.8167,139.1387,0.5028,0.108,0.1,142.3813000001246
171,6.028800009516999,0.024900000425986946,6.003900009091012,0.012899996363557875,0.6817,0.0039000005926936865,5.212300005950965,0.123,4.09807,4.1106,0.1987,0.1112,0.1075,5.994799998006783
172,14.298399997642264,0.022999985958449543,14.275400011683814,0.011500000255182385,0.4982,0.0041000021155923605,13.507299998309463,0.1354,10.16979,10.5012,0.9637,0.7546,0.5661,14.246000006096438
173,28.471199999330565,0.0889000075403601,28.382299991790205,0.0523999915458262,2.1975,0.006000002031214535,25.89859999716282,0.2971,22.7001,22.8173,1.0245,0.6017,0.3713,28.35949999280274
174,8.256800007075071,0.0641999940853566,8.192600012989715,0.04060000355821103,2.0522,0.0037999998312443495,5.990000005112961,0.2676,4.54424,4.613,0.2136,0.1431,0.1248,8.180600008927286
175,24.30659999663476,0.02989999484270811,24.27670000179205,0.016299993149004877,1.3157,0.0026999914553016424,22.853400005260482,0.1896,21.52053,21.7292,0.2214,0.1046,0.1047,24.267499989946373
176,7.630199994309805,0.02579999272711575,7.60440000158269,0.012300006346777081,1.0768,0.0026999914553016424,6.438800002797507,0.1664,5.53841,5.4695,0.2169,0.0949,0.0947,7.596600000397302
177,40.83940001146402,0.023600005079060793,40.81580000638496,0.011099997209385037,0.5049,0.0025999906938523054,40.222700001322664,0.208,39.27457,39.3288,0.2587,0.0897,0.0964,40.807700002915226
178,13.28990000183694,0.02379999205004424,13.266100009786896,0.0109999964479357,0.5253,0.004399989848025143,12.48259999556467,0.1342,9.28689,9.4294,0.9294,0.7327,0.6164,13.242200002423488
179,53.74629999278113,0.08439998782705516,53.66190000495408,0.0518000015290454,3.8872,0.006800008122809231,49.59330000565387,0.2363,48.08179,48.2905,0.1858,0.092,0.0879,53.631799994036555
180,12.783800004399382,0.019700004486367106,12.764099999913014,0.011299998732283711,0.7908,0.0013999961083754897,11.892299997271039,0.1217,10.78727,10.9644,0.2038,0.0895,0.1044,12.75730000634212
181,38.60490000806749,0.02099999983329326,38.583900008234195,0.010799994925037026,0.4612,0.0015999976312741637,38.0386000033468,0.1241,36.98972,37.1048,0.2406,0.0992,0.1112,38.5754999879282
182,12.325999996392056,0.02130000211764127,12.304699994274415,0.011500000255182385,1.1768,0.0034999975468963385,10.892599995713681,0.1383,8.50587,8.6029,0.8775,0.4935,0.3707,12.279999995371327
183,39.250499990885146,0.08779999916441739,39.16269999172073,0.050300004659220576,1.8803,0.0048000074457377195,37.12459999951534,0.3106,35.58989,35.7028,0.2086,0.1157,0.1769,39.15150000830181
184,7.786299989675172,0.02269999822601676,7.763599991449155,0.012400007108226418,0.9121,0.002900007530115545,6.751399996574037,0.1461,5.59038,5.7529,0.2003,0.1219,0.1065,7.755500002531335
185,46.74649999651592,0.02130000211764127,46.72519999439828,0.01270000939257443,0.8399,0.0032999960239976645,45.68509999080561,0.21,42.26199,42.3765,1.2843,0.717,0.6588,46.70550000446383
186,7.932799999252893,0.07139999070204794,7.861400008550845,0.04060000355821103,1.7675,0.0035999983083456755,5.94940000155475,0.2602,4.14644,4.2561,0.2155,0.1515,0.1558,7.84879999991972
187,40.04999999597203,0.03159999323543161,40.0184000027366,0.016000005416572094,0.6789,0.0027999922167509794,39.22700000111945,0.2263,38.0836,38.153,0.2075,0.1207,0.1031,40.00960000848863
188,12.175900003057905,0.025000001187436283,12.150900001870468,0.012199991033412516,0.559,0.0029999937396496534,11.422800002037548,0.1571,9.24501,9.2758,0.6058,0.3987,0.4418,12.134699994930997
189,45.07810001086909,0.056200005928985775,45.02190000494011,0.0320999970426783,1.4084,0.006100002792663872,43.27209999610204,0.2785,39.89167,40.068,1.2526,0.5194,0.4224,44.933299999684095
190,8.439500001259148,0.0838999985717237,8.355600002687424,0.04859999171458185,1.9629,0.005400012014433742,6.210299994563684,0.3685,4.5211,4.5489,0.2356,0.1599,0.166,8.34210000175517
191,27.094000004581176,0.04650000482797623,27.0474999997532,0.01679999695625156,0.9566,0.0022000021999701858,25.96090000588447,0.1765,24.31421,24.4593,0.3645,0.1872,0.2095,27.036100000259466
192,5.1506999880075455,0.03539999306667596,5.1152999949408695,0.01990000600926578,0.7931,0.0030999945010989904,4.202999989502132,0.2063,3.11825,3.2747,0.1991,0.1284,0.1265,5.105899996124208
193,42.99660000833683,0.024300010409206152,42.97229999792762,0.013500000932253897,0.6109,0.0024000037228688598,42.269999990821816,0.2205,40.98367,41.2228,0.2077,0.1039,0.1312,42.964399995980784
194,12.306300006457604,0.022299995180219412,12.284000011277385,0.0109999964479357,0.4946,0.0041000021155923605,11.689300008583814,0.1386,10.59225,10.6983,0.2004,0.1045,0.1916,12.275599990971386
195,46.917100000428036,0.024900000425986946,46.89220000000205,0.011999989510513842,0.4156,0.0021000014385208488,46.39160000078846,0.1211,44.9996,45.3345,0.2189,0.1011,0.1766,46.88409999653231
196,5.404499999713153,0.02099999983329326,5.383499999879859,0.011199997970834374,0.4696,0.00549999822396785,4.8151999944821,0.1284,3.56149,3.8902,0.1578,0.1042,0.1049,5.376200002501719
197,18.700400003581308,0.021100000594742596,18.679300002986565,0.010500007192604244,0.752,0.005299996701069176,17.820399996708147,0.1534,16.82234,16.8652,0.2097,0.1079,0.1502,18.672100006369874
198,13.862200008588843,0.021900006686337292,13.840300001902506,0.012199991033412516,0.5207,0.0048000074457377195,13.141300005372614,0.2158,11.02856,11.088,0.673,0.3378,0.3313,13.823600005707704
199,43.82930000429042,0.056199991377070546,43.773100012913346,0.03229999856557697,1.4555,0.0035999983083456755,41.93859999941196,0.271,39.1176,39.2314,0.8667,0.4264,0.3533,43.59699999622535
200,8.360200008610263,0.05420000525191426,8.30600000335835,0.0346999877365306,1.4226,0.006999995093792677,6.667000008746982,0.2721,4.89309,4.9467,0.3417,0.2112,0.1632,8.286800002679229
201,43.83760000928305,0.03780001134146005,43.79979999794159,0.019899991457350552,1.0641,0.003000008291564882,42.49340000387747,0.203,39.21982,39.3515,1.0921,0.6694,0.4785,43.77329999988433
202,8.692200004588813,0.08159999561030418,8.610600008978508,0.048999994760379195,1.9304,0.004399989848025143,6.507400001282804,0.3022,4.71346,4.8182,0.2353,0.1628,0.1848,8.597599997301586
203,29.07699999923352,0.032500000088475645,29.044499999145046,0.017400001524947584,0.8485,0.005099995178170502,27.987800000119023,0.1799,25.49896,25.7084,0.7419,0.4498,0.3671,29.026299991528504
204,7.35759999952279,0.06210000719875097,7.295499992324039,0.03709999145939946,1.5751,0.0031999952625483274,5.579999997280538,0.2829,4.35592,4.4381,0.2446,0.1505,0.1471,7.284199993591756
205,41.55189999437425,0.027000001864507794,41.524899992509745,0.016400008462369442,0.7428,0.002700006007216871,40.65989999799058,0.1669,39.25796,39.4963,0.3689,0.1513,0.1281,41.51409999758471
206,14.904800002113916,0.0354999938281253,14.86930000828579,0.016200006939470768,0.7218,0.006000002031214535,13.973699999041855,0.2097,12.45633,12.5183,0.4624,0.2412,0.2226,14.853900007437915
207,45.536299992818385,0.044899992644786835,45.4914000001736,0.024299995857290924,1.4842,0.006000002031214535,43.871100002434105,0.2499,42.39468,42.5847,0.2267,0.1163,0.1503,45.48200000135694
208,13.089900006889366,0.024100008886307478,13.065799998003058,0.013700002455152571,0.4769,0.006999995093792677,12.396999998600222,0.1627,10.38135,10.6131,0.4393,0.2442,0.3854,13.052599999355152
209,25.24999999150168,0.046599991037510335,25.20340000046417,0.02469999890308827,2.4001,0.006600006599910557,22.54769999126438,0.305,19.995,20.0724,0.7139,0.3781,0.278,25.142400001641363
210,7.587699990835972,0.05560000136028975,7.532099989475682,0.03170000854879618,1.3476,0.005699999746866524,6.025999988196418,0.2429,4.72394,4.3289,0.2985,0.1619,0.1206,7.520900006056763
211,154.86959999543615,0.029799994081258774,154.8398000013549,0.01650000922381878,0.6924,0.004699992132373154,154.03730000252835,0.2743,152.75569,153.1114,0.2165,0.0932,0.0947,154.83230000245385
212,5.187099988688715,0.020699997548945248,5.1663999911397696,0.010400006431154907,0.5137,0.0028999929782003164,4.559899985906668,0.194,3.71198,3.6512,0.1791,0.1007,0.1079,5.158800006029196
213,25.031199998920783,0.023100001271814108,25.00809999764897,0.011600001016631722,0.4612,0.002700006007216871,24.438099993858486,0.2065,23.3572,23.3907,0.2257,0.1148,0.1882,24.998799999593757
214,14.683800007333048,0.027000001864507794,14.65680000546854,0.013700002455152571,0.5662,0.004799992893822491,13.886300002923235,0.1433,11.46833,11.7388,0.7178,0.4259,0.3673,14.638700013165362
215,39.88039999967441,0.06149998807813972,39.81890001159627,0.03670000296551734,1.9254,0.004999994416721165,37.74239998892881,0.3057,36.40254,36.5454,0.2731,0.1223,0.1487,39.80720000981819
216,14.465999993262812,0.028599999495781958,14.43739999376703,0.014499993994832039,0.5763,0.003999986802227795,13.659900010679848,0.1702,11.24494,11.4213,0.8103,0.4371,0.297,14.418400009162724
217,25.70209999976214,0.06159998883958906,25.64050001092255,0.03770001058001071,1.5381,0.006200003554113209,23.9451000088593,0.3114,22.42705,22.4134,0.222,0.1118,0.1226,25.629300012951717
218,6.392199997208081,0.02269999822601676,6.369499998982064,0.01239999255631119,0.4727,0.0024000037228688598,5.813200012198649,0.1109,4.69679,4.822,0.161,0.1238,0.1642,6.361700012348592
219,40.87489999074023,0.020199993741698563,40.854699996998534,0.010800009476952255,0.4816,0.0028999929782003164,40.25530000217259,0.1239,39.21909,39.3823,0.1965,0.1336,0.1249,40.827100005117245
220,8.437500000582077,0.020399995264597237,8.41710000531748,0.010800009476952255,0.5211,0.003100009053014219,7.803299988154322,0.1369,6.72576,6.9714,0.1326,0.1083,0.1124,8.409400004893541
221,43.85669999464881,0.02130000211764127,43.835399992531165,0.011299998732283711,0.5126,0.002700006007216871,43.22330000286456,0.1226,42.03236,42.2872,0.2302,0.1128,0.1894,43.827300003613345
222,7.205200003227219,0.022799998987466097,7.182400004239753,0.01170000177808106,0.5251,0.002700006007216871,6.564800001797266,0.219,5.49995,5.5012,0.1997,0.1058,0.1636,7.1749000053387135
223,43.223699991358444,0.022799998987466097,43.20089999237098,0.011299998732283711,0.5179,0.0034999975468963385,42.56810000515543,0.1389,41.34559,41.4757,0.2305,0.1235,0.2407,43.19180001039058
224,10.913200007053092,0.027700007194653153,10.885499999858439,0.013600001693703234,0.8578,0.0012999953469261527,9.94439999340102,0.1583,9.0066,9.1618,0.1871,0.1019,0.1145,10.877599997911602
225,45.368799997959286,0.02130000211764127,45.347499995841645,0.011199997970834374,0.4957,0.0026999914553016424,44.70430000219494,0.1285,42.90962,43.1664,0.52,0.2888,0.2216,45.33449999871664
226,6.692299997666851,0.04329999501351267,6.649000002653338,0.02540000423323363,1.2619,0.0032999960239976645,5.2530999964801595,0.2193,3.76736,3.9386,0.235,0.1579,0.1497,6.6386999969836324
227,48.80379998940043,0.028800001018680632,48.77499998838175,0.016000005416572094,0.6944,0.004999994416721165,47.91920000570826,0.1669,46.36089,46.5974,0.3325,0.2039,0.2052,48.763400001917034
228,5.6834999995771796,0.036299999919719994,5.64719999965746,0.020800012862309813,0.9332,0.005199995939619839,4.585699993185699,0.1895,3.31156,3.3681,0.2037,0.1385,0.134,5.636900008539669
229,23.562699992908165,0.02819999644998461,23.53449999645818,0.014499993994832039,0.6274,0.0025000044843181968,22.788599992054515,0.2099,21.65987,21.7717,0.2122,0.104,0.1365,23.505999997723848
230,5.489899995154701,0.01999999221879989,5.469900002935901,0.01060000795405358,0.4542,0.0024000037228688598,4.935799996019341,0.127,3.95279,4.0735,0.1404,0.1045,0.1325,5.462999994051643
231,51.57840000174474,0.02060001133941114,51.55779999040533,0.0109999964479357,0.4552,0.0031999952625483274,50.94250000547618,0.2121,48.79108,48.9148,0.557,0.2746,0.2999,51.54450000554789
232,6.666699991910718,0.04780000017490238,6.618899991735816,0.026300011086277664,1.3551,0.004899993655271828,5.09379999130033,0.2236,3.52989,3.644,0.245,0.1546,0.1538,6.602300010854378
233,43.48259999824222,0.02929999027401209,43.45330000796821,0.01790000533219427,0.7464,0.0036999990697950125,42.4905999971088,0.1596,39.82318,40.0326,0.6759,0.4374,0.5235,43.43369998969138
234,8.158999989973381,0.06559999019373208,8.093399999779649,0.03880000440403819,1.492,0.005699999746866524,6.4359999960288405,0.3223,4.5604,4.6921,0.2526,0.2144,0.2691,8.081400010269135
235,22.5161999987904,0.031400006264448166,22.48479999252595,0.017099999240599573,0.852,0.005399997462518513,21.49240000289865,0.1936,20.28206,20.3511,0.1889,0.114,0.2184,22.472900003776886
