frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total
286,7.938599999761209,0.02479999966453761,7.913800000096671,0.015599987818859518,0.5167,0.0034999975468963385,7.294499999261461,0.3651,6.26088,6.1502,0.16,0.1087,0.1074,7.907099992735311
287,38.61180000239983,0.022799998987466097,38.589000003412366,0.01270000939257443,0.507,0.0050000089686363935,37.8939999936847,0.2228,36.72236,36.8852,0.2204,0.1099,0.1175,38.51690000738017
288,6.977199998800643,0.025999994250014424,6.951200004550628,0.016399993910454214,1.0808,0.0049000082071870565,5.751999997301027,0.7558,4.77236,4.3656,0.1494,0.1126,0.1032,6.943799991859123
289,57.78879999706987,0.022599997464567423,57.766199999605305,0.012500007869675756,0.4639,0.0031999952625483274,57.18989999149926,0.3057,55.88183,55.9459,0.2614,0.1247,0.1702,57.75809999613557
290,6.59389999054838,0.027799993404187262,6.5660999971441925,0.017099999240599573,0.5354,0.0036999990697950125,5.914099994697608,0.2842,4.77428,4.745,0.1869,0.1115,0.114,6.540400005178526
291,40.84790000342764,0.02099999983329326,40.826900003594346,0.012200005585327744,0.4945,0.0025000044843181968,40.22919999260921,0.1727,39.122,39.2212,0.2321,0.1183,0.117,40.819700006977655
292,14.65299999108538,0.033199990866705775,14.619800000218675,0.013500000932253897,0.489,0.0031999952625483274,13.957899995148182,0.304,11.11297,11.1173,0.8294,0.6241,0.2752,14.603399991756305
293,36.0625000030268,0.05700001202058047,36.00549999100622,0.06859999848529696,1.9482,0.006400005077011883,33.847899991087615,0.4015,31.97265,32.1063,0.2283,0.1219,0.2352,35.97579999768641
294,5.726500006858259,0.024100008886307478,5.702399997971952,0.01340000017080456,0.5954,0.0045000051613897085,4.992599991965108,0.2021,3.94978,4.078,0.1501,0.1062,0.1143,5.694899999070913
295,41.22600000118837,0.022500011255033314,41.203499989933334,0.012299991794861853,0.5165,0.005599998985417187,40.555800005677156,0.2219,39.40883,39.5279,0.241,0.1128,0.1007,41.19499999796972
296,7.539600002928637,0.02540000423323363,7.514199998695403,0.013199998647905886,0.5527,0.0035999983083456755,6.835099993622862,0.1852,5.76283,5.87,0.2114,0.1062,0.0972,7.487299997592345
297,40.93129999819212,0.021400002879090607,40.909899995313026,0.012300006346777081,0.4326,0.0036999990697950125,40.361199993640184,0.1749,39.24282,39.3491,0.2342,0.1311,0.1223,40.90189999260474
298,6.448300002375618,0.025500004994682968,6.422799997380935,0.014299992471933365,0.5915,0.0050000089686363935,5.713399994419888,0.3673,4.58461,4.5525,0.1985,0.1187,0.1045,6.415500000002794
299,43.53080000146292,0.023100001271814108,43.50770000019111,0.01340000017080456,1.0348,0.0040000013541430235,42.34620000352152,0.2062,40.93855,41.0644,0.257,0.1239,0.13,43.48010000830982
