frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_above_region_upload,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
223,65.43250000686385,47.509700001683086,17.92280000518076,0.04490000719670206,0.05220000457484275,9.727199998451397,28.968699989491142,22.290299995802343,6.581799985724501,1.640399990719743,2.306700000190176,0.829399999929592,0.0,0.0,0.0,0.529,6.124499996076338,11.115199988125823,0.2563,8.94493,9.1964,0.3673,0.1754,0.158,17.90459999756422,0.7646000012755394
224,58.28969999856781,39.88499999104533,18.40470000752248,0.024599998141638935,0.030499999411404133,3.1999000057112426,28.277899997192435,21.243800001684576,6.937699989066459,1.6654999926686287,1.8961999885505065,0.7322000019485131,0.0,0.0,0.0,0.6191,5.955999993602745,11.646700004348531,0.2584,9.74615,10.0215,0.3068,0.1385,0.1368,18.36070000717882,0.6787000020267442
225,67.56450000102632,40.74330000730697,26.821199993719347,0.021799991372972727,0.030800001695752144,3.2004999957280234,29.00470000167843,21.51150000281632,7.395200009341352,1.8019999988609925,1.9391999958315864,0.7868000102462247,0.0,0.0,0.0,0.5623,2.7458999975351617,23.327200004132465,0.3573,15.49572,15.9145,0.4257,0.2611,0.1996,26.799899991601706,0.7306000043172389
226,62.755499995546415,42.86359999969136,19.891899995855056,0.030100010917522013,0.03610001294873655,6.320200001937337,28.53219998360146,21.622399988700636,6.81310000072699,1.8318999937037006,1.876299997093156,0.7271000067703426,0.0,0.0,0.0,0.5581,2.784500000416301,16.395999991800636,0.4298,9.63361,10.0278,0.2709,0.1311,0.1289,19.87560000270605,0.6754000060027465
227,59.038400009740144,40.36959999939427,18.668800010345876,0.0236999912885949,0.027099988074041903,3.5611000057542697,28.425399999832734,21.68619999429211,6.6396000038366765,1.7981999990297481,1.9080000056419522,0.7506999972974882,0.0,0.0,0.0,0.5984,2.7777999930549413,15.112699999008328,0.3368,7.98524,8.3425,0.2732,0.1468,0.1294,18.628500009072013,0.6955999997444451
228,60.74980000266805,40.692299997317605,20.057500005350448,0.02059999678749591,0.025999994250014424,3.1872999970801175,29.212499997811392,22.700400004396215,6.414499992388301,2.2138999920571223,1.9736999965971336,0.7830999966245145,0.0,0.0,0.0,0.5217,3.485499997623265,15.867900001467206,0.2338,9.01352,9.4853,0.2966,0.1392,0.1448,20.033799999509938,0.7305999897653237
229,69.825899990974,42.243699994287454,27.58219999668654,0.023200002033263445,0.029400005587376654,4.525600001215935,29.482199999620207,22.435199993196875,6.951600007596426,1.5980000025592744,2.0649999933084473,0.7347999926423654,0.0,0.0,0.0,0.5251,7.748000003630295,19.107600004645064,0.303,16.5964,17.0756,0.3689,0.2116,0.1868,27.560099988477305,0.6814999942434952
230,61.05790000583511,41.94860000279732,19.109300003037788,0.037999998312443495,0.04359999729786068,5.144299997482449,28.235400022822432,21.683700004359707,6.458600008045323,1.663100003497675,2.192200001445599,0.760199996875599,0.0,0.0,0.0,0.5786,6.920399988302961,11.429199992562644,0.3258,9.73109,9.6484,0.3551,0.1821,0.1608,19.064899999648333,0.6998999888310209
231,66.33010000223294,40.181899996241555,26.148200005991384,0.021500003640539944,0.02929999027401209,3.2709000079194084,28.66399999766145,21.577999999863096,6.989900008193217,1.7743999924277887,1.869500003522262,0.7591000030515715,0.0,0.0,0.0,0.548,2.7738999924622476,22.635000001173466,0.4292,16.2081,16.5231,0.4019,0.1911,0.1926,26.12730000691954,0.7059000054141507
232,61.40829999640118,43.387400000938214,18.02089999546297,0.02929999027401209,0.03500000457279384,6.510399995022453,28.61890001804568,21.984699997119606,6.524400014313869,2.254799983347766,1.8857000104617327,0.753100001020357,0.0,0.0,0.0,0.4761,3.3718999911798164,13.981500000227243,0.2337,8.17885,8.5358,0.1947,0.1145,0.1314,17.995299989706837,0.7005999941611663
233,66.40690000494942,40.810799997416325,25.596100007533096,0.025600005756132305,0.027300004148855805,3.815399992163293,28.287299996009097,21.66630000283476,6.519499991554767,1.5678000054322183,2.272800003993325,0.8492999913869426,0.0,0.0,0.0,0.5951,6.753599998774007,18.03569999174215,0.3981,16.32811,16.3992,0.3546,0.1741,0.1617,25.54670000972692,0.7765000045765191
234,60.68029999732971,40.910199997597374,19.770099999732338,0.02720000338740647,0.03700000524986535,4.230299993650988,28.405500008375384,21.62240000325255,6.687400004011579,1.643499985220842,1.871399988885969,0.7352999964496121,0.0,0.0,0.0,0.5092,8.006899995962158,11.099399998784065,0.2471,8.86911,9.3385,0.3001,0.1254,0.1284,19.75190000666771,0.6821999995736405
235,66.1270999989938,39.81560000102036,26.311499997973442,0.022899999748915434,0.029699993319809437,3.3136999991256744,28.248200003872626,21.62020000105258,6.530900005600415,2.1095999982208014,1.8852999928640202,0.7220999978017062,0.0,0.0,0.0,0.6515,3.5349999961908907,21.948299996438436,0.2545,15.92047,16.3242,0.4166,0.219,0.1649,26.291000001947396,0.6702999962726608
236,66.33999999030493,41.56230000080541,24.777699989499524,0.028599999495781958,0.03789999755099416,4.335000005085021,29.227199993329123,22.218500002054498,6.914900004630908,1.5615000011166558,1.8762000108836219,0.7231999916257337,0.0,0.0,0.0,0.6335,6.474199995864183,17.46370000182651,0.298,15.93906,16.0401,0.3485,0.165,0.1545,24.72970000235364,0.6693999894196168
237,61.913099998491816,42.0116000022972,19.901499996194616,0.02920000406447798,0.035899996873922646,5.178899999009445,28.265799992368557,21.60379999259021,6.5676000085659325,1.6748000052757561,2.2154000034788623,0.8095000084722415,0.0,0.0,0.0,0.4913,7.876299991039559,11.346799990860745,0.3651,9.59463,9.6734,0.4086,0.1529,0.1685,19.879100000252947,0.7405000069411471
238,61.90190000052098,41.924399993149564,19.977500007371418,0.02370000584051013,0.03229999856557697,4.630499999620952,29.106900008628145,21.899800005485304,7.107199999154545,1.6431999974884093,1.8528999935369939,0.7342000026255846,0.0,0.0,0.0,0.5975,6.095500008086674,13.126999998348765,0.2354,11.27589,11.5678,0.2964,0.1385,0.1271,19.95820000593085,0.6804000004194677
239,61.31360000290442,40.07679999631364,21.236800006590784,0.022499996703118086,0.029799994081258774,3.191099996911362,28.236099999048747,21.366800006944686,6.7710000002989545,1.8358999950578436,1.8982000037794933,0.7270999922184274,0.0,0.0,0.0,1.1915,2.784500000416301,17.012299998896196,0.3758,10.20411,10.5432,0.2096,0.1217,0.1318,21.139100004802458,0.6740999961039051
240,62.38040000607725,42.8202000039164,19.560200002160855,0.024199995095841587,0.03479998849797994,5.664600001182407,28.529599992907606,21.915500008617528,6.5153999894391745,2.3176999966381118,2.162100005079992,0.8153000089805573,0.0,0.0,0.0,0.5167,3.413599988562055,15.482599992537871,0.4032,9.92792,10.2024,0.2889,0.1295,0.1276,19.54029999615159,0.7517000049119815
241,67.40449999051634,40.607000002637506,26.797499987878837,0.021200001356191933,0.028099995688535273,3.379399990080856,29.166299995267764,22.20939999097027,6.859700006316416,2.205199998570606,1.8838999967556447,0.7662999996682629,0.0,0.0,0.0,0.5104,3.181599997333251,22.944700001971796,0.4272,16.56719,16.9603,0.3408,0.2246,0.2984,26.776599988806993,0.7102999952621758
242,60.41989999357611,41.087199992034584,19.332700001541525,0.027900008717551827,0.035299992305226624,4.169200008618645,28.40410001226701,21.595500002149493,6.712400005199015,1.6980000073090196,1.8763999978546053,0.7216999947559088,0.0,0.0,0.0,0.4983,7.487299997592345,11.1699000117369,0.3107,9.06168,9.4655,0.2761,0.1277,0.1419,19.289200005005114,0.6713000038871542
243,65.59339999512304,42.17699999571778,23.416399999405257,0.023100001271814108,0.030800001695752144,3.3771000016713515,30.655599999590777,24.082200005068444,6.466599996201694,2.0262999896658584,1.867999992100522,0.7325999904423952,0.0,0.0,0.0,1.4841,3.1879000016488135,18.280499993124977,0.4291,8.83688,9.1519,1.2461,0.7552,1.0809,23.351200012257323,0.679599994327873
244,78.32520001102239,49.46370000834577,28.86150000267662,0.11860000086016953,0.1343000039923936,9.766200004378334,31.321000002208166,24.791499992716126,6.429000015486963,2.1145999926375225,1.978400003281422,0.7190000033006072,0.0,0.0,0.0,1.3006,9.850000002188608,17.51200000580866,0.2339,15.7008,15.8845,0.3996,0.216,0.2895,28.841100007412024,0.6639999919570982
245,65.77740001375787,45.697000008658506,20.080400005099364,0.028999987989664078,0.035899996873922646,4.567899988614954,32.17040000890847,22.412499994970858,9.664000011980534,2.1280000073602423,1.9728000042960048,0.975200004177168,0.0,0.0,0.0,0.5793,3.1482000049436465,16.16519999515731,0.4459,9.25079,9.5247,0.2042,0.1147,0.1201,20.040700008394197,0.9214999881805852
246,60.81059999996796,40.39909999119118,20.411500008776784,0.018999999156221747,0.026599998818710446,3.5435000027064234,28.286600005230866,21.703999998862855,6.462500008638017,1.7300999897997826,2.2255999938352033,0.7752999954391271,0.0,0.0,0.0,0.5862,2.7240999916102737,16.927899996517226,0.369,10.47064,10.8386,0.2886,0.1201,0.1156,20.389800003613345,0.720199997886084
247,59.63089999568183,39.73859999678098,19.892299998900853,0.022299995180219412,0.02749999111983925,3.106599993770942,28.53250000043772,21.803099996759556,6.631500000366941,1.8096999992849305,1.9278999970993027,0.7603999983984977,0.0,0.0,0.0,0.5935,2.7814999921247363,16.342799994163215,0.252,9.84518,10.2352,0.3034,0.1293,0.1214,19.87560000270605,0.7078000053297728
248,60.20489998627454,39.85489999467973,20.349999991594814,0.020400009816512465,0.02819999644998461,3.408999997191131,28.013000002829358,21.297400002367795,6.619699997827411,1.727399998344481,1.9113000016659498,0.7517999911215156,0.0,0.0,0.0,0.7018,2.6894999900832772,16.77159999962896,0.2417,9.4862,10.3288,0.2543,0.12,0.1141,20.308100007241592,0.7008999964455143
249,60.67370000528172,40.553700004238635,20.12000000104308,0.020000006770715117,0.026900001103058457,3.470199997536838,28.747899981681257,22.328499995637685,6.323599998722784,2.044900000328198,1.889200008008629,1.0356999991927296,0.0,0.0,0.0,0.8038,3.204399996320717,15.92059999529738,0.2328,9.55248,10.0223,0.3348,0.1307,0.1447,20.09669999824837,0.978900003246963
250,58.23140000575222,39.99200000544079,18.239400000311434,0.021799991372972727,0.028099995688535273,3.179799998179078,28.535500008729286,21.53610000095796,6.904299996676855,1.480000006267801,1.9563000096241012,0.7313999958569184,0.0,0.0,0.0,0.6026,5.953999992925674,11.517899998580106,0.2505,9.64565,9.9032,0.3506,0.1451,0.1281,18.220099998870865,0.6783999997423962
251,60.853000002680346,40.8746000030078,19.978399999672547,0.024499997380189598,0.029799994081258774,3.2786000083433464,29.188000014983118,22.365600001649,6.726100007654168,1.5878999984124675,1.9012999982805923,0.7197999948402867,0.0,0.0,0.0,0.5631,7.457400002749637,11.769599994295277,0.2396,9.72136,10.1892,0.2739,0.1251,0.1306,19.935000003897585,0.6668999994872138
252,61.59289999050088,40.60139998910017,20.99150000140071,0.021500003640539944,0.029499991796910763,3.543000013451092,28.86309998575598,22.359599999617785,6.3975999946706,2.134700000169687,1.9140999938827008,0.7476000027963892,0.0,0.0,0.0,0.567,10.86609999765642,9.396099994773977,0.4528,7.72628,7.6442,0.2971,0.1377,0.1439,20.970999990822747,0.6948000082047656
253,63.78460000269115,46.18420000770129,17.600399994989857,0.022599997464567423,0.03090000245720148,4.476799993426539,33.23689999524504,22.662599993054755,10.482700003194623,1.6743000160204247,1.918100009788759,0.9111999970627949,0.0,0.0,0.0,0.5519,6.319899999652989,10.56389999575913,0.2493,8.43656,8.8022,0.3102,0.151,0.1299,17.582800006493926,0.8591000078013167
254,61.249400008819066,42.81020000053104,18.439200008288026,0.023200002033263445,0.028700000257231295,3.373200001078658,30.5750999978045,23.586800001794472,6.742500001564622,2.6852000009967014,2.0769999973708764,0.7248999900184572,0.0,0.0,0.0,0.5561,3.7585999962175265,13.938900010543875,0.2362,8.0282,8.4068,0.2253,0.1143,0.1274,18.39789999939967,0.6694999901810661
255,68.62449999607634,41.61779998685233,27.006700009224005,0.018999999156221747,0.026699999580159783,3.8228999910643324,29.205999977421016,22.630899999057874,6.47609998122789,1.4011000021127984,2.335600001970306,0.7791999960318208,0.0,0.0,0.0,1.2716,7.165400005760603,18.382599999313243,1.4918,14.68513,14.7403,0.3488,0.1831,0.1825,26.982200011843815,0.7225000008475035
256,59.842799993930385,41.10999999102205,18.732800002908334,0.027000001864507794,0.032800002372823656,4.0889999945648015,28.491099990787916,21.762399992439896,6.638399994699284,1.5951999957906082,1.900599992950447,0.7533999887527898,0.0,0.0,0.0,0.5412,7.675500004552305,10.353299992857501,0.2705,8.34548,8.6462,0.2388,0.1136,0.1399,18.71499999833759,0.7005999941611663
257,60.14310001046397,40.79170001205057,19.3513999984134,0.02239999594166875,0.027399990358389914,3.500599996186793,28.6498999921605,22.05139999568928,6.502499993075617,2.1466000034706667,1.9651000038720667,0.9699999936856329,0.0,0.0,0.0,0.7964,3.157299986924045,15.120399999432266,0.3418,9.29111,9.653,0.2968,0.1264,0.1201,19.254600003478117,0.9170999983325601
258,60.435299994423985,40.54830000677612,19.88699998764787,0.02409999433439225,0.03189999551977962,3.6400999961188063,28.638799994951114,21.717800002079457,6.823299991083331,1.6398999869124964,1.9651999900816008,0.8464999991701916,0.0,0.0,0.0,0.6091,6.223800010047853,12.897699998575263,0.3747,10.93472,11.1685,0.2361,0.1222,0.1382,19.867399998474866,0.7923999946797267
259,60.10210000385996,41.28590000618715,18.81619999767281,0.023100001271814108,0.030099996365606785,3.3885000011650845,28.90259998093825,21.40559999679681,7.399499983876012,2.3750999971525744,1.9971000001532957,0.7627000013599172,0.0,0.0,0.0,0.5529,3.3268999977735803,14.776200012420304,0.2254,8.05332,9.1661,0.2644,0.1124,0.1247,18.798599994624965,0.7101999945007265
260,57.620200008386746,40.031399999861605,17.58880000852514,0.02059999678749591,0.0278999941656366,3.0790000018896535,28.79359998041764,22.251899994444102,6.4396999950986356,1.9426999933784828,1.9338999991305172,0.7616999937454239,0.0,0.0,0.0,0.5032,7.67170000472106,9.228499999153428,0.2215,7.83892,7.9757,0.2166,0.133,0.243,17.545199996675365,0.709100000676699
261,61.993099996470846,41.527199995471165,20.46590000099968,0.022599997464567423,0.02920000406447798,4.436099989106879,28.44809999805875,21.675199997844175,6.679199999780394,1.5357999945990741,2.2120000066934153,0.7932000007713214,0.0,0.0,0.0,0.6911,7.063299999572337,12.509399995906278,0.4353,10.42323,10.5668,0.4042,0.1662,0.1537,20.439200001419522,0.7362000033026561
262,60.28219999279827,40.72269999596756,19.55949999683071,0.027900008717551827,0.03750000905711204,3.5500999947544187,28.944800011231564,21.725300000980496,7.1244000137085095,1.9944999949075282,1.89870000758674,0.7307000050786883,0.0,0.0,0.0,0.6311,2.941300001111813,15.824500005692244,0.2308,10.19764,10.5563,0.284,0.1204,0.1181,19.54209999530576,0.6789000035496429
263,65.41199999628589,39.952399994945154,25.459600001340732,0.021500003640539944,0.027599991881288588,3.1383000023197383,28.143600007751957,21.438199997646734,6.60950000747107,1.6106999828480184,1.931699996930547,0.8176000119419768,0.0,0.0,0.0,0.5355,7.364000004599802,17.288599992753007,0.2429,14.39134,14.8041,0.6074,0.3405,0.3104,25.393000003532507,0.7643999997526407
264,76.1865999957081,57.34739999752492,18.839199998183176,0.043799998820759356,0.04749999789055437,6.403400009730831,42.26899998320732,35.647199998493306,6.4968999940901995,1.9311000069137663,2.1749000006821007,0.8232999971369281,0.0,0.0,0.0,0.6708,2.8943999932380393,15.081899997312576,0.4361,9.3049,9.5687,0.2997,0.1286,0.1285,18.818099997588433,0.7648000027984381
265,62.0723000029102,40.036699996562675,22.035600006347522,0.02400000812485814,0.02820001100189984,3.5097000072710216,27.973699994618073,21.20899999863468,6.655199991655536,1.7545000009704381,2.217400004155934,0.7045000093057752,0.0,0.0,0.0,0.5196,6.533200008561835,14.542100005201064,0.3383,9.81906,10.0729,0.9594,0.8173,1.143,21.972500006086193,0.6505000055767596
266,67.70390000019688,49.726899989764206,17.977000010432675,0.11470000026747584,0.1429999974789098,11.27719999931287,29.90930000669323,23.22920000005979,6.583000009413809,2.087900007609278,2.1886000031372532,0.6744999991497025,0.0,0.0,0.0,0.6451,3.0240000050980598,14.109299998381175,0.3377,8.07012,8.4696,0.3367,0.128,0.1493,17.936799995368347,0.6150999979581684
267,68.82760000007693,40.878300002077594,27.949299997999333,0.021899992134422064,0.026900001103058457,3.1344999879365787,29.642299996339716,22.66980000422336,6.876999992527999,1.8989999953191727,1.8979000014951453,0.7646000012755394,0.0,0.0,0.0,0.5281,2.876700003980659,24.36219999799505,0.4081,16.84526,17.2691,0.5136,0.2913,0.1683,27.926599999773316,0.7115000043995678
268,58.56209999183193,41.013900001416914,17.548199990415014,0.03170000854879618,0.0408000050811097,4.330299998400733,27.93839998776093,21.417600000859238,6.425999992643483,1.7184000025736168,2.3431000008713454,0.8233999978983775,0.0,0.0,0.0,0.6776,2.7061000000685453,13.909000001149252,0.4527,8.13904,8.4354,0.2921,0.127,0.1314,17.518499997095205,0.7658999966224656
269,58.73570000403561,40.769100000034086,17.96660000400152,0.023100001271814108,0.03090000245720148,3.2858000049600378,29.017699998803437,22.051000007195398,6.863999995402992,1.6777999990154058,2.075099997455254,0.7339000003412366,0.0,0.0,0.0,1.1879,6.645899993600324,9.965499993995763,0.236,8.24812,8.5356,0.191,0.0973,0.0914,17.9333999985829,0.680199998896569
270,58.0331999954069,40.48509999120142,17.54810000420548,0.017400001524947584,0.021200001356191933,3.1411999952979386,29.258400012622587,21.7698000051314,7.353900000452995,1.7659999866737053,1.866499995230697,0.7419000030495226,0.0,0.0,0.0,0.5044,6.221600007847883,10.662000000593252,0.2547,8.782,9.0892,0.3025,0.1355,0.1578,17.529300006572157,0.687299994751811
271,59.225100005278364,40.69409999647178,18.531000008806586,0.02439999661874026,0.029099988751113415,3.3060999994631857,28.94600000581704,22.24029999342747,6.610200012801215,1.5762999973958358,1.8788000015774742,0.7276999967871234,0.0,0.0,0.0,0.5708,6.323699999484234,11.470299999928102,0.2391,9.25957,9.5923,0.2155,0.1808,0.345,18.512299997382797,0.6741999968653545
272,59.02379998588003,40.38310000032652,18.64069998555351,0.023600005079060793,0.028800001018680632,3.3432000054745004,28.77180000359658,22.077599991462193,6.56580000941176,1.8442000000504777,1.8980999884661287,0.7355999987339601,0.0,0.0,0.0,0.5675,7.3957999993581325,10.457900003530085,0.2459,8.74507,8.9828,0.2261,0.1157,0.119,18.592199994600378,0.6825000018579885
273,76.16099998995196,49.338700002408586,26.822299987543374,0.03020001167897135,0.02890000178012997,4.246099997544661,36.58259999065194,25.734599999850616,10.746300002210774,1.7272000113734975,1.9936999888159335,1.0496000031707808,0.0,0.0,0.0,0.5713,12.76170001074206,13.311899994732812,0.6548,10.05995,10.4193,0.3152,0.1528,0.1181,26.804799999808893,0.9975000139093027
274,86.08490000187885,65.24980001267977,20.83509998919908,0.02479999966453761,0.03060000017285347,5.251800001133233,50.137399972300045,38.93949999473989,11.05579998693429,2.0895000197924674,2.438299998175353,0.9280999947804958,0.0,0.0,0.0,0.6256,3.3162000036099926,16.72879999387078,0.4992,9.84185,10.265,0.3334,0.1234,0.1236,20.816000003833324,0.866600006702356
275,65.93009999778587,45.935499991173856,19.994600006612018,0.021900006686337292,0.026399997295811772,3.111800004262477,33.56300000450574,24.562099992181174,8.87920000241138,1.8448000046191737,2.1339000086300075,1.168400005553849,0.0,0.0,0.0,0.8643,7.678900001337752,11.162199996761046,0.2737,9.20119,9.4797,0.3058,0.1576,0.1768,19.871700002113357,1.1037999938707799
276,62.21289999666624,43.16139999718871,19.051499999477528,0.023800006601959467,0.03429999924264848,3.788900008657947,31.02779999608174,22.032900000340305,8.900399989215657,1.7985000013140962,1.9694000075105578,0.7664000004297122,0.0,0.0,0.0,0.6436,2.7664000081131235,15.476200002012774,0.3515,8.38005,8.9235,0.2572,0.117,0.1117,19.033900010981597,0.712799999746494
277,59.52899999101646,40.22369999438524,19.30529999663122,0.020799998310394585,0.02680000034160912,3.180100000463426,28.478200008976273,21.732100009103306,6.6470000019762665,1.7842000088421628,1.897199996165,0.7784999907016754,0.0,0.0,0.0,0.6127,2.834900005836971,15.686800004914403,0.4741,8.70147,8.9798,0.2264,0.1057,0.1232,19.287799994344823,0.7005999941611663
278,59.72630000906065,40.561000001616776,19.165300007443875,0.02099999983329326,0.026699999580159783,3.16400000883732,29.19339999789372,22.625500001595356,6.463600002462044,2.545700001064688,1.9460999901639298,0.7427000091411173,0.0,0.0,0.0,0.6074,3.682800001115538,14.664700007415377,0.3998,8.57032,8.8236,0.2476,0.1379,0.1104,19.12320000701584,0.6886999908601865
279,65.79259999853093,40.03579998970963,25.7568000088213,0.025500004994682968,0.03619999915827066,3.47880000481382,27.51769998576492,21.027099995990284,6.400199999916367,1.7462999967392534,2.4511000083293766,0.833400001283735,0.0,0.0,0.0,0.5821,2.8735000087181106,22.1019000018714,0.4368,16.13593,16.4437,0.3378,0.1526,0.144,25.737499992828816,0.7613000052515417
280,59.10680000670254,40.86249999818392,18.24430000851862,0.02989999484270811,0.03239999932702631,3.952200000640005,28.319900011410937,21.536600004765205,6.6688000079011545,1.4748999965377152,1.970400000573136,0.7355999987339601,0.0,0.0,0.0,0.6287,7.262899991474114,10.127699992153794,0.2398,8.39725,8.54,0.4104,0.2046,0.1848,18.214900002931245,0.683599995682016
281,60.03660001442768,41.49360000155866,18.543000012869015,0.0439999857917428,0.05319999763742089,3.7797000113641843,29.014699990511872,22.36550000088755,6.547099997987971,2.032800010056235,2.095300005748868,0.8018000080483034,0.0,0.0,0.0,0.7614,3.232600007322617,14.321900001959875,0.3658,7.53844,7.8022,0.2237,0.1304,0.1252,18.497900004149415,0.7441000052494928
282,66.88220000069123,40.65410001203418,26.22809998865705,0.024899985874071717,0.032800002372823656,3.786100001889281,28.351600005407818,21.592300006886944,6.660799990640953,1.7886999994516373,2.2625999990850687,0.7125999982235953,0.0,0.0,0.0,0.5792,2.781400005915202,22.654900007182732,0.4536,15.8768,16.1792,0.3494,0.1735,0.1532,26.2049000011757,0.6528000085381791
283,72.24350000615232,42.9186999972444,29.324800008907914,0.029300004825927317,0.035500008380040526,4.177199996775016,28.94190000370145,21.553800004767254,7.292599999345839,1.923300005728379,2.215899992734194,0.7676999957766384,0.0,0.0,0.0,0.4988,3.2312999974237755,25.398700003279373,0.2201,17.62118,18.131,0.4077,0.2397,0.2197,29.300900001544505,0.7082000083755702
284,64.98450000071898,46.39249999308959,18.592000007629395,0.03440000000409782,0.04060000355821103,7.1241000114241615,30.38789998390712,22.09650000440888,8.191699991584755,1.8037999980151653,2.127699990523979,1.1807999981101602,0.0,0.0,0.0,0.6968,3.111500001978129,14.611199992941692,0.2777,8.13908,8.5891,0.2003,0.1054,0.1234,18.552099994849414,1.1216999992029741
285,61.5786999987904,44.00000000896398,17.57869998982642,0.021599989850074053,0.027400004910305142,3.7693000049330294,31.295099965063855,22.758499995688908,8.44799997867085,1.7328999965684488,2.448200000799261,0.7732999947620556,0.0,0.0,0.0,0.5821,2.6855000032810494,14.14120000845287,0.3846,8.27152,8.601,0.3371,0.1485,0.1216,17.559500003699213,0.7167000003391877
286,67.82349999411963,41.8327999941539,25.990699999965727,0.02260001201648265,0.02849999873433262,3.213200005120598,30.51819998654537,23.27520000108052,7.145899988245219,1.702100009424612,1.9497000030241907,0.7563999970443547,0.0,0.0,0.0,1.2517,2.6002999948104843,21.9657000125153,0.4398,15.93361,16.3326,0.3371,0.154,0.1547,25.971600000048056,0.7046999962767586
287,62.9567000141833,44.21020000881981,18.746500005363487,0.027699992642737925,0.03229999856557697,6.772900000214577,29.303500006790273,22.637200003373437,6.568800003151409,1.820599994971417,1.9675000075949356,0.7673000072827563,0.0,0.0,0.0,0.616,2.757700000074692,15.198399996734224,0.252,8.5674,8.9594,0.2873,0.1196,0.1171,18.70729999791365,0.7162999972933903
288,65.42250000347849,40.27870000572875,25.14379999774974,0.021099986042827368,0.025899993488565087,3.2626000029267743,28.975899986107834,21.888599992962554,6.972599992877804,1.7303000058745965,1.8861999997170642,0.7596000068588182,0.0,0.0,0.0,0.6082,2.722500008530915,21.621399995638058,0.2407,15.76337,16.2981,0.3308,0.1593,0.1507,25.124100007815287,0.7094999891705811
289,63.69500000437256,42.56590000295546,21.1291000014171,0.027300004148855805,0.032500000088475645,5.543599996599369,28.764200003934093,22.23000000230968,6.4227000111714005,1.7844999820226803,1.8718000064836815,0.8303999929921702,0.0,0.0,0.0,0.565,7.754200007184409,12.644500005990267,0.2336,10.63357,11.0069,0.3107,0.1238,0.1301,21.11000000149943,0.6987999950069934
290,69.6538999909535,41.98349999205675,27.670399998896755,0.022799998987466097,0.031100003980100155,3.408999997191131,28.764200003934093,21.997100004227832,6.675700002233498,6.337700004223734,2.932700008386746,0.7401999901048839,0.0,0.0,0.0,1.5423,8.810300001641735,16.94339999812655,0.3774,8.74312,9.1161,0.2848,0.1441,0.1538,27.619400003459305,0.6735999922966585
291,69.3403000041144,42.99499999615364,26.34530000796076,0.027000001864507794,0.03300000389572233,6.023599999025464,28.334700007690117,21.83280000463128,6.405899999663234,1.8786000000545755,2.2785000037401915,0.8454999915556982,0.0,0.0,0.0,0.7061,2.849399999831803,22.58429999346845,0.339,15.44018,16.2188,0.4461,0.2358,0.1986,26.32239999365993,0.789099998655729
292,60.8321000036085,42.516300003626384,18.31579999998212,0.03640000068116933,0.04339999577496201,5.281299992930144,29.232500004582107,21.967599997879006,7.1702999994158745,1.7223000031663105,1.9237000087741762,0.7675000088056549,0.0,0.0,0.0,0.6808,2.6747000083560124,14.793800000916235,0.2845,8.62268,9.202,0.2688,0.1259,0.1203,18.299600007594563,0.7160000095609576
293,61.30459999258164,42.269600002327934,19.03499999025371,0.02059999678749591,0.0278999941656366,3.1771999929333106,30.06750001804903,21.33940000203438,8.6289000173565,1.7630000074859709,2.0587000035448,1.160700005129911,0.0,0.0,0.0,0.6173,2.962200000183657,15.221399997244589,0.4519,8.65364,8.9403,0.2191,0.1128,0.1239,18.94989999709651,1.104700000723824
294,61.67369999457151,43.95940000540577,17.71429998916574,0.023500004317611456,0.03199999628122896,5.312900000717491,30.33750000759028,21.401699996204115,8.838500012643635,1.5082000027177855,2.2407999931601807,0.7149000011850148,0.0,0.0,0.0,0.6121,6.373199998051859,10.565899996436201,0.2537,8.85361,8.9723,0.3906,0.1613,0.155,17.69550000608433,0.6576000014320016
295,68.04910000937525,40.296500010299496,27.752599999075755,0.02510000194888562,0.032199997804127634,3.3459999976912513,28.739100016537122,21.648800000548363,6.995900010224432,1.7331999988527969,1.8601000047056004,0.7588000007672235,0.0,0.0,0.0,0.5678,2.7131000097142532,24.27880000323057,0.3995,16.83291,17.3146,0.3583,0.1954,0.1531,27.731299996958114,0.7075000030454248
296,60.59090000053402,41.91720001108479,18.673699989449233,0.02719998883549124,0.0371999922208488,4.9451000086264685,28.19909999379888,21.450400003232062,6.646599984378554,1.8049999926006421,2.3636999976588413,0.9251000010408461,0.0,0.0,0.0,0.7269,2.768400008790195,14.97390000440646,0.2515,9.23119,9.6489,0.3312,0.1551,0.15,18.628699996042997,0.8434999908786267
297,61.93209999764804,41.318899995530955,20.613200002117082,0.022500011255033314,0.02850001328624785,4.440300006535836,28.836199999204837,21.97070000693202,6.768199993530288,1.646199991228059,1.880600000731647,0.7396000000881031,0.0,0.0,0.0,0.5235,7.500899999286048,12.427499998011626,0.3649,10.3964,10.655,0.2979,0.1248,0.1235,20.59410000219941,0.6873999955132604
